edmonton_ocount_140_osize_29_otype_RANDOM.png threshold:0.000 precision:0.553 recall:1.000 true_negative_rate:0.000 true_positive:44587 true_negative:0 false_positive:36032 false_negative:0 
edmonton_ocount_140_osize_29_otype_RANDOM.png threshold:0.050 precision:0.520 recall:0.750 true_negative_rate:0.143 true_positive:33444 true_negative:5159 false_positive:30873 false_negative:11143 
edmonton_ocount_140_osize_29_otype_RANDOM.png threshold:0.100 precision:0.657 recall:0.474 true_negative_rate:0.695 true_positive:21119 true_negative:25026 false_positive:11006 false_negative:23468 
edmonton_ocount_140_osize_29_otype_RANDOM.png threshold:0.150 precision:0.888 recall:0.320 true_negative_rate:0.950 true_positive:14253 true_negative:34239 false_positive:1793 false_negative:30334 
edmonton_ocount_140_osize_29_otype_RANDOM.png threshold:0.200 precision:0.964 recall:0.226 true_negative_rate:0.990 true_positive:10090 true_negative:35656 false_positive:376 false_negative:34497 
edmonton_ocount_140_osize_29_otype_RANDOM.png threshold:0.250 precision:0.991 recall:0.171 true_negative_rate:0.998 true_positive:7608 true_negative:35965 false_positive:67 false_negative:36979 
edmonton_ocount_140_osize_29_otype_RANDOM.png threshold:0.300 precision:0.999 recall:0.129 true_negative_rate:1.000 true_positive:5762 true_negative:36025 false_positive:7 false_negative:38825 
edmonton_ocount_140_osize_29_otype_RANDOM.png threshold:0.350 precision:0.999 recall:0.108 true_negative_rate:1.000 true_positive:4821 true_negative:36029 false_positive:3 false_negative:39766 
edmonton_ocount_140_osize_29_otype_RANDOM.png threshold:0.400 precision:1.000 recall:0.089 true_negative_rate:1.000 true_positive:3954 true_negative:36032 false_positive:0 false_negative:40633 
edmonton_ocount_140_osize_29_otype_RANDOM.png threshold:0.450 precision:1.000 recall:0.082 true_negative_rate:1.000 true_positive:3639 true_negative:36032 false_positive:0 false_negative:40948 
edmonton_ocount_140_osize_29_otype_RANDOM.png threshold:0.500 precision:1.000 recall:0.074 true_negative_rate:1.000 true_positive:3302 true_negative:36032 false_positive:0 false_negative:41285 
edmonton_ocount_140_osize_29_otype_RANDOM.png threshold:0.550 precision:1.000 recall:0.070 true_negative_rate:1.000 true_positive:3102 true_negative:36032 false_positive:0 false_negative:41485 
edmonton_ocount_140_osize_29_otype_RANDOM.png threshold:0.600 precision:1.000 recall:0.068 true_negative_rate:1.000 true_positive:3054 true_negative:36032 false_positive:0 false_negative:41533 
edmonton_ocount_140_osize_29_otype_RANDOM.png threshold:0.650 precision:1.000 recall:0.061 true_negative_rate:1.000 true_positive:2712 true_negative:36032 false_positive:0 false_negative:41875 
edmonton_ocount_140_osize_29_otype_RANDOM.png threshold:0.700 precision:1.000 recall:0.021 true_negative_rate:1.000 true_positive:916 true_negative:36032 false_positive:0 false_negative:43671 
edmonton_ocount_140_osize_29_otype_RANDOM.png threshold:0.750 precision:1.000 recall:0.010 true_negative_rate:1.000 true_positive:441 true_negative:36032 false_positive:0 false_negative:44146 
edmonton_ocount_140_osize_29_otype_RANDOM.png threshold:0.800 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:73 true_negative:36032 false_positive:0 false_negative:44514 
edmonton_ocount_140_osize_29_otype_RANDOM.png threshold:0.850 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:36032 false_positive:0 false_negative:44586 
edmonton_ocount_140_osize_29_otype_RANDOM.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:36032 false_positive:0 false_negative:44586 
edmonton_ocount_140_osize_29_otype_RANDOM.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:36032 false_positive:0 false_negative:44586 
edmonton_ocount_140_osize_29_otype_RANDOM.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:36032 false_positive:0 false_negative:44586 
