fr079_ocount_100_osize_10_otype_RANDOM.png threshold:0.000 precision:0.916 recall:1.000 true_negative_rate:0.000 true_positive:36465 true_negative:0 false_positive:3328 false_negative:0 
fr079_ocount_100_osize_10_otype_RANDOM.png threshold:0.050 precision:0.932 recall:0.979 true_negative_rate:0.217 true_positive:35687 true_negative:723 false_positive:2605 false_negative:778 
fr079_ocount_100_osize_10_otype_RANDOM.png threshold:0.100 precision:0.953 recall:0.914 true_negative_rate:0.511 true_positive:33320 true_negative:1699 false_positive:1629 false_negative:3145 
fr079_ocount_100_osize_10_otype_RANDOM.png threshold:0.150 precision:0.970 recall:0.789 true_negative_rate:0.736 true_positive:28768 true_negative:2450 false_positive:878 false_negative:7697 
fr079_ocount_100_osize_10_otype_RANDOM.png threshold:0.200 precision:0.984 recall:0.626 true_negative_rate:0.890 true_positive:22831 true_negative:2963 false_positive:365 false_negative:13634 
fr079_ocount_100_osize_10_otype_RANDOM.png threshold:0.250 precision:0.993 recall:0.484 true_negative_rate:0.963 true_positive:17661 true_negative:3204 false_positive:124 false_negative:18804 
fr079_ocount_100_osize_10_otype_RANDOM.png threshold:0.300 precision:0.996 recall:0.371 true_negative_rate:0.983 true_positive:13522 true_negative:3270 false_positive:58 false_negative:22943 
fr079_ocount_100_osize_10_otype_RANDOM.png threshold:0.350 precision:0.998 recall:0.272 true_negative_rate:0.995 true_positive:9932 true_negative:3310 false_positive:18 false_negative:26533 
fr079_ocount_100_osize_10_otype_RANDOM.png threshold:0.400 precision:0.999 recall:0.194 true_negative_rate:0.998 true_positive:7071 true_negative:3321 false_positive:7 false_negative:29394 
fr079_ocount_100_osize_10_otype_RANDOM.png threshold:0.450 precision:1.000 recall:0.133 true_negative_rate:1.000 true_positive:4864 true_negative:3328 false_positive:0 false_negative:31601 
fr079_ocount_100_osize_10_otype_RANDOM.png threshold:0.500 precision:1.000 recall:0.091 true_negative_rate:1.000 true_positive:3311 true_negative:3328 false_positive:0 false_negative:33154 
fr079_ocount_100_osize_10_otype_RANDOM.png threshold:0.550 precision:1.000 recall:0.061 true_negative_rate:1.000 true_positive:2221 true_negative:3328 false_positive:0 false_negative:34244 
fr079_ocount_100_osize_10_otype_RANDOM.png threshold:0.600 precision:1.000 recall:0.034 true_negative_rate:1.000 true_positive:1237 true_negative:3328 false_positive:0 false_negative:35228 
fr079_ocount_100_osize_10_otype_RANDOM.png threshold:0.650 precision:1.000 recall:0.015 true_negative_rate:1.000 true_positive:558 true_negative:3328 false_positive:0 false_negative:35907 
fr079_ocount_100_osize_10_otype_RANDOM.png threshold:0.700 precision:1.000 recall:0.006 true_negative_rate:1.000 true_positive:222 true_negative:3328 false_positive:0 false_negative:36243 
fr079_ocount_100_osize_10_otype_RANDOM.png threshold:0.750 precision:1.000 recall:0.003 true_negative_rate:1.000 true_positive:100 true_negative:3328 false_positive:0 false_negative:36365 
fr079_ocount_100_osize_10_otype_RANDOM.png threshold:0.800 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:47 true_negative:3328 false_positive:0 false_negative:36418 
fr079_ocount_100_osize_10_otype_RANDOM.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:23 true_negative:3328 false_positive:0 false_negative:36442 
fr079_ocount_100_osize_10_otype_RANDOM.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:16 true_negative:3328 false_positive:0 false_negative:36449 
fr079_ocount_100_osize_10_otype_RANDOM.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:6 true_negative:3328 false_positive:0 false_negative:36459 
fr079_ocount_100_osize_10_otype_RANDOM.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:3328 false_positive:0 false_negative:36464 
