edmonton_ocount_60_osize_30_otype_RECTANGLE.png threshold:0.000 precision:0.758 recall:1.000 true_negative_rate:0.000 true_positive:44587 true_negative:0 false_positive:14269 false_negative:0 
edmonton_ocount_60_osize_30_otype_RECTANGLE.png threshold:0.050 precision:0.720 recall:0.724 true_negative_rate:0.121 true_positive:32286 true_negative:1724 false_positive:12545 false_negative:12301 
edmonton_ocount_60_osize_30_otype_RECTANGLE.png threshold:0.100 precision:0.808 recall:0.458 true_negative_rate:0.660 true_positive:20415 true_negative:9411 false_positive:4858 false_negative:24172 
edmonton_ocount_60_osize_30_otype_RECTANGLE.png threshold:0.150 precision:0.920 recall:0.312 true_negative_rate:0.915 true_positive:13892 true_negative:13061 false_positive:1208 false_negative:30695 
edmonton_ocount_60_osize_30_otype_RECTANGLE.png threshold:0.200 precision:0.973 recall:0.227 true_negative_rate:0.981 true_positive:10099 true_negative:13993 false_positive:276 false_negative:34488 
edmonton_ocount_60_osize_30_otype_RECTANGLE.png threshold:0.250 precision:0.983 recall:0.169 true_negative_rate:0.991 true_positive:7518 true_negative:14141 false_positive:128 false_negative:37069 
edmonton_ocount_60_osize_30_otype_RECTANGLE.png threshold:0.300 precision:0.985 recall:0.132 true_negative_rate:0.994 true_positive:5881 true_negative:14180 false_positive:89 false_negative:38706 
edmonton_ocount_60_osize_30_otype_RECTANGLE.png threshold:0.350 precision:0.998 recall:0.113 true_negative_rate:0.999 true_positive:5044 true_negative:14257 false_positive:12 false_negative:39543 
edmonton_ocount_60_osize_30_otype_RECTANGLE.png threshold:0.400 precision:1.000 recall:0.093 true_negative_rate:1.000 true_positive:4143 true_negative:14269 false_positive:0 false_negative:40444 
edmonton_ocount_60_osize_30_otype_RECTANGLE.png threshold:0.450 precision:1.000 recall:0.081 true_negative_rate:1.000 true_positive:3615 true_negative:14269 false_positive:0 false_negative:40972 
edmonton_ocount_60_osize_30_otype_RECTANGLE.png threshold:0.500 precision:1.000 recall:0.074 true_negative_rate:1.000 true_positive:3290 true_negative:14269 false_positive:0 false_negative:41297 
edmonton_ocount_60_osize_30_otype_RECTANGLE.png threshold:0.550 precision:1.000 recall:0.070 true_negative_rate:1.000 true_positive:3113 true_negative:14269 false_positive:0 false_negative:41474 
edmonton_ocount_60_osize_30_otype_RECTANGLE.png threshold:0.600 precision:1.000 recall:0.068 true_negative_rate:1.000 true_positive:3011 true_negative:14269 false_positive:0 false_negative:41576 
edmonton_ocount_60_osize_30_otype_RECTANGLE.png threshold:0.650 precision:1.000 recall:0.060 true_negative_rate:1.000 true_positive:2673 true_negative:14269 false_positive:0 false_negative:41914 
edmonton_ocount_60_osize_30_otype_RECTANGLE.png threshold:0.700 precision:1.000 recall:0.017 true_negative_rate:1.000 true_positive:736 true_negative:14269 false_positive:0 false_negative:43851 
edmonton_ocount_60_osize_30_otype_RECTANGLE.png threshold:0.750 precision:1.000 recall:0.008 true_negative_rate:1.000 true_positive:377 true_negative:14269 false_positive:0 false_negative:44210 
edmonton_ocount_60_osize_30_otype_RECTANGLE.png threshold:0.800 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:50 true_negative:14269 false_positive:0 false_negative:44537 
edmonton_ocount_60_osize_30_otype_RECTANGLE.png threshold:0.850 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:14269 false_positive:0 false_negative:44586 
edmonton_ocount_60_osize_30_otype_RECTANGLE.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:14269 false_positive:0 false_negative:44586 
edmonton_ocount_60_osize_30_otype_RECTANGLE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:14269 false_positive:0 false_negative:44586 
edmonton_ocount_60_osize_30_otype_RECTANGLE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:14269 false_positive:0 false_negative:44586 
