fr079_ocount_120_osize_8_otype_SQUARE.png threshold:0.000 precision:0.924 recall:1.000 true_negative_rate:0.000 true_positive:36465 true_negative:0 false_positive:2983 false_negative:0 
fr079_ocount_120_osize_8_otype_SQUARE.png threshold:0.050 precision:0.940 recall:0.980 true_negative_rate:0.231 true_positive:35735 true_negative:688 false_positive:2295 false_negative:730 
fr079_ocount_120_osize_8_otype_SQUARE.png threshold:0.100 precision:0.963 recall:0.912 true_negative_rate:0.573 true_positive:33271 true_negative:1710 false_positive:1273 false_negative:3194 
fr079_ocount_120_osize_8_otype_SQUARE.png threshold:0.150 precision:0.976 recall:0.775 true_negative_rate:0.768 true_positive:28260 true_negative:2291 false_positive:692 false_negative:8205 
fr079_ocount_120_osize_8_otype_SQUARE.png threshold:0.200 precision:0.986 recall:0.610 true_negative_rate:0.892 true_positive:22243 true_negative:2662 false_positive:321 false_negative:14222 
fr079_ocount_120_osize_8_otype_SQUARE.png threshold:0.250 precision:0.993 recall:0.475 true_negative_rate:0.958 true_positive:17304 true_negative:2859 false_positive:124 false_negative:19161 
fr079_ocount_120_osize_8_otype_SQUARE.png threshold:0.300 precision:0.997 recall:0.364 true_negative_rate:0.986 true_positive:13264 true_negative:2941 false_positive:42 false_negative:23201 
fr079_ocount_120_osize_8_otype_SQUARE.png threshold:0.350 precision:0.999 recall:0.265 true_negative_rate:0.997 true_positive:9645 true_negative:2973 false_positive:10 false_negative:26820 
fr079_ocount_120_osize_8_otype_SQUARE.png threshold:0.400 precision:1.000 recall:0.185 true_negative_rate:0.999 true_positive:6735 true_negative:2981 false_positive:2 false_negative:29730 
fr079_ocount_120_osize_8_otype_SQUARE.png threshold:0.450 precision:1.000 recall:0.128 true_negative_rate:1.000 true_positive:4682 true_negative:2983 false_positive:0 false_negative:31783 
fr079_ocount_120_osize_8_otype_SQUARE.png threshold:0.500 precision:1.000 recall:0.085 true_negative_rate:1.000 true_positive:3109 true_negative:2983 false_positive:0 false_negative:33356 
fr079_ocount_120_osize_8_otype_SQUARE.png threshold:0.550 precision:1.000 recall:0.055 true_negative_rate:1.000 true_positive:2004 true_negative:2983 false_positive:0 false_negative:34461 
fr079_ocount_120_osize_8_otype_SQUARE.png threshold:0.600 precision:1.000 recall:0.029 true_negative_rate:1.000 true_positive:1051 true_negative:2983 false_positive:0 false_negative:35414 
fr079_ocount_120_osize_8_otype_SQUARE.png threshold:0.650 precision:1.000 recall:0.012 true_negative_rate:1.000 true_positive:432 true_negative:2983 false_positive:0 false_negative:36033 
fr079_ocount_120_osize_8_otype_SQUARE.png threshold:0.700 precision:1.000 recall:0.005 true_negative_rate:1.000 true_positive:165 true_negative:2983 false_positive:0 false_negative:36300 
fr079_ocount_120_osize_8_otype_SQUARE.png threshold:0.750 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:90 true_negative:2983 false_positive:0 false_negative:36375 
fr079_ocount_120_osize_8_otype_SQUARE.png threshold:0.800 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:37 true_negative:2983 false_positive:0 false_negative:36428 
fr079_ocount_120_osize_8_otype_SQUARE.png threshold:0.850 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:18 true_negative:2983 false_positive:0 false_negative:36447 
fr079_ocount_120_osize_8_otype_SQUARE.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:11 true_negative:2983 false_positive:0 false_negative:36454 
fr079_ocount_120_osize_8_otype_SQUARE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:4 true_negative:2983 false_positive:0 false_negative:36461 
fr079_ocount_120_osize_8_otype_SQUARE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:2983 false_positive:0 false_negative:36464 
