fhw_ocount_20_osize_8_otype_RECTANGLE.png threshold:0.000 precision:0.993 recall:1.000 true_negative_rate:0.000 true_positive:34831 true_negative:0 false_positive:260 false_negative:0 
fhw_ocount_20_osize_8_otype_RECTANGLE.png threshold:0.050 precision:0.996 recall:0.934 true_negative_rate:0.477 true_positive:32532 true_negative:124 false_positive:136 false_negative:2299 
fhw_ocount_20_osize_8_otype_RECTANGLE.png threshold:0.100 precision:0.998 recall:0.778 true_negative_rate:0.800 true_positive:27111 true_negative:208 false_positive:52 false_negative:7720 
fhw_ocount_20_osize_8_otype_RECTANGLE.png threshold:0.150 precision:0.998 recall:0.592 true_negative_rate:0.873 true_positive:20625 true_negative:227 false_positive:33 false_negative:14206 
fhw_ocount_20_osize_8_otype_RECTANGLE.png threshold:0.200 precision:1.000 recall:0.463 true_negative_rate:0.969 true_positive:16120 true_negative:252 false_positive:8 false_negative:18711 
fhw_ocount_20_osize_8_otype_RECTANGLE.png threshold:0.250 precision:1.000 recall:0.386 true_negative_rate:0.985 true_positive:13455 true_negative:256 false_positive:4 false_negative:21376 
fhw_ocount_20_osize_8_otype_RECTANGLE.png threshold:0.300 precision:1.000 recall:0.326 true_negative_rate:0.988 true_positive:11359 true_negative:257 false_positive:3 false_negative:23472 
fhw_ocount_20_osize_8_otype_RECTANGLE.png threshold:0.350 precision:1.000 recall:0.270 true_negative_rate:0.988 true_positive:9416 true_negative:257 false_positive:3 false_negative:25415 
fhw_ocount_20_osize_8_otype_RECTANGLE.png threshold:0.400 precision:1.000 recall:0.225 true_negative_rate:0.992 true_positive:7824 true_negative:258 false_positive:2 false_negative:27007 
fhw_ocount_20_osize_8_otype_RECTANGLE.png threshold:0.450 precision:1.000 recall:0.184 true_negative_rate:0.996 true_positive:6410 true_negative:259 false_positive:1 false_negative:28421 
fhw_ocount_20_osize_8_otype_RECTANGLE.png threshold:0.500 precision:1.000 recall:0.142 true_negative_rate:0.996 true_positive:4944 true_negative:259 false_positive:1 false_negative:29887 
fhw_ocount_20_osize_8_otype_RECTANGLE.png threshold:0.550 precision:1.000 recall:0.110 true_negative_rate:1.000 true_positive:3840 true_negative:260 false_positive:0 false_negative:30991 
fhw_ocount_20_osize_8_otype_RECTANGLE.png threshold:0.600 precision:1.000 recall:0.077 true_negative_rate:1.000 true_positive:2669 true_negative:260 false_positive:0 false_negative:32162 
fhw_ocount_20_osize_8_otype_RECTANGLE.png threshold:0.650 precision:1.000 recall:0.049 true_negative_rate:1.000 true_positive:1708 true_negative:260 false_positive:0 false_negative:33123 
fhw_ocount_20_osize_8_otype_RECTANGLE.png threshold:0.700 precision:1.000 recall:0.036 true_negative_rate:1.000 true_positive:1246 true_negative:260 false_positive:0 false_negative:33585 
fhw_ocount_20_osize_8_otype_RECTANGLE.png threshold:0.750 precision:1.000 recall:0.028 true_negative_rate:1.000 true_positive:968 true_negative:260 false_positive:0 false_negative:33863 
fhw_ocount_20_osize_8_otype_RECTANGLE.png threshold:0.800 precision:1.000 recall:0.019 true_negative_rate:1.000 true_positive:659 true_negative:260 false_positive:0 false_negative:34172 
fhw_ocount_20_osize_8_otype_RECTANGLE.png threshold:0.850 precision:1.000 recall:0.006 true_negative_rate:1.000 true_positive:210 true_negative:260 false_positive:0 false_negative:34621 
fhw_ocount_20_osize_8_otype_RECTANGLE.png threshold:0.900 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:45 true_negative:260 false_positive:0 false_negative:34786 
fhw_ocount_20_osize_8_otype_RECTANGLE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:12 true_negative:260 false_positive:0 false_negative:34819 
fhw_ocount_20_osize_8_otype_RECTANGLE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:260 false_positive:0 false_negative:34830 
