fhw_ocount_80_osize_4_otype_SQUARE.png threshold:0.000 precision:0.985 recall:1.000 true_negative_rate:0.000 true_positive:34831 true_negative:0 false_positive:522 false_negative:0 
fhw_ocount_80_osize_4_otype_SQUARE.png threshold:0.050 precision:0.991 recall:0.935 true_negative_rate:0.462 true_positive:32572 true_negative:241 false_positive:281 false_negative:2259 
fhw_ocount_80_osize_4_otype_SQUARE.png threshold:0.100 precision:0.996 recall:0.781 true_negative_rate:0.789 true_positive:27194 true_negative:412 false_positive:110 false_negative:7637 
fhw_ocount_80_osize_4_otype_SQUARE.png threshold:0.150 precision:0.998 recall:0.594 true_negative_rate:0.920 true_positive:20705 true_negative:480 false_positive:42 false_negative:14126 
fhw_ocount_80_osize_4_otype_SQUARE.png threshold:0.200 precision:0.999 recall:0.464 true_negative_rate:0.979 true_positive:16161 true_negative:511 false_positive:11 false_negative:18670 
fhw_ocount_80_osize_4_otype_SQUARE.png threshold:0.250 precision:1.000 recall:0.387 true_negative_rate:0.990 true_positive:13482 true_negative:517 false_positive:5 false_negative:21349 
fhw_ocount_80_osize_4_otype_SQUARE.png threshold:0.300 precision:1.000 recall:0.326 true_negative_rate:0.992 true_positive:11366 true_negative:518 false_positive:4 false_negative:23465 
fhw_ocount_80_osize_4_otype_SQUARE.png threshold:0.350 precision:1.000 recall:0.272 true_negative_rate:0.996 true_positive:9457 true_negative:520 false_positive:2 false_negative:25374 
fhw_ocount_80_osize_4_otype_SQUARE.png threshold:0.400 precision:1.000 recall:0.226 true_negative_rate:1.000 true_positive:7870 true_negative:522 false_positive:0 false_negative:26961 
fhw_ocount_80_osize_4_otype_SQUARE.png threshold:0.450 precision:1.000 recall:0.185 true_negative_rate:1.000 true_positive:6428 true_negative:522 false_positive:0 false_negative:28403 
fhw_ocount_80_osize_4_otype_SQUARE.png threshold:0.500 precision:1.000 recall:0.143 true_negative_rate:1.000 true_positive:4986 true_negative:522 false_positive:0 false_negative:29845 
fhw_ocount_80_osize_4_otype_SQUARE.png threshold:0.550 precision:1.000 recall:0.111 true_negative_rate:1.000 true_positive:3873 true_negative:522 false_positive:0 false_negative:30958 
fhw_ocount_80_osize_4_otype_SQUARE.png threshold:0.600 precision:1.000 recall:0.077 true_negative_rate:1.000 true_positive:2688 true_negative:522 false_positive:0 false_negative:32143 
fhw_ocount_80_osize_4_otype_SQUARE.png threshold:0.650 precision:1.000 recall:0.049 true_negative_rate:1.000 true_positive:1717 true_negative:522 false_positive:0 false_negative:33114 
fhw_ocount_80_osize_4_otype_SQUARE.png threshold:0.700 precision:1.000 recall:0.036 true_negative_rate:1.000 true_positive:1256 true_negative:522 false_positive:0 false_negative:33575 
fhw_ocount_80_osize_4_otype_SQUARE.png threshold:0.750 precision:1.000 recall:0.028 true_negative_rate:1.000 true_positive:980 true_negative:522 false_positive:0 false_negative:33851 
fhw_ocount_80_osize_4_otype_SQUARE.png threshold:0.800 precision:1.000 recall:0.019 true_negative_rate:1.000 true_positive:669 true_negative:522 false_positive:0 false_negative:34162 
fhw_ocount_80_osize_4_otype_SQUARE.png threshold:0.850 precision:1.000 recall:0.006 true_negative_rate:1.000 true_positive:222 true_negative:522 false_positive:0 false_negative:34609 
fhw_ocount_80_osize_4_otype_SQUARE.png threshold:0.900 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:47 true_negative:522 false_positive:0 false_negative:34784 
fhw_ocount_80_osize_4_otype_SQUARE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:13 true_negative:522 false_positive:0 false_negative:34818 
fhw_ocount_80_osize_4_otype_SQUARE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:522 false_positive:0 false_negative:34830 
