aces_publicb_ocount_100_osize_14_otype_RECTANGLE.png threshold:0.000 precision:0.883 recall:1.000 true_negative_rate:0.000 true_positive:37795 true_negative:0 false_positive:5017 false_negative:0 
aces_publicb_ocount_100_osize_14_otype_RECTANGLE.png threshold:0.050 precision:0.901 recall:0.865 true_negative_rate:0.282 true_positive:32684 true_negative:1417 false_positive:3600 false_negative:5111 
aces_publicb_ocount_100_osize_14_otype_RECTANGLE.png threshold:0.100 precision:0.982 recall:0.724 true_negative_rate:0.900 true_positive:27370 true_negative:4514 false_positive:503 false_negative:10425 
aces_publicb_ocount_100_osize_14_otype_RECTANGLE.png threshold:0.150 precision:0.992 recall:0.624 true_negative_rate:0.961 true_positive:23600 true_negative:4823 false_positive:194 false_negative:14195 
aces_publicb_ocount_100_osize_14_otype_RECTANGLE.png threshold:0.200 precision:0.996 recall:0.543 true_negative_rate:0.984 true_positive:20513 true_negative:4935 false_positive:82 false_negative:17282 
aces_publicb_ocount_100_osize_14_otype_RECTANGLE.png threshold:0.250 precision:0.998 recall:0.477 true_negative_rate:0.992 true_positive:18034 true_negative:4975 false_positive:42 false_negative:19761 
aces_publicb_ocount_100_osize_14_otype_RECTANGLE.png threshold:0.300 precision:0.999 recall:0.421 true_negative_rate:0.997 true_positive:15915 true_negative:5001 false_positive:16 false_negative:21880 
aces_publicb_ocount_100_osize_14_otype_RECTANGLE.png threshold:0.350 precision:0.999 recall:0.359 true_negative_rate:0.998 true_positive:13557 true_negative:5009 false_positive:8 false_negative:24238 
aces_publicb_ocount_100_osize_14_otype_RECTANGLE.png threshold:0.400 precision:1.000 recall:0.286 true_negative_rate:0.999 true_positive:10803 true_negative:5014 false_positive:3 false_negative:26992 
aces_publicb_ocount_100_osize_14_otype_RECTANGLE.png threshold:0.450 precision:1.000 recall:0.232 true_negative_rate:1.000 true_positive:8778 true_negative:5015 false_positive:2 false_negative:29017 
aces_publicb_ocount_100_osize_14_otype_RECTANGLE.png threshold:0.500 precision:1.000 recall:0.185 true_negative_rate:1.000 true_positive:7009 true_negative:5015 false_positive:2 false_negative:30786 
aces_publicb_ocount_100_osize_14_otype_RECTANGLE.png threshold:0.550 precision:1.000 recall:0.142 true_negative_rate:1.000 true_positive:5369 true_negative:5015 false_positive:2 false_negative:32426 
aces_publicb_ocount_100_osize_14_otype_RECTANGLE.png threshold:0.600 precision:0.999 recall:0.100 true_negative_rate:1.000 true_positive:3797 true_negative:5015 false_positive:2 false_negative:33998 
aces_publicb_ocount_100_osize_14_otype_RECTANGLE.png threshold:0.650 precision:0.999 recall:0.068 true_negative_rate:1.000 true_positive:2563 true_negative:5015 false_positive:2 false_negative:35232 
aces_publicb_ocount_100_osize_14_otype_RECTANGLE.png threshold:0.700 precision:1.000 recall:0.035 true_negative_rate:1.000 true_positive:1313 true_negative:5017 false_positive:0 false_negative:36482 
aces_publicb_ocount_100_osize_14_otype_RECTANGLE.png threshold:0.750 precision:1.000 recall:0.013 true_negative_rate:1.000 true_positive:504 true_negative:5017 false_positive:0 false_negative:37291 
aces_publicb_ocount_100_osize_14_otype_RECTANGLE.png threshold:0.800 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:68 true_negative:5017 false_positive:0 false_negative:37727 
aces_publicb_ocount_100_osize_14_otype_RECTANGLE.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:31 true_negative:5017 false_positive:0 false_negative:37764 
aces_publicb_ocount_100_osize_14_otype_RECTANGLE.png threshold:0.900 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:27 true_negative:5017 false_positive:0 false_negative:37768 
aces_publicb_ocount_100_osize_14_otype_RECTANGLE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:13 true_negative:5017 false_positive:0 false_negative:37782 
aces_publicb_ocount_100_osize_14_otype_RECTANGLE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:5017 false_positive:0 false_negative:37794 
