fhw_ocount_160_osize_4_otype_RECTANGLE.png threshold:0.000 precision:0.973 recall:1.000 true_negative_rate:0.000 true_positive:34831 true_negative:0 false_positive:973 false_negative:0 
fhw_ocount_160_osize_4_otype_RECTANGLE.png threshold:0.050 precision:0.983 recall:0.936 true_negative_rate:0.419 true_positive:32605 true_negative:408 false_positive:565 false_negative:2226 
fhw_ocount_160_osize_4_otype_RECTANGLE.png threshold:0.100 precision:0.992 recall:0.782 true_negative_rate:0.767 true_positive:27244 true_negative:746 false_positive:227 false_negative:7587 
fhw_ocount_160_osize_4_otype_RECTANGLE.png threshold:0.150 precision:0.996 recall:0.600 true_negative_rate:0.915 true_positive:20886 true_negative:890 false_positive:83 false_negative:13945 
fhw_ocount_160_osize_4_otype_RECTANGLE.png threshold:0.200 precision:0.998 recall:0.469 true_negative_rate:0.965 true_positive:16332 true_negative:939 false_positive:34 false_negative:18499 
fhw_ocount_160_osize_4_otype_RECTANGLE.png threshold:0.250 precision:0.999 recall:0.387 true_negative_rate:0.985 true_positive:13485 true_negative:958 false_positive:15 false_negative:21346 
fhw_ocount_160_osize_4_otype_RECTANGLE.png threshold:0.300 precision:0.999 recall:0.326 true_negative_rate:0.994 true_positive:11345 true_negative:967 false_positive:6 false_negative:23486 
fhw_ocount_160_osize_4_otype_RECTANGLE.png threshold:0.350 precision:1.000 recall:0.269 true_negative_rate:0.999 true_positive:9372 true_negative:972 false_positive:1 false_negative:25459 
fhw_ocount_160_osize_4_otype_RECTANGLE.png threshold:0.400 precision:1.000 recall:0.224 true_negative_rate:0.999 true_positive:7798 true_negative:972 false_positive:1 false_negative:27033 
fhw_ocount_160_osize_4_otype_RECTANGLE.png threshold:0.450 precision:1.000 recall:0.184 true_negative_rate:1.000 true_positive:6406 true_negative:973 false_positive:0 false_negative:28425 
fhw_ocount_160_osize_4_otype_RECTANGLE.png threshold:0.500 precision:1.000 recall:0.143 true_negative_rate:1.000 true_positive:4986 true_negative:973 false_positive:0 false_negative:29845 
fhw_ocount_160_osize_4_otype_RECTANGLE.png threshold:0.550 precision:1.000 recall:0.112 true_negative_rate:1.000 true_positive:3895 true_negative:973 false_positive:0 false_negative:30936 
fhw_ocount_160_osize_4_otype_RECTANGLE.png threshold:0.600 precision:1.000 recall:0.078 true_negative_rate:1.000 true_positive:2730 true_negative:973 false_positive:0 false_negative:32101 
fhw_ocount_160_osize_4_otype_RECTANGLE.png threshold:0.650 precision:1.000 recall:0.049 true_negative_rate:1.000 true_positive:1697 true_negative:973 false_positive:0 false_negative:33134 
fhw_ocount_160_osize_4_otype_RECTANGLE.png threshold:0.700 precision:1.000 recall:0.036 true_negative_rate:1.000 true_positive:1271 true_negative:973 false_positive:0 false_negative:33560 
fhw_ocount_160_osize_4_otype_RECTANGLE.png threshold:0.750 precision:1.000 recall:0.028 true_negative_rate:1.000 true_positive:982 true_negative:973 false_positive:0 false_negative:33849 
fhw_ocount_160_osize_4_otype_RECTANGLE.png threshold:0.800 precision:1.000 recall:0.019 true_negative_rate:1.000 true_positive:678 true_negative:973 false_positive:0 false_negative:34153 
fhw_ocount_160_osize_4_otype_RECTANGLE.png threshold:0.850 precision:1.000 recall:0.006 true_negative_rate:1.000 true_positive:218 true_negative:973 false_positive:0 false_negative:34613 
fhw_ocount_160_osize_4_otype_RECTANGLE.png threshold:0.900 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:49 true_negative:973 false_positive:0 false_negative:34782 
fhw_ocount_160_osize_4_otype_RECTANGLE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:12 true_negative:973 false_positive:0 false_negative:34819 
fhw_ocount_160_osize_4_otype_RECTANGLE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:973 false_positive:0 false_negative:34830 
