csail_ocount_40_osize_8_otype_RECTANGLE.png threshold:0.000 precision:0.949 recall:1.000 true_negative_rate:0.000 true_positive:16857 true_negative:0 false_positive:899 false_negative:0 
csail_ocount_40_osize_8_otype_RECTANGLE.png threshold:0.050 precision:0.952 recall:0.943 true_negative_rate:0.108 true_positive:15892 true_negative:97 false_positive:802 false_negative:965 
csail_ocount_40_osize_8_otype_RECTANGLE.png threshold:0.100 precision:0.972 recall:0.806 true_negative_rate:0.568 true_positive:13591 true_negative:511 false_positive:388 false_negative:3266 
csail_ocount_40_osize_8_otype_RECTANGLE.png threshold:0.150 precision:0.992 recall:0.601 true_negative_rate:0.912 true_positive:10139 true_negative:820 false_positive:79 false_negative:6718 
csail_ocount_40_osize_8_otype_RECTANGLE.png threshold:0.200 precision:0.996 recall:0.419 true_negative_rate:0.968 true_positive:7071 true_negative:870 false_positive:29 false_negative:9786 
csail_ocount_40_osize_8_otype_RECTANGLE.png threshold:0.250 precision:0.998 recall:0.309 true_negative_rate:0.991 true_positive:5214 true_negative:891 false_positive:8 false_negative:11643 
csail_ocount_40_osize_8_otype_RECTANGLE.png threshold:0.300 precision:1.000 recall:0.236 true_negative_rate:0.999 true_positive:3983 true_negative:898 false_positive:1 false_negative:12874 
csail_ocount_40_osize_8_otype_RECTANGLE.png threshold:0.350 precision:1.000 recall:0.180 true_negative_rate:1.000 true_positive:3036 true_negative:899 false_positive:0 false_negative:13821 
csail_ocount_40_osize_8_otype_RECTANGLE.png threshold:0.400 precision:1.000 recall:0.131 true_negative_rate:1.000 true_positive:2207 true_negative:899 false_positive:0 false_negative:14650 
csail_ocount_40_osize_8_otype_RECTANGLE.png threshold:0.450 precision:1.000 recall:0.095 true_negative_rate:1.000 true_positive:1595 true_negative:899 false_positive:0 false_negative:15262 
csail_ocount_40_osize_8_otype_RECTANGLE.png threshold:0.500 precision:1.000 recall:0.060 true_negative_rate:1.000 true_positive:1017 true_negative:899 false_positive:0 false_negative:15840 
csail_ocount_40_osize_8_otype_RECTANGLE.png threshold:0.550 precision:1.000 recall:0.034 true_negative_rate:1.000 true_positive:574 true_negative:899 false_positive:0 false_negative:16283 
csail_ocount_40_osize_8_otype_RECTANGLE.png threshold:0.600 precision:1.000 recall:0.019 true_negative_rate:1.000 true_positive:316 true_negative:899 false_positive:0 false_negative:16541 
csail_ocount_40_osize_8_otype_RECTANGLE.png threshold:0.650 precision:1.000 recall:0.006 true_negative_rate:1.000 true_positive:107 true_negative:899 false_positive:0 false_negative:16750 
csail_ocount_40_osize_8_otype_RECTANGLE.png threshold:0.700 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:42 true_negative:899 false_positive:0 false_negative:16815 
csail_ocount_40_osize_8_otype_RECTANGLE.png threshold:0.750 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:25 true_negative:899 false_positive:0 false_negative:16832 
csail_ocount_40_osize_8_otype_RECTANGLE.png threshold:0.800 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:19 true_negative:899 false_positive:0 false_negative:16838 
csail_ocount_40_osize_8_otype_RECTANGLE.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:12 true_negative:899 false_positive:0 false_negative:16845 
csail_ocount_40_osize_8_otype_RECTANGLE.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:5 true_negative:899 false_positive:0 false_negative:16852 
csail_ocount_40_osize_8_otype_RECTANGLE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:3 true_negative:899 false_positive:0 false_negative:16854 
csail_ocount_40_osize_8_otype_RECTANGLE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:899 false_positive:0 false_negative:16856 
