aces_publicb_ocount_100_osize_7_otype_RANDOM.png threshold:0.000 precision:0.935 recall:1.000 true_negative_rate:0.000 true_positive:37795 true_negative:0 false_positive:2636 false_negative:0 
aces_publicb_ocount_100_osize_7_otype_RANDOM.png threshold:0.050 precision:0.975 recall:0.865 true_negative_rate:0.684 true_positive:32675 true_negative:1804 false_positive:832 false_negative:5120 
aces_publicb_ocount_100_osize_7_otype_RANDOM.png threshold:0.100 precision:0.995 recall:0.720 true_negative_rate:0.951 true_positive:27226 true_negative:2508 false_positive:128 false_negative:10569 
aces_publicb_ocount_100_osize_7_otype_RANDOM.png threshold:0.150 precision:0.998 recall:0.619 true_negative_rate:0.981 true_positive:23390 true_negative:2587 false_positive:49 false_negative:14405 
aces_publicb_ocount_100_osize_7_otype_RANDOM.png threshold:0.200 precision:0.999 recall:0.539 true_negative_rate:0.994 true_positive:20372 true_negative:2619 false_positive:17 false_negative:17423 
aces_publicb_ocount_100_osize_7_otype_RANDOM.png threshold:0.250 precision:1.000 recall:0.477 true_negative_rate:0.998 true_positive:18026 true_negative:2632 false_positive:4 false_negative:19769 
aces_publicb_ocount_100_osize_7_otype_RANDOM.png threshold:0.300 precision:1.000 recall:0.420 true_negative_rate:1.000 true_positive:15866 true_negative:2636 false_positive:0 false_negative:21929 
aces_publicb_ocount_100_osize_7_otype_RANDOM.png threshold:0.350 precision:1.000 recall:0.358 true_negative_rate:1.000 true_positive:13528 true_negative:2636 false_positive:0 false_negative:24267 
aces_publicb_ocount_100_osize_7_otype_RANDOM.png threshold:0.400 precision:1.000 recall:0.286 true_negative_rate:1.000 true_positive:10823 true_negative:2636 false_positive:0 false_negative:26972 
aces_publicb_ocount_100_osize_7_otype_RANDOM.png threshold:0.450 precision:1.000 recall:0.231 true_negative_rate:1.000 true_positive:8732 true_negative:2636 false_positive:0 false_negative:29063 
aces_publicb_ocount_100_osize_7_otype_RANDOM.png threshold:0.500 precision:1.000 recall:0.184 true_negative_rate:1.000 true_positive:6944 true_negative:2636 false_positive:0 false_negative:30851 
aces_publicb_ocount_100_osize_7_otype_RANDOM.png threshold:0.550 precision:1.000 recall:0.141 true_negative_rate:1.000 true_positive:5322 true_negative:2636 false_positive:0 false_negative:32473 
aces_publicb_ocount_100_osize_7_otype_RANDOM.png threshold:0.600 precision:1.000 recall:0.100 true_negative_rate:1.000 true_positive:3783 true_negative:2636 false_positive:0 false_negative:34012 
aces_publicb_ocount_100_osize_7_otype_RANDOM.png threshold:0.650 precision:1.000 recall:0.067 true_negative_rate:1.000 true_positive:2534 true_negative:2636 false_positive:0 false_negative:35261 
aces_publicb_ocount_100_osize_7_otype_RANDOM.png threshold:0.700 precision:1.000 recall:0.034 true_negative_rate:1.000 true_positive:1270 true_negative:2636 false_positive:0 false_negative:36525 
aces_publicb_ocount_100_osize_7_otype_RANDOM.png threshold:0.750 precision:1.000 recall:0.013 true_negative_rate:1.000 true_positive:479 true_negative:2636 false_positive:0 false_negative:37316 
aces_publicb_ocount_100_osize_7_otype_RANDOM.png threshold:0.800 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:58 true_negative:2636 false_positive:0 false_negative:37737 
aces_publicb_ocount_100_osize_7_otype_RANDOM.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:34 true_negative:2636 false_positive:0 false_negative:37761 
aces_publicb_ocount_100_osize_7_otype_RANDOM.png threshold:0.900 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:25 true_negative:2636 false_positive:0 false_negative:37770 
aces_publicb_ocount_100_osize_7_otype_RANDOM.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:12 true_negative:2636 false_positive:0 false_negative:37783 
aces_publicb_ocount_100_osize_7_otype_RANDOM.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:2636 false_positive:0 false_negative:37794 
