fr101_ocount_80_osize_10_otype_RECTANGLE.png threshold:0.000 precision:0.861 recall:1.000 true_negative_rate:0.000 true_positive:14893 true_negative:0 false_positive:2403 false_negative:0 
fr101_ocount_80_osize_10_otype_RECTANGLE.png threshold:0.050 precision:0.881 recall:0.923 true_negative_rate:0.225 true_positive:13740 true_negative:540 false_positive:1863 false_negative:1153 
fr101_ocount_80_osize_10_otype_RECTANGLE.png threshold:0.100 precision:0.961 recall:0.800 true_negative_rate:0.800 true_positive:11920 true_negative:1922 false_positive:481 false_negative:2973 
fr101_ocount_80_osize_10_otype_RECTANGLE.png threshold:0.150 precision:0.988 recall:0.666 true_negative_rate:0.952 true_positive:9922 true_negative:2287 false_positive:116 false_negative:4971 
fr101_ocount_80_osize_10_otype_RECTANGLE.png threshold:0.200 precision:0.996 recall:0.547 true_negative_rate:0.985 true_positive:8145 true_negative:2368 false_positive:35 false_negative:6748 
fr101_ocount_80_osize_10_otype_RECTANGLE.png threshold:0.250 precision:0.998 recall:0.474 true_negative_rate:0.993 true_positive:7054 true_negative:2387 false_positive:16 false_negative:7839 
fr101_ocount_80_osize_10_otype_RECTANGLE.png threshold:0.300 precision:0.998 recall:0.414 true_negative_rate:0.995 true_positive:6166 true_negative:2390 false_positive:13 false_negative:8727 
fr101_ocount_80_osize_10_otype_RECTANGLE.png threshold:0.350 precision:0.999 recall:0.374 true_negative_rate:0.998 true_positive:5576 true_negative:2399 false_positive:4 false_negative:9317 
fr101_ocount_80_osize_10_otype_RECTANGLE.png threshold:0.400 precision:1.000 recall:0.323 true_negative_rate:1.000 true_positive:4817 true_negative:2403 false_positive:0 false_negative:10076 
fr101_ocount_80_osize_10_otype_RECTANGLE.png threshold:0.450 precision:1.000 recall:0.282 true_negative_rate:1.000 true_positive:4194 true_negative:2403 false_positive:0 false_negative:10699 
fr101_ocount_80_osize_10_otype_RECTANGLE.png threshold:0.500 precision:1.000 recall:0.250 true_negative_rate:1.000 true_positive:3721 true_negative:2403 false_positive:0 false_negative:11172 
fr101_ocount_80_osize_10_otype_RECTANGLE.png threshold:0.550 precision:1.000 recall:0.217 true_negative_rate:1.000 true_positive:3226 true_negative:2403 false_positive:0 false_negative:11667 
fr101_ocount_80_osize_10_otype_RECTANGLE.png threshold:0.600 precision:1.000 recall:0.182 true_negative_rate:1.000 true_positive:2712 true_negative:2403 false_positive:0 false_negative:12181 
fr101_ocount_80_osize_10_otype_RECTANGLE.png threshold:0.650 precision:1.000 recall:0.142 true_negative_rate:1.000 true_positive:2109 true_negative:2403 false_positive:0 false_negative:12784 
fr101_ocount_80_osize_10_otype_RECTANGLE.png threshold:0.700 precision:1.000 recall:0.110 true_negative_rate:1.000 true_positive:1639 true_negative:2403 false_positive:0 false_negative:13254 
fr101_ocount_80_osize_10_otype_RECTANGLE.png threshold:0.750 precision:1.000 recall:0.080 true_negative_rate:1.000 true_positive:1191 true_negative:2403 false_positive:0 false_negative:13702 
fr101_ocount_80_osize_10_otype_RECTANGLE.png threshold:0.800 precision:1.000 recall:0.048 true_negative_rate:1.000 true_positive:712 true_negative:2403 false_positive:0 false_negative:14181 
fr101_ocount_80_osize_10_otype_RECTANGLE.png threshold:0.850 precision:1.000 recall:0.019 true_negative_rate:1.000 true_positive:287 true_negative:2403 false_positive:0 false_negative:14606 
fr101_ocount_80_osize_10_otype_RECTANGLE.png threshold:0.900 precision:1.000 recall:0.006 true_negative_rate:1.000 true_positive:84 true_negative:2403 false_positive:0 false_negative:14809 
fr101_ocount_80_osize_10_otype_RECTANGLE.png threshold:0.950 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:17 true_negative:2403 false_positive:0 false_negative:14876 
fr101_ocount_80_osize_10_otype_RECTANGLE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:2403 false_positive:0 false_negative:14892 
