fr101_ocount_100_osize_13_otype_SQUARE.png threshold:0.000 precision:0.703 recall:1.000 true_negative_rate:0.000 true_positive:14893 true_negative:0 false_positive:6291 false_negative:0 
fr101_ocount_100_osize_13_otype_SQUARE.png threshold:0.050 precision:0.702 recall:0.929 true_negative_rate:0.067 true_positive:13833 true_negative:424 false_positive:5867 false_negative:1060 
fr101_ocount_100_osize_13_otype_SQUARE.png threshold:0.100 precision:0.777 recall:0.819 true_negative_rate:0.445 true_positive:12191 true_negative:2797 false_positive:3494 false_negative:2702 
fr101_ocount_100_osize_13_otype_SQUARE.png threshold:0.150 precision:0.911 recall:0.677 true_negative_rate:0.843 true_positive:10076 true_negative:5302 false_positive:989 false_negative:4817 
fr101_ocount_100_osize_13_otype_SQUARE.png threshold:0.200 precision:0.970 recall:0.562 true_negative_rate:0.959 true_positive:8365 true_negative:6032 false_positive:259 false_negative:6528 
fr101_ocount_100_osize_13_otype_SQUARE.png threshold:0.250 precision:0.991 recall:0.475 true_negative_rate:0.990 true_positive:7071 true_negative:6228 false_positive:63 false_negative:7822 
fr101_ocount_100_osize_13_otype_SQUARE.png threshold:0.300 precision:0.998 recall:0.416 true_negative_rate:0.998 true_positive:6189 true_negative:6279 false_positive:12 false_negative:8704 
fr101_ocount_100_osize_13_otype_SQUARE.png threshold:0.350 precision:0.998 recall:0.374 true_negative_rate:0.999 true_positive:5565 true_negative:6282 false_positive:9 false_negative:9328 
fr101_ocount_100_osize_13_otype_SQUARE.png threshold:0.400 precision:0.999 recall:0.329 true_negative_rate:0.999 true_positive:4905 true_negative:6284 false_positive:7 false_negative:9988 
fr101_ocount_100_osize_13_otype_SQUARE.png threshold:0.450 precision:0.999 recall:0.283 true_negative_rate:1.000 true_positive:4216 true_negative:6288 false_positive:3 false_negative:10677 
fr101_ocount_100_osize_13_otype_SQUARE.png threshold:0.500 precision:0.999 recall:0.250 true_negative_rate:1.000 true_positive:3717 true_negative:6289 false_positive:2 false_negative:11176 
fr101_ocount_100_osize_13_otype_SQUARE.png threshold:0.550 precision:1.000 recall:0.218 true_negative_rate:1.000 true_positive:3250 true_negative:6290 false_positive:1 false_negative:11643 
fr101_ocount_100_osize_13_otype_SQUARE.png threshold:0.600 precision:1.000 recall:0.183 true_negative_rate:1.000 true_positive:2723 true_negative:6291 false_positive:0 false_negative:12170 
fr101_ocount_100_osize_13_otype_SQUARE.png threshold:0.650 precision:1.000 recall:0.145 true_negative_rate:1.000 true_positive:2164 true_negative:6291 false_positive:0 false_negative:12729 
fr101_ocount_100_osize_13_otype_SQUARE.png threshold:0.700 precision:1.000 recall:0.111 true_negative_rate:1.000 true_positive:1650 true_negative:6291 false_positive:0 false_negative:13243 
fr101_ocount_100_osize_13_otype_SQUARE.png threshold:0.750 precision:1.000 recall:0.082 true_negative_rate:1.000 true_positive:1220 true_negative:6291 false_positive:0 false_negative:13673 
fr101_ocount_100_osize_13_otype_SQUARE.png threshold:0.800 precision:1.000 recall:0.051 true_negative_rate:1.000 true_positive:759 true_negative:6291 false_positive:0 false_negative:14134 
fr101_ocount_100_osize_13_otype_SQUARE.png threshold:0.850 precision:1.000 recall:0.022 true_negative_rate:1.000 true_positive:323 true_negative:6291 false_positive:0 false_negative:14570 
fr101_ocount_100_osize_13_otype_SQUARE.png threshold:0.900 precision:1.000 recall:0.008 true_negative_rate:1.000 true_positive:124 true_negative:6291 false_positive:0 false_negative:14769 
fr101_ocount_100_osize_13_otype_SQUARE.png threshold:0.950 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:32 true_negative:6291 false_positive:0 false_negative:14861 
fr101_ocount_100_osize_13_otype_SQUARE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:6291 false_positive:0 false_negative:14892 
