csail_ocount_60_osize_4_otype_RANDOM.png threshold:0.000 precision:0.961 recall:1.000 true_negative_rate:0.000 true_positive:16857 true_negative:0 false_positive:675 false_negative:0 
csail_ocount_60_osize_4_otype_RANDOM.png threshold:0.050 precision:0.967 recall:0.968 true_negative_rate:0.175 true_positive:16318 true_negative:118 false_positive:557 false_negative:539 
csail_ocount_60_osize_4_otype_RANDOM.png threshold:0.100 precision:0.982 recall:0.872 true_negative_rate:0.607 true_positive:14706 true_negative:410 false_positive:265 false_negative:2151 
csail_ocount_60_osize_4_otype_RANDOM.png threshold:0.150 precision:0.992 recall:0.704 true_negative_rate:0.859 true_positive:11864 true_negative:580 false_positive:95 false_negative:4993 
csail_ocount_60_osize_4_otype_RANDOM.png threshold:0.200 precision:0.996 recall:0.515 true_negative_rate:0.954 true_positive:8682 true_negative:644 false_positive:31 false_negative:8175 
csail_ocount_60_osize_4_otype_RANDOM.png threshold:0.250 precision:0.999 recall:0.371 true_negative_rate:0.993 true_positive:6252 true_negative:670 false_positive:5 false_negative:10605 
csail_ocount_60_osize_4_otype_RANDOM.png threshold:0.300 precision:1.000 recall:0.275 true_negative_rate:0.997 true_positive:4640 true_negative:673 false_positive:2 false_negative:12217 
csail_ocount_60_osize_4_otype_RANDOM.png threshold:0.350 precision:1.000 recall:0.207 true_negative_rate:1.000 true_positive:3482 true_negative:675 false_positive:0 false_negative:13375 
csail_ocount_60_osize_4_otype_RANDOM.png threshold:0.400 precision:1.000 recall:0.152 true_negative_rate:1.000 true_positive:2565 true_negative:675 false_positive:0 false_negative:14292 
csail_ocount_60_osize_4_otype_RANDOM.png threshold:0.450 precision:1.000 recall:0.109 true_negative_rate:1.000 true_positive:1845 true_negative:675 false_positive:0 false_negative:15012 
csail_ocount_60_osize_4_otype_RANDOM.png threshold:0.500 precision:1.000 recall:0.070 true_negative_rate:1.000 true_positive:1177 true_negative:675 false_positive:0 false_negative:15680 
csail_ocount_60_osize_4_otype_RANDOM.png threshold:0.550 precision:1.000 recall:0.042 true_negative_rate:1.000 true_positive:714 true_negative:675 false_positive:0 false_negative:16143 
csail_ocount_60_osize_4_otype_RANDOM.png threshold:0.600 precision:1.000 recall:0.025 true_negative_rate:1.000 true_positive:422 true_negative:675 false_positive:0 false_negative:16435 
csail_ocount_60_osize_4_otype_RANDOM.png threshold:0.650 precision:1.000 recall:0.012 true_negative_rate:1.000 true_positive:200 true_negative:675 false_positive:0 false_negative:16657 
csail_ocount_60_osize_4_otype_RANDOM.png threshold:0.700 precision:1.000 recall:0.004 true_negative_rate:1.000 true_positive:72 true_negative:675 false_positive:0 false_negative:16785 
csail_ocount_60_osize_4_otype_RANDOM.png threshold:0.750 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:30 true_negative:675 false_positive:0 false_negative:16827 
csail_ocount_60_osize_4_otype_RANDOM.png threshold:0.800 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:21 true_negative:675 false_positive:0 false_negative:16836 
csail_ocount_60_osize_4_otype_RANDOM.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:15 true_negative:675 false_positive:0 false_negative:16842 
csail_ocount_60_osize_4_otype_RANDOM.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:7 true_negative:675 false_positive:0 false_negative:16850 
csail_ocount_60_osize_4_otype_RANDOM.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:5 true_negative:675 false_positive:0 false_negative:16852 
csail_ocount_60_osize_4_otype_RANDOM.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:675 false_positive:0 false_negative:16856 
