edmonton_ocount_40_osize_38_otype_RANDOM.png threshold:0.000 precision:0.709 recall:1.000 true_negative_rate:0.000 true_positive:44587 true_negative:0 false_positive:18289 false_negative:0 
edmonton_ocount_40_osize_38_otype_RANDOM.png threshold:0.050 precision:0.656 recall:0.722 true_negative_rate:0.077 true_positive:32175 true_negative:1403 false_positive:16886 false_negative:12412 
edmonton_ocount_40_osize_38_otype_RANDOM.png threshold:0.100 precision:0.661 recall:0.462 true_negative_rate:0.423 true_positive:20617 true_negative:7728 false_positive:10561 false_negative:23970 
edmonton_ocount_40_osize_38_otype_RANDOM.png threshold:0.150 precision:0.841 recall:0.313 true_negative_rate:0.856 true_positive:13973 true_negative:15649 false_positive:2640 false_negative:30614 
edmonton_ocount_40_osize_38_otype_RANDOM.png threshold:0.200 precision:0.978 recall:0.224 true_negative_rate:0.988 true_positive:9985 true_negative:18062 false_positive:227 false_negative:34602 
edmonton_ocount_40_osize_38_otype_RANDOM.png threshold:0.250 precision:0.987 recall:0.168 true_negative_rate:0.994 true_positive:7485 true_negative:18187 false_positive:102 false_negative:37102 
edmonton_ocount_40_osize_38_otype_RANDOM.png threshold:0.300 precision:0.988 recall:0.130 true_negative_rate:0.996 true_positive:5800 true_negative:18221 false_positive:68 false_negative:38787 
edmonton_ocount_40_osize_38_otype_RANDOM.png threshold:0.350 precision:0.995 recall:0.110 true_negative_rate:0.999 true_positive:4904 true_negative:18266 false_positive:23 false_negative:39683 
edmonton_ocount_40_osize_38_otype_RANDOM.png threshold:0.400 precision:0.999 recall:0.095 true_negative_rate:1.000 true_positive:4221 true_negative:18286 false_positive:3 false_negative:40366 
edmonton_ocount_40_osize_38_otype_RANDOM.png threshold:0.450 precision:1.000 recall:0.081 true_negative_rate:1.000 true_positive:3600 true_negative:18289 false_positive:0 false_negative:40987 
edmonton_ocount_40_osize_38_otype_RANDOM.png threshold:0.500 precision:1.000 recall:0.074 true_negative_rate:1.000 true_positive:3316 true_negative:18289 false_positive:0 false_negative:41271 
edmonton_ocount_40_osize_38_otype_RANDOM.png threshold:0.550 precision:1.000 recall:0.070 true_negative_rate:1.000 true_positive:3104 true_negative:18289 false_positive:0 false_negative:41483 
edmonton_ocount_40_osize_38_otype_RANDOM.png threshold:0.600 precision:1.000 recall:0.068 true_negative_rate:1.000 true_positive:3033 true_negative:18289 false_positive:0 false_negative:41554 
edmonton_ocount_40_osize_38_otype_RANDOM.png threshold:0.650 precision:1.000 recall:0.061 true_negative_rate:1.000 true_positive:2718 true_negative:18289 false_positive:0 false_negative:41869 
edmonton_ocount_40_osize_38_otype_RANDOM.png threshold:0.700 precision:1.000 recall:0.018 true_negative_rate:1.000 true_positive:811 true_negative:18289 false_positive:0 false_negative:43776 
edmonton_ocount_40_osize_38_otype_RANDOM.png threshold:0.750 precision:1.000 recall:0.008 true_negative_rate:1.000 true_positive:367 true_negative:18289 false_positive:0 false_negative:44220 
edmonton_ocount_40_osize_38_otype_RANDOM.png threshold:0.800 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:28 true_negative:18289 false_positive:0 false_negative:44559 
edmonton_ocount_40_osize_38_otype_RANDOM.png threshold:0.850 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:18289 false_positive:0 false_negative:44586 
edmonton_ocount_40_osize_38_otype_RANDOM.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:18289 false_positive:0 false_negative:44586 
edmonton_ocount_40_osize_38_otype_RANDOM.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:18289 false_positive:0 false_negative:44586 
edmonton_ocount_40_osize_38_otype_RANDOM.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:18289 false_positive:0 false_negative:44586 
