aces_publicb_ocount_80_osize_5_otype_RANDOM.png threshold:0.000 precision:0.970 recall:1.000 true_negative_rate:0.000 true_positive:37795 true_negative:0 false_positive:1181 false_negative:0 
aces_publicb_ocount_80_osize_5_otype_RANDOM.png threshold:0.050 precision:0.994 recall:0.859 true_negative_rate:0.830 true_positive:32461 true_negative:980 false_positive:201 false_negative:5334 
aces_publicb_ocount_80_osize_5_otype_RANDOM.png threshold:0.100 precision:0.999 recall:0.718 true_negative_rate:0.972 true_positive:27120 true_negative:1148 false_positive:33 false_negative:10675 
aces_publicb_ocount_80_osize_5_otype_RANDOM.png threshold:0.150 precision:1.000 recall:0.618 true_negative_rate:0.995 true_positive:23341 true_negative:1175 false_positive:6 false_negative:14454 
aces_publicb_ocount_80_osize_5_otype_RANDOM.png threshold:0.200 precision:1.000 recall:0.540 true_negative_rate:0.995 true_positive:20414 true_negative:1175 false_positive:6 false_negative:17381 
aces_publicb_ocount_80_osize_5_otype_RANDOM.png threshold:0.250 precision:1.000 recall:0.475 true_negative_rate:0.995 true_positive:17962 true_negative:1175 false_positive:6 false_negative:19833 
aces_publicb_ocount_80_osize_5_otype_RANDOM.png threshold:0.300 precision:1.000 recall:0.421 true_negative_rate:0.999 true_positive:15911 true_negative:1180 false_positive:1 false_negative:21884 
aces_publicb_ocount_80_osize_5_otype_RANDOM.png threshold:0.350 precision:1.000 recall:0.357 true_negative_rate:0.999 true_positive:13488 true_negative:1180 false_positive:1 false_negative:24307 
aces_publicb_ocount_80_osize_5_otype_RANDOM.png threshold:0.400 precision:1.000 recall:0.286 true_negative_rate:0.999 true_positive:10825 true_negative:1180 false_positive:1 false_negative:26970 
aces_publicb_ocount_80_osize_5_otype_RANDOM.png threshold:0.450 precision:1.000 recall:0.231 true_negative_rate:1.000 true_positive:8729 true_negative:1181 false_positive:0 false_negative:29066 
aces_publicb_ocount_80_osize_5_otype_RANDOM.png threshold:0.500 precision:1.000 recall:0.184 true_negative_rate:1.000 true_positive:6961 true_negative:1181 false_positive:0 false_negative:30834 
aces_publicb_ocount_80_osize_5_otype_RANDOM.png threshold:0.550 precision:1.000 recall:0.140 true_negative_rate:1.000 true_positive:5301 true_negative:1181 false_positive:0 false_negative:32494 
aces_publicb_ocount_80_osize_5_otype_RANDOM.png threshold:0.600 precision:1.000 recall:0.099 true_negative_rate:1.000 true_positive:3749 true_negative:1181 false_positive:0 false_negative:34046 
aces_publicb_ocount_80_osize_5_otype_RANDOM.png threshold:0.650 precision:1.000 recall:0.067 true_negative_rate:1.000 true_positive:2534 true_negative:1181 false_positive:0 false_negative:35261 
aces_publicb_ocount_80_osize_5_otype_RANDOM.png threshold:0.700 precision:1.000 recall:0.035 true_negative_rate:1.000 true_positive:1304 true_negative:1181 false_positive:0 false_negative:36491 
aces_publicb_ocount_80_osize_5_otype_RANDOM.png threshold:0.750 precision:1.000 recall:0.014 true_negative_rate:1.000 true_positive:512 true_negative:1181 false_positive:0 false_negative:37283 
aces_publicb_ocount_80_osize_5_otype_RANDOM.png threshold:0.800 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:59 true_negative:1181 false_positive:0 false_negative:37736 
aces_publicb_ocount_80_osize_5_otype_RANDOM.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:35 true_negative:1181 false_positive:0 false_negative:37760 
aces_publicb_ocount_80_osize_5_otype_RANDOM.png threshold:0.900 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:24 true_negative:1181 false_positive:0 false_negative:37771 
aces_publicb_ocount_80_osize_5_otype_RANDOM.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:12 true_negative:1181 false_positive:0 false_negative:37783 
aces_publicb_ocount_80_osize_5_otype_RANDOM.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:1181 false_positive:0 false_negative:37794 
