edmonton_ocount_120_osize_4_otype_RECTANGLE.png threshold:0.000 precision:0.985 recall:1.000 true_negative_rate:0.000 true_positive:44587 true_negative:0 false_positive:671 false_negative:0 
edmonton_ocount_120_osize_4_otype_RECTANGLE.png threshold:0.050 precision:0.999 recall:0.703 true_negative_rate:0.952 true_positive:31333 true_negative:639 false_positive:32 false_negative:13254 
edmonton_ocount_120_osize_4_otype_RECTANGLE.png threshold:0.100 precision:0.999 recall:0.440 true_negative_rate:0.969 true_positive:19603 true_negative:650 false_positive:21 false_negative:24984 
edmonton_ocount_120_osize_4_otype_RECTANGLE.png threshold:0.150 precision:0.999 recall:0.303 true_negative_rate:0.981 true_positive:13531 true_negative:658 false_positive:13 false_negative:31056 
edmonton_ocount_120_osize_4_otype_RECTANGLE.png threshold:0.200 precision:1.000 recall:0.217 true_negative_rate:0.994 true_positive:9694 true_negative:667 false_positive:4 false_negative:34893 
edmonton_ocount_120_osize_4_otype_RECTANGLE.png threshold:0.250 precision:0.999 recall:0.166 true_negative_rate:0.994 true_positive:7390 true_negative:667 false_positive:4 false_negative:37197 
edmonton_ocount_120_osize_4_otype_RECTANGLE.png threshold:0.300 precision:0.999 recall:0.128 true_negative_rate:0.994 true_positive:5705 true_negative:667 false_positive:4 false_negative:38882 
edmonton_ocount_120_osize_4_otype_RECTANGLE.png threshold:0.350 precision:1.000 recall:0.109 true_negative_rate:1.000 true_positive:4874 true_negative:671 false_positive:0 false_negative:39713 
edmonton_ocount_120_osize_4_otype_RECTANGLE.png threshold:0.400 precision:1.000 recall:0.089 true_negative_rate:1.000 true_positive:3950 true_negative:671 false_positive:0 false_negative:40637 
edmonton_ocount_120_osize_4_otype_RECTANGLE.png threshold:0.450 precision:1.000 recall:0.081 true_negative_rate:1.000 true_positive:3615 true_negative:671 false_positive:0 false_negative:40972 
edmonton_ocount_120_osize_4_otype_RECTANGLE.png threshold:0.500 precision:1.000 recall:0.075 true_negative_rate:1.000 true_positive:3325 true_negative:671 false_positive:0 false_negative:41262 
edmonton_ocount_120_osize_4_otype_RECTANGLE.png threshold:0.550 precision:1.000 recall:0.070 true_negative_rate:1.000 true_positive:3107 true_negative:671 false_positive:0 false_negative:41480 
edmonton_ocount_120_osize_4_otype_RECTANGLE.png threshold:0.600 precision:1.000 recall:0.068 true_negative_rate:1.000 true_positive:3052 true_negative:671 false_positive:0 false_negative:41535 
edmonton_ocount_120_osize_4_otype_RECTANGLE.png threshold:0.650 precision:1.000 recall:0.061 true_negative_rate:1.000 true_positive:2700 true_negative:671 false_positive:0 false_negative:41887 
edmonton_ocount_120_osize_4_otype_RECTANGLE.png threshold:0.700 precision:1.000 recall:0.015 true_negative_rate:1.000 true_positive:672 true_negative:671 false_positive:0 false_negative:43915 
edmonton_ocount_120_osize_4_otype_RECTANGLE.png threshold:0.750 precision:1.000 recall:0.009 true_negative_rate:1.000 true_positive:403 true_negative:671 false_positive:0 false_negative:44184 
edmonton_ocount_120_osize_4_otype_RECTANGLE.png threshold:0.800 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:6 true_negative:671 false_positive:0 false_negative:44581 
edmonton_ocount_120_osize_4_otype_RECTANGLE.png threshold:0.850 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:671 false_positive:0 false_negative:44586 
edmonton_ocount_120_osize_4_otype_RECTANGLE.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:671 false_positive:0 false_negative:44586 
edmonton_ocount_120_osize_4_otype_RECTANGLE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:671 false_positive:0 false_negative:44586 
edmonton_ocount_120_osize_4_otype_RECTANGLE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:671 false_positive:0 false_negative:44586 
