edmonton_ocount_140_osize_15_otype_RECTANGLE.png threshold:0.000 precision:0.826 recall:1.000 true_negative_rate:0.000 true_positive:44587 true_negative:0 false_positive:9413 false_negative:0 
edmonton_ocount_140_osize_15_otype_RECTANGLE.png threshold:0.050 precision:0.889 recall:0.719 true_negative_rate:0.576 true_positive:32045 true_negative:5425 false_positive:3988 false_negative:12542 
edmonton_ocount_140_osize_15_otype_RECTANGLE.png threshold:0.100 precision:0.981 recall:0.452 true_negative_rate:0.959 true_positive:20167 true_negative:9024 false_positive:389 false_negative:24420 
edmonton_ocount_140_osize_15_otype_RECTANGLE.png threshold:0.150 precision:0.991 recall:0.306 true_negative_rate:0.987 true_positive:13659 true_negative:9286 false_positive:127 false_negative:30928 
edmonton_ocount_140_osize_15_otype_RECTANGLE.png threshold:0.200 precision:0.998 recall:0.218 true_negative_rate:0.998 true_positive:9738 true_negative:9397 false_positive:16 false_negative:34849 
edmonton_ocount_140_osize_15_otype_RECTANGLE.png threshold:0.250 precision:0.999 recall:0.168 true_negative_rate:0.999 true_positive:7510 true_negative:9403 false_positive:10 false_negative:37077 
edmonton_ocount_140_osize_15_otype_RECTANGLE.png threshold:0.300 precision:1.000 recall:0.129 true_negative_rate:1.000 true_positive:5743 true_negative:9411 false_positive:2 false_negative:38844 
edmonton_ocount_140_osize_15_otype_RECTANGLE.png threshold:0.350 precision:1.000 recall:0.109 true_negative_rate:1.000 true_positive:4865 true_negative:9412 false_positive:1 false_negative:39722 
edmonton_ocount_140_osize_15_otype_RECTANGLE.png threshold:0.400 precision:1.000 recall:0.088 true_negative_rate:1.000 true_positive:3945 true_negative:9413 false_positive:0 false_negative:40642 
edmonton_ocount_140_osize_15_otype_RECTANGLE.png threshold:0.450 precision:1.000 recall:0.081 true_negative_rate:1.000 true_positive:3624 true_negative:9413 false_positive:0 false_negative:40963 
edmonton_ocount_140_osize_15_otype_RECTANGLE.png threshold:0.500 precision:1.000 recall:0.075 true_negative_rate:1.000 true_positive:3344 true_negative:9413 false_positive:0 false_negative:41243 
edmonton_ocount_140_osize_15_otype_RECTANGLE.png threshold:0.550 precision:1.000 recall:0.070 true_negative_rate:1.000 true_positive:3112 true_negative:9413 false_positive:0 false_negative:41475 
edmonton_ocount_140_osize_15_otype_RECTANGLE.png threshold:0.600 precision:1.000 recall:0.068 true_negative_rate:1.000 true_positive:3047 true_negative:9413 false_positive:0 false_negative:41540 
edmonton_ocount_140_osize_15_otype_RECTANGLE.png threshold:0.650 precision:1.000 recall:0.061 true_negative_rate:1.000 true_positive:2716 true_negative:9413 false_positive:0 false_negative:41871 
edmonton_ocount_140_osize_15_otype_RECTANGLE.png threshold:0.700 precision:1.000 recall:0.016 true_negative_rate:1.000 true_positive:735 true_negative:9413 false_positive:0 false_negative:43852 
edmonton_ocount_140_osize_15_otype_RECTANGLE.png threshold:0.750 precision:1.000 recall:0.009 true_negative_rate:1.000 true_positive:415 true_negative:9413 false_positive:0 false_negative:44172 
edmonton_ocount_140_osize_15_otype_RECTANGLE.png threshold:0.800 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:6 true_negative:9413 false_positive:0 false_negative:44581 
edmonton_ocount_140_osize_15_otype_RECTANGLE.png threshold:0.850 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:9413 false_positive:0 false_negative:44586 
edmonton_ocount_140_osize_15_otype_RECTANGLE.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:9413 false_positive:0 false_negative:44586 
edmonton_ocount_140_osize_15_otype_RECTANGLE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:9413 false_positive:0 false_negative:44586 
edmonton_ocount_140_osize_15_otype_RECTANGLE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:9413 false_positive:0 false_negative:44586 
