fr101_ocount_120_osize_10_otype_RANDOM.png threshold:0.000 precision:0.764 recall:1.000 true_negative_rate:0.000 true_positive:14893 true_negative:0 false_positive:4590 false_negative:0 
fr101_ocount_120_osize_10_otype_RANDOM.png threshold:0.050 precision:0.784 recall:0.928 true_negative_rate:0.171 true_positive:13817 true_negative:783 false_positive:3807 false_negative:1076 
fr101_ocount_120_osize_10_otype_RANDOM.png threshold:0.100 precision:0.886 recall:0.811 true_negative_rate:0.660 true_positive:12077 true_negative:3031 false_positive:1559 false_negative:2816 
fr101_ocount_120_osize_10_otype_RANDOM.png threshold:0.150 precision:0.970 recall:0.681 true_negative_rate:0.932 true_positive:10138 true_negative:4277 false_positive:313 false_negative:4755 
fr101_ocount_120_osize_10_otype_RANDOM.png threshold:0.200 precision:0.991 recall:0.563 true_negative_rate:0.983 true_positive:8392 true_negative:4511 false_positive:79 false_negative:6501 
fr101_ocount_120_osize_10_otype_RANDOM.png threshold:0.250 precision:0.996 recall:0.487 true_negative_rate:0.993 true_positive:7259 true_negative:4559 false_positive:31 false_negative:7634 
fr101_ocount_120_osize_10_otype_RANDOM.png threshold:0.300 precision:0.998 recall:0.427 true_negative_rate:0.998 true_positive:6364 true_negative:4580 false_positive:10 false_negative:8529 
fr101_ocount_120_osize_10_otype_RANDOM.png threshold:0.350 precision:0.999 recall:0.385 true_negative_rate:0.999 true_positive:5737 true_negative:4586 false_positive:4 false_negative:9156 
fr101_ocount_120_osize_10_otype_RANDOM.png threshold:0.400 precision:1.000 recall:0.342 true_negative_rate:1.000 true_positive:5091 true_negative:4589 false_positive:1 false_negative:9802 
fr101_ocount_120_osize_10_otype_RANDOM.png threshold:0.450 precision:1.000 recall:0.296 true_negative_rate:1.000 true_positive:4413 true_negative:4589 false_positive:1 false_negative:10480 
fr101_ocount_120_osize_10_otype_RANDOM.png threshold:0.500 precision:1.000 recall:0.263 true_negative_rate:1.000 true_positive:3912 true_negative:4590 false_positive:0 false_negative:10981 
fr101_ocount_120_osize_10_otype_RANDOM.png threshold:0.550 precision:1.000 recall:0.232 true_negative_rate:1.000 true_positive:3453 true_negative:4590 false_positive:0 false_negative:11440 
fr101_ocount_120_osize_10_otype_RANDOM.png threshold:0.600 precision:1.000 recall:0.200 true_negative_rate:1.000 true_positive:2980 true_negative:4590 false_positive:0 false_negative:11913 
fr101_ocount_120_osize_10_otype_RANDOM.png threshold:0.650 precision:1.000 recall:0.162 true_negative_rate:1.000 true_positive:2420 true_negative:4590 false_positive:0 false_negative:12473 
fr101_ocount_120_osize_10_otype_RANDOM.png threshold:0.700 precision:1.000 recall:0.125 true_negative_rate:1.000 true_positive:1857 true_negative:4590 false_positive:0 false_negative:13036 
fr101_ocount_120_osize_10_otype_RANDOM.png threshold:0.750 precision:1.000 recall:0.097 true_negative_rate:1.000 true_positive:1442 true_negative:4590 false_positive:0 false_negative:13451 
fr101_ocount_120_osize_10_otype_RANDOM.png threshold:0.800 precision:1.000 recall:0.069 true_negative_rate:1.000 true_positive:1027 true_negative:4590 false_positive:0 false_negative:13866 
fr101_ocount_120_osize_10_otype_RANDOM.png threshold:0.850 precision:1.000 recall:0.034 true_negative_rate:1.000 true_positive:505 true_negative:4590 false_positive:0 false_negative:14388 
fr101_ocount_120_osize_10_otype_RANDOM.png threshold:0.900 precision:1.000 recall:0.012 true_negative_rate:1.000 true_positive:175 true_negative:4590 false_positive:0 false_negative:14718 
fr101_ocount_120_osize_10_otype_RANDOM.png threshold:0.950 precision:1.000 recall:0.003 true_negative_rate:1.000 true_positive:42 true_negative:4590 false_positive:0 false_negative:14851 
fr101_ocount_120_osize_10_otype_RANDOM.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:4590 false_positive:0 false_negative:14892 
