csail_ocount_160_osize_2_otype_RECTANGLE.png threshold:0.000 precision:0.978 recall:1.000 true_negative_rate:0.000 true_positive:16857 true_negative:0 false_positive:371 false_negative:0 
csail_ocount_160_osize_2_otype_RECTANGLE.png threshold:0.050 precision:0.989 recall:0.977 true_negative_rate:0.491 true_positive:16473 true_negative:182 false_positive:189 false_negative:384 
csail_ocount_160_osize_2_otype_RECTANGLE.png threshold:0.100 precision:0.995 recall:0.903 true_negative_rate:0.776 true_positive:15220 true_negative:288 false_positive:83 false_negative:1637 
csail_ocount_160_osize_2_otype_RECTANGLE.png threshold:0.150 precision:0.997 recall:0.757 true_negative_rate:0.887 true_positive:12768 true_negative:329 false_positive:42 false_negative:4089 
csail_ocount_160_osize_2_otype_RECTANGLE.png threshold:0.200 precision:0.998 recall:0.569 true_negative_rate:0.954 true_positive:9589 true_negative:354 false_positive:17 false_negative:7268 
csail_ocount_160_osize_2_otype_RECTANGLE.png threshold:0.250 precision:0.998 recall:0.415 true_negative_rate:0.970 true_positive:6990 true_negative:360 false_positive:11 false_negative:9867 
csail_ocount_160_osize_2_otype_RECTANGLE.png threshold:0.300 precision:1.000 recall:0.307 true_negative_rate:0.995 true_positive:5173 true_negative:369 false_positive:2 false_negative:11684 
csail_ocount_160_osize_2_otype_RECTANGLE.png threshold:0.350 precision:0.999 recall:0.229 true_negative_rate:0.995 true_positive:3859 true_negative:369 false_positive:2 false_negative:12998 
csail_ocount_160_osize_2_otype_RECTANGLE.png threshold:0.400 precision:1.000 recall:0.164 true_negative_rate:1.000 true_positive:2764 true_negative:371 false_positive:0 false_negative:14093 
csail_ocount_160_osize_2_otype_RECTANGLE.png threshold:0.450 precision:1.000 recall:0.110 true_negative_rate:1.000 true_positive:1850 true_negative:371 false_positive:0 false_negative:15007 
csail_ocount_160_osize_2_otype_RECTANGLE.png threshold:0.500 precision:1.000 recall:0.069 true_negative_rate:1.000 true_positive:1165 true_negative:371 false_positive:0 false_negative:15692 
csail_ocount_160_osize_2_otype_RECTANGLE.png threshold:0.550 precision:1.000 recall:0.041 true_negative_rate:1.000 true_positive:693 true_negative:371 false_positive:0 false_negative:16164 
csail_ocount_160_osize_2_otype_RECTANGLE.png threshold:0.600 precision:1.000 recall:0.024 true_negative_rate:1.000 true_positive:400 true_negative:371 false_positive:0 false_negative:16457 
csail_ocount_160_osize_2_otype_RECTANGLE.png threshold:0.650 precision:1.000 recall:0.011 true_negative_rate:1.000 true_positive:184 true_negative:371 false_positive:0 false_negative:16673 
csail_ocount_160_osize_2_otype_RECTANGLE.png threshold:0.700 precision:1.000 recall:0.004 true_negative_rate:1.000 true_positive:63 true_negative:371 false_positive:0 false_negative:16794 
csail_ocount_160_osize_2_otype_RECTANGLE.png threshold:0.750 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:30 true_negative:371 false_positive:0 false_negative:16827 
csail_ocount_160_osize_2_otype_RECTANGLE.png threshold:0.800 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:18 true_negative:371 false_positive:0 false_negative:16839 
csail_ocount_160_osize_2_otype_RECTANGLE.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:12 true_negative:371 false_positive:0 false_negative:16845 
csail_ocount_160_osize_2_otype_RECTANGLE.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:7 true_negative:371 false_positive:0 false_negative:16850 
csail_ocount_160_osize_2_otype_RECTANGLE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:3 true_negative:371 false_positive:0 false_negative:16854 
csail_ocount_160_osize_2_otype_RECTANGLE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:371 false_positive:0 false_negative:16856 
