edmonton_ocount_20_osize_27_otype_RANDOM.png threshold:0.000 precision:0.902 recall:1.000 true_negative_rate:0.000 true_positive:44587 true_negative:0 false_positive:4822 false_negative:0 
edmonton_ocount_20_osize_27_otype_RANDOM.png threshold:0.050 precision:0.884 recall:0.703 true_negative_rate:0.148 true_positive:31361 true_negative:714 false_positive:4108 false_negative:13226 
edmonton_ocount_20_osize_27_otype_RANDOM.png threshold:0.100 precision:0.965 recall:0.445 true_negative_rate:0.853 true_positive:19857 true_negative:4112 false_positive:710 false_negative:24730 
edmonton_ocount_20_osize_27_otype_RANDOM.png threshold:0.150 precision:0.999 recall:0.302 true_negative_rate:0.998 true_positive:13485 true_negative:4810 false_positive:12 false_negative:31102 
edmonton_ocount_20_osize_27_otype_RANDOM.png threshold:0.200 precision:1.000 recall:0.218 true_negative_rate:1.000 true_positive:9716 true_negative:4822 false_positive:0 false_negative:34871 
edmonton_ocount_20_osize_27_otype_RANDOM.png threshold:0.250 precision:1.000 recall:0.167 true_negative_rate:1.000 true_positive:7426 true_negative:4822 false_positive:0 false_negative:37161 
edmonton_ocount_20_osize_27_otype_RANDOM.png threshold:0.300 precision:1.000 recall:0.129 true_negative_rate:1.000 true_positive:5765 true_negative:4822 false_positive:0 false_negative:38822 
edmonton_ocount_20_osize_27_otype_RANDOM.png threshold:0.350 precision:1.000 recall:0.109 true_negative_rate:1.000 true_positive:4880 true_negative:4822 false_positive:0 false_negative:39707 
edmonton_ocount_20_osize_27_otype_RANDOM.png threshold:0.400 precision:1.000 recall:0.088 true_negative_rate:1.000 true_positive:3944 true_negative:4822 false_positive:0 false_negative:40643 
edmonton_ocount_20_osize_27_otype_RANDOM.png threshold:0.450 precision:1.000 recall:0.081 true_negative_rate:1.000 true_positive:3621 true_negative:4822 false_positive:0 false_negative:40966 
edmonton_ocount_20_osize_27_otype_RANDOM.png threshold:0.500 precision:1.000 recall:0.074 true_negative_rate:1.000 true_positive:3320 true_negative:4822 false_positive:0 false_negative:41267 
edmonton_ocount_20_osize_27_otype_RANDOM.png threshold:0.550 precision:1.000 recall:0.070 true_negative_rate:1.000 true_positive:3109 true_negative:4822 false_positive:0 false_negative:41478 
edmonton_ocount_20_osize_27_otype_RANDOM.png threshold:0.600 precision:1.000 recall:0.068 true_negative_rate:1.000 true_positive:3050 true_negative:4822 false_positive:0 false_negative:41537 
edmonton_ocount_20_osize_27_otype_RANDOM.png threshold:0.650 precision:1.000 recall:0.060 true_negative_rate:1.000 true_positive:2692 true_negative:4822 false_positive:0 false_negative:41895 
edmonton_ocount_20_osize_27_otype_RANDOM.png threshold:0.700 precision:1.000 recall:0.016 true_negative_rate:1.000 true_positive:719 true_negative:4822 false_positive:0 false_negative:43868 
edmonton_ocount_20_osize_27_otype_RANDOM.png threshold:0.750 precision:1.000 recall:0.009 true_negative_rate:1.000 true_positive:416 true_negative:4822 false_positive:0 false_negative:44171 
edmonton_ocount_20_osize_27_otype_RANDOM.png threshold:0.800 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:7 true_negative:4822 false_positive:0 false_negative:44580 
edmonton_ocount_20_osize_27_otype_RANDOM.png threshold:0.850 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:4822 false_positive:0 false_negative:44586 
edmonton_ocount_20_osize_27_otype_RANDOM.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:4822 false_positive:0 false_negative:44586 
edmonton_ocount_20_osize_27_otype_RANDOM.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:4822 false_positive:0 false_negative:44586 
edmonton_ocount_20_osize_27_otype_RANDOM.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:4822 false_positive:0 false_negative:44586 
