edmonton_ocount_80_osize_30_otype_RANDOM.png threshold:0.000 precision:0.628 recall:1.000 true_negative_rate:0.000 true_positive:44587 true_negative:0 false_positive:26381 false_negative:0 
edmonton_ocount_80_osize_30_otype_RANDOM.png threshold:0.050 precision:0.577 recall:0.735 true_negative_rate:0.089 true_positive:32750 true_negative:2340 false_positive:24041 false_negative:11837 
edmonton_ocount_80_osize_30_otype_RANDOM.png threshold:0.100 precision:0.671 recall:0.471 true_negative_rate:0.610 true_positive:20979 true_negative:16082 false_positive:10299 false_negative:23608 
edmonton_ocount_80_osize_30_otype_RANDOM.png threshold:0.150 precision:0.889 recall:0.318 true_negative_rate:0.933 true_positive:14159 true_negative:24619 false_positive:1762 false_negative:30428 
edmonton_ocount_80_osize_30_otype_RANDOM.png threshold:0.200 precision:0.968 recall:0.228 true_negative_rate:0.987 true_positive:10185 true_negative:26044 false_positive:337 false_negative:34402 
edmonton_ocount_80_osize_30_otype_RANDOM.png threshold:0.250 precision:0.973 recall:0.174 true_negative_rate:0.992 true_positive:7737 true_negative:26167 false_positive:214 false_negative:36850 
edmonton_ocount_80_osize_30_otype_RANDOM.png threshold:0.300 precision:0.979 recall:0.134 true_negative_rate:0.995 true_positive:5953 true_negative:26252 false_positive:129 false_negative:38634 
edmonton_ocount_80_osize_30_otype_RANDOM.png threshold:0.350 precision:0.986 recall:0.111 true_negative_rate:0.997 true_positive:4929 true_negative:26311 false_positive:70 false_negative:39658 
edmonton_ocount_80_osize_30_otype_RANDOM.png threshold:0.400 precision:0.995 recall:0.094 true_negative_rate:0.999 true_positive:4172 true_negative:26361 false_positive:20 false_negative:40415 
edmonton_ocount_80_osize_30_otype_RANDOM.png threshold:0.450 precision:1.000 recall:0.083 true_negative_rate:1.000 true_positive:3704 true_negative:26381 false_positive:0 false_negative:40883 
edmonton_ocount_80_osize_30_otype_RANDOM.png threshold:0.500 precision:1.000 recall:0.077 true_negative_rate:1.000 true_positive:3420 true_negative:26381 false_positive:0 false_negative:41167 
edmonton_ocount_80_osize_30_otype_RANDOM.png threshold:0.550 precision:1.000 recall:0.070 true_negative_rate:1.000 true_positive:3114 true_negative:26381 false_positive:0 false_negative:41473 
edmonton_ocount_80_osize_30_otype_RANDOM.png threshold:0.600 precision:1.000 recall:0.068 true_negative_rate:1.000 true_positive:3032 true_negative:26381 false_positive:0 false_negative:41555 
edmonton_ocount_80_osize_30_otype_RANDOM.png threshold:0.650 precision:1.000 recall:0.060 true_negative_rate:1.000 true_positive:2697 true_negative:26381 false_positive:0 false_negative:41890 
edmonton_ocount_80_osize_30_otype_RANDOM.png threshold:0.700 precision:1.000 recall:0.018 true_negative_rate:1.000 true_positive:808 true_negative:26381 false_positive:0 false_negative:43779 
edmonton_ocount_80_osize_30_otype_RANDOM.png threshold:0.750 precision:1.000 recall:0.008 true_negative_rate:1.000 true_positive:375 true_negative:26381 false_positive:0 false_negative:44212 
edmonton_ocount_80_osize_30_otype_RANDOM.png threshold:0.800 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:26 true_negative:26381 false_positive:0 false_negative:44561 
edmonton_ocount_80_osize_30_otype_RANDOM.png threshold:0.850 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:26381 false_positive:0 false_negative:44586 
edmonton_ocount_80_osize_30_otype_RANDOM.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:26381 false_positive:0 false_negative:44586 
edmonton_ocount_80_osize_30_otype_RANDOM.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:26381 false_positive:0 false_negative:44586 
edmonton_ocount_80_osize_30_otype_RANDOM.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:26381 false_positive:0 false_negative:44586 
