fr101_ocount_60_osize_5_otype_SQUARE.png threshold:0.000 precision:0.957 recall:1.000 true_negative_rate:0.000 true_positive:14893 true_negative:0 false_positive:669 false_negative:0 
fr101_ocount_60_osize_5_otype_SQUARE.png threshold:0.050 precision:0.981 recall:0.920 true_negative_rate:0.593 true_positive:13699 true_negative:397 false_positive:272 false_negative:1194 
fr101_ocount_60_osize_5_otype_SQUARE.png threshold:0.100 precision:0.999 recall:0.798 true_negative_rate:0.979 true_positive:11889 true_negative:655 false_positive:14 false_negative:3004 
fr101_ocount_60_osize_5_otype_SQUARE.png threshold:0.150 precision:1.000 recall:0.662 true_negative_rate:0.996 true_positive:9853 true_negative:666 false_positive:3 false_negative:5040 
fr101_ocount_60_osize_5_otype_SQUARE.png threshold:0.200 precision:1.000 recall:0.548 true_negative_rate:0.999 true_positive:8162 true_negative:668 false_positive:1 false_negative:6731 
fr101_ocount_60_osize_5_otype_SQUARE.png threshold:0.250 precision:1.000 recall:0.475 true_negative_rate:1.000 true_positive:7072 true_negative:669 false_positive:0 false_negative:7821 
fr101_ocount_60_osize_5_otype_SQUARE.png threshold:0.300 precision:1.000 recall:0.416 true_negative_rate:1.000 true_positive:6199 true_negative:669 false_positive:0 false_negative:8694 
fr101_ocount_60_osize_5_otype_SQUARE.png threshold:0.350 precision:1.000 recall:0.376 true_negative_rate:1.000 true_positive:5595 true_negative:669 false_positive:0 false_negative:9298 
fr101_ocount_60_osize_5_otype_SQUARE.png threshold:0.400 precision:1.000 recall:0.329 true_negative_rate:1.000 true_positive:4895 true_negative:669 false_positive:0 false_negative:9998 
fr101_ocount_60_osize_5_otype_SQUARE.png threshold:0.450 precision:1.000 recall:0.287 true_negative_rate:1.000 true_positive:4278 true_negative:669 false_positive:0 false_negative:10615 
fr101_ocount_60_osize_5_otype_SQUARE.png threshold:0.500 precision:1.000 recall:0.255 true_negative_rate:1.000 true_positive:3794 true_negative:669 false_positive:0 false_negative:11099 
fr101_ocount_60_osize_5_otype_SQUARE.png threshold:0.550 precision:1.000 recall:0.222 true_negative_rate:1.000 true_positive:3303 true_negative:669 false_positive:0 false_negative:11590 
fr101_ocount_60_osize_5_otype_SQUARE.png threshold:0.600 precision:1.000 recall:0.192 true_negative_rate:1.000 true_positive:2855 true_negative:669 false_positive:0 false_negative:12038 
fr101_ocount_60_osize_5_otype_SQUARE.png threshold:0.650 precision:1.000 recall:0.150 true_negative_rate:1.000 true_positive:2236 true_negative:669 false_positive:0 false_negative:12657 
fr101_ocount_60_osize_5_otype_SQUARE.png threshold:0.700 precision:1.000 recall:0.115 true_negative_rate:1.000 true_positive:1716 true_negative:669 false_positive:0 false_negative:13177 
fr101_ocount_60_osize_5_otype_SQUARE.png threshold:0.750 precision:1.000 recall:0.087 true_negative_rate:1.000 true_positive:1294 true_negative:669 false_positive:0 false_negative:13599 
fr101_ocount_60_osize_5_otype_SQUARE.png threshold:0.800 precision:1.000 recall:0.056 true_negative_rate:1.000 true_positive:841 true_negative:669 false_positive:0 false_negative:14052 
fr101_ocount_60_osize_5_otype_SQUARE.png threshold:0.850 precision:1.000 recall:0.025 true_negative_rate:1.000 true_positive:373 true_negative:669 false_positive:0 false_negative:14520 
fr101_ocount_60_osize_5_otype_SQUARE.png threshold:0.900 precision:1.000 recall:0.008 true_negative_rate:1.000 true_positive:126 true_negative:669 false_positive:0 false_negative:14767 
fr101_ocount_60_osize_5_otype_SQUARE.png threshold:0.950 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:31 true_negative:669 false_positive:0 false_negative:14862 
fr101_ocount_60_osize_5_otype_SQUARE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:669 false_positive:0 false_negative:14892 
