edmonton_ocount_40_osize_32_otype_RANDOM.png threshold:0.000 precision:0.754 recall:1.000 true_negative_rate:0.000 true_positive:44587 true_negative:0 false_positive:14557 false_negative:0 
edmonton_ocount_40_osize_32_otype_RANDOM.png threshold:0.050 precision:0.712 recall:0.726 true_negative_rate:0.099 true_positive:32365 true_negative:1437 false_positive:13120 false_negative:12222 
edmonton_ocount_40_osize_32_otype_RANDOM.png threshold:0.100 precision:0.748 recall:0.462 true_negative_rate:0.523 true_positive:20590 true_negative:7615 false_positive:6942 false_negative:23997 
edmonton_ocount_40_osize_32_otype_RANDOM.png threshold:0.150 precision:0.903 recall:0.312 true_negative_rate:0.898 true_positive:13908 true_negative:13068 false_positive:1489 false_negative:30679 
edmonton_ocount_40_osize_32_otype_RANDOM.png threshold:0.200 precision:0.957 recall:0.227 true_negative_rate:0.969 true_positive:10128 true_negative:14105 false_positive:452 false_negative:34459 
edmonton_ocount_40_osize_32_otype_RANDOM.png threshold:0.250 precision:0.974 recall:0.176 true_negative_rate:0.985 true_positive:7841 true_negative:14344 false_positive:213 false_negative:36746 
edmonton_ocount_40_osize_32_otype_RANDOM.png threshold:0.300 precision:0.975 recall:0.134 true_negative_rate:0.989 true_positive:5972 true_negative:14401 false_positive:156 false_negative:38615 
edmonton_ocount_40_osize_32_otype_RANDOM.png threshold:0.350 precision:0.978 recall:0.111 true_negative_rate:0.992 true_positive:4964 true_negative:14444 false_positive:113 false_negative:39623 
edmonton_ocount_40_osize_32_otype_RANDOM.png threshold:0.400 precision:0.992 recall:0.089 true_negative_rate:0.998 true_positive:3975 true_negative:14523 false_positive:34 false_negative:40612 
edmonton_ocount_40_osize_32_otype_RANDOM.png threshold:0.450 precision:0.998 recall:0.082 true_negative_rate:0.999 true_positive:3640 true_negative:14549 false_positive:8 false_negative:40947 
edmonton_ocount_40_osize_32_otype_RANDOM.png threshold:0.500 precision:1.000 recall:0.074 true_negative_rate:1.000 true_positive:3312 true_negative:14557 false_positive:0 false_negative:41275 
edmonton_ocount_40_osize_32_otype_RANDOM.png threshold:0.550 precision:1.000 recall:0.070 true_negative_rate:1.000 true_positive:3108 true_negative:14557 false_positive:0 false_negative:41479 
edmonton_ocount_40_osize_32_otype_RANDOM.png threshold:0.600 precision:1.000 recall:0.068 true_negative_rate:1.000 true_positive:3041 true_negative:14557 false_positive:0 false_negative:41546 
edmonton_ocount_40_osize_32_otype_RANDOM.png threshold:0.650 precision:1.000 recall:0.061 true_negative_rate:1.000 true_positive:2733 true_negative:14557 false_positive:0 false_negative:41854 
edmonton_ocount_40_osize_32_otype_RANDOM.png threshold:0.700 precision:1.000 recall:0.018 true_negative_rate:1.000 true_positive:783 true_negative:14557 false_positive:0 false_negative:43804 
edmonton_ocount_40_osize_32_otype_RANDOM.png threshold:0.750 precision:1.000 recall:0.010 true_negative_rate:1.000 true_positive:445 true_negative:14557 false_positive:0 false_negative:44142 
edmonton_ocount_40_osize_32_otype_RANDOM.png threshold:0.800 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:7 true_negative:14557 false_positive:0 false_negative:44580 
edmonton_ocount_40_osize_32_otype_RANDOM.png threshold:0.850 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:14557 false_positive:0 false_negative:44586 
edmonton_ocount_40_osize_32_otype_RANDOM.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:14557 false_positive:0 false_negative:44586 
edmonton_ocount_40_osize_32_otype_RANDOM.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:14557 false_positive:0 false_negative:44586 
edmonton_ocount_40_osize_32_otype_RANDOM.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:14557 false_positive:0 false_negative:44586 
