fhw_ocount_20_osize_7_otype_SQUARE.png threshold:0.000 precision:0.987 recall:1.000 true_negative_rate:0.000 true_positive:34831 true_negative:0 false_positive:452 false_negative:0 
fhw_ocount_20_osize_7_otype_SQUARE.png threshold:0.050 precision:0.989 recall:0.935 true_negative_rate:0.210 true_positive:32578 true_negative:95 false_positive:357 false_negative:2253 
fhw_ocount_20_osize_7_otype_SQUARE.png threshold:0.100 precision:0.993 recall:0.785 true_negative_rate:0.600 true_positive:27357 true_negative:271 false_positive:181 false_negative:7474 
fhw_ocount_20_osize_7_otype_SQUARE.png threshold:0.150 precision:0.997 recall:0.599 true_negative_rate:0.872 true_positive:20860 true_negative:394 false_positive:58 false_negative:13971 
fhw_ocount_20_osize_7_otype_SQUARE.png threshold:0.200 precision:0.999 recall:0.467 true_negative_rate:0.980 true_positive:16258 true_negative:443 false_positive:9 false_negative:18573 
fhw_ocount_20_osize_7_otype_SQUARE.png threshold:0.250 precision:1.000 recall:0.389 true_negative_rate:0.991 true_positive:13560 true_negative:448 false_positive:4 false_negative:21271 
fhw_ocount_20_osize_7_otype_SQUARE.png threshold:0.300 precision:1.000 recall:0.329 true_negative_rate:1.000 true_positive:11462 true_negative:452 false_positive:0 false_negative:23369 
fhw_ocount_20_osize_7_otype_SQUARE.png threshold:0.350 precision:1.000 recall:0.274 true_negative_rate:1.000 true_positive:9538 true_negative:452 false_positive:0 false_negative:25293 
fhw_ocount_20_osize_7_otype_SQUARE.png threshold:0.400 precision:1.000 recall:0.227 true_negative_rate:1.000 true_positive:7918 true_negative:452 false_positive:0 false_negative:26913 
fhw_ocount_20_osize_7_otype_SQUARE.png threshold:0.450 precision:1.000 recall:0.187 true_negative_rate:1.000 true_positive:6506 true_negative:452 false_positive:0 false_negative:28325 
fhw_ocount_20_osize_7_otype_SQUARE.png threshold:0.500 precision:1.000 recall:0.145 true_negative_rate:1.000 true_positive:5058 true_negative:452 false_positive:0 false_negative:29773 
fhw_ocount_20_osize_7_otype_SQUARE.png threshold:0.550 precision:1.000 recall:0.113 true_negative_rate:1.000 true_positive:3922 true_negative:452 false_positive:0 false_negative:30909 
fhw_ocount_20_osize_7_otype_SQUARE.png threshold:0.600 precision:1.000 recall:0.080 true_negative_rate:1.000 true_positive:2791 true_negative:452 false_positive:0 false_negative:32040 
fhw_ocount_20_osize_7_otype_SQUARE.png threshold:0.650 precision:1.000 recall:0.052 true_negative_rate:1.000 true_positive:1802 true_negative:452 false_positive:0 false_negative:33029 
fhw_ocount_20_osize_7_otype_SQUARE.png threshold:0.700 precision:1.000 recall:0.037 true_negative_rate:1.000 true_positive:1291 true_negative:452 false_positive:0 false_negative:33540 
fhw_ocount_20_osize_7_otype_SQUARE.png threshold:0.750 precision:1.000 recall:0.029 true_negative_rate:1.000 true_positive:997 true_negative:452 false_positive:0 false_negative:33834 
fhw_ocount_20_osize_7_otype_SQUARE.png threshold:0.800 precision:1.000 recall:0.020 true_negative_rate:1.000 true_positive:706 true_negative:452 false_positive:0 false_negative:34125 
fhw_ocount_20_osize_7_otype_SQUARE.png threshold:0.850 precision:1.000 recall:0.007 true_negative_rate:1.000 true_positive:255 true_negative:452 false_positive:0 false_negative:34576 
fhw_ocount_20_osize_7_otype_SQUARE.png threshold:0.900 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:64 true_negative:452 false_positive:0 false_negative:34767 
fhw_ocount_20_osize_7_otype_SQUARE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:15 true_negative:452 false_positive:0 false_negative:34816 
fhw_ocount_20_osize_7_otype_SQUARE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:452 false_positive:0 false_negative:34830 
