fr101_ocount_40_osize_5_otype_RECTANGLE.png threshold:0.000 precision:0.976 recall:1.000 true_negative_rate:0.000 true_positive:14893 true_negative:0 false_positive:360 false_negative:0 
fr101_ocount_40_osize_5_otype_RECTANGLE.png threshold:0.050 precision:0.991 recall:0.921 true_negative_rate:0.664 true_positive:13723 true_negative:239 false_positive:121 false_negative:1170 
fr101_ocount_40_osize_5_otype_RECTANGLE.png threshold:0.100 precision:0.996 recall:0.798 true_negative_rate:0.872 true_positive:11888 true_negative:314 false_positive:46 false_negative:3005 
fr101_ocount_40_osize_5_otype_RECTANGLE.png threshold:0.150 precision:0.999 recall:0.663 true_negative_rate:0.967 true_positive:9874 true_negative:348 false_positive:12 false_negative:5019 
fr101_ocount_40_osize_5_otype_RECTANGLE.png threshold:0.200 precision:1.000 recall:0.550 true_negative_rate:0.994 true_positive:8187 true_negative:358 false_positive:2 false_negative:6706 
fr101_ocount_40_osize_5_otype_RECTANGLE.png threshold:0.250 precision:1.000 recall:0.480 true_negative_rate:1.000 true_positive:7155 true_negative:360 false_positive:0 false_negative:7738 
fr101_ocount_40_osize_5_otype_RECTANGLE.png threshold:0.300 precision:1.000 recall:0.417 true_negative_rate:1.000 true_positive:6214 true_negative:360 false_positive:0 false_negative:8679 
fr101_ocount_40_osize_5_otype_RECTANGLE.png threshold:0.350 precision:1.000 recall:0.377 true_negative_rate:1.000 true_positive:5620 true_negative:360 false_positive:0 false_negative:9273 
fr101_ocount_40_osize_5_otype_RECTANGLE.png threshold:0.400 precision:1.000 recall:0.331 true_negative_rate:1.000 true_positive:4934 true_negative:360 false_positive:0 false_negative:9959 
fr101_ocount_40_osize_5_otype_RECTANGLE.png threshold:0.450 precision:1.000 recall:0.288 true_negative_rate:1.000 true_positive:4286 true_negative:360 false_positive:0 false_negative:10607 
fr101_ocount_40_osize_5_otype_RECTANGLE.png threshold:0.500 precision:1.000 recall:0.257 true_negative_rate:1.000 true_positive:3827 true_negative:360 false_positive:0 false_negative:11066 
fr101_ocount_40_osize_5_otype_RECTANGLE.png threshold:0.550 precision:1.000 recall:0.223 true_negative_rate:1.000 true_positive:3323 true_negative:360 false_positive:0 false_negative:11570 
fr101_ocount_40_osize_5_otype_RECTANGLE.png threshold:0.600 precision:1.000 recall:0.193 true_negative_rate:1.000 true_positive:2873 true_negative:360 false_positive:0 false_negative:12020 
fr101_ocount_40_osize_5_otype_RECTANGLE.png threshold:0.650 precision:1.000 recall:0.154 true_negative_rate:1.000 true_positive:2295 true_negative:360 false_positive:0 false_negative:12598 
fr101_ocount_40_osize_5_otype_RECTANGLE.png threshold:0.700 precision:1.000 recall:0.120 true_negative_rate:1.000 true_positive:1780 true_negative:360 false_positive:0 false_negative:13113 
fr101_ocount_40_osize_5_otype_RECTANGLE.png threshold:0.750 precision:1.000 recall:0.090 true_negative_rate:1.000 true_positive:1344 true_negative:360 false_positive:0 false_negative:13549 
fr101_ocount_40_osize_5_otype_RECTANGLE.png threshold:0.800 precision:1.000 recall:0.061 true_negative_rate:1.000 true_positive:911 true_negative:360 false_positive:0 false_negative:13982 
fr101_ocount_40_osize_5_otype_RECTANGLE.png threshold:0.850 precision:1.000 recall:0.028 true_negative_rate:1.000 true_positive:421 true_negative:360 false_positive:0 false_negative:14472 
fr101_ocount_40_osize_5_otype_RECTANGLE.png threshold:0.900 precision:1.000 recall:0.010 true_negative_rate:1.000 true_positive:149 true_negative:360 false_positive:0 false_negative:14744 
fr101_ocount_40_osize_5_otype_RECTANGLE.png threshold:0.950 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:36 true_negative:360 false_positive:0 false_negative:14857 
fr101_ocount_40_osize_5_otype_RECTANGLE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:360 false_positive:0 false_negative:14892 
