fr079_ocount_80_osize_6_otype_SQUARE.png threshold:0.000 precision:0.968 recall:1.000 true_negative_rate:0.000 true_positive:36465 true_negative:0 false_positive:1218 false_negative:0 
fr079_ocount_80_osize_6_otype_SQUARE.png threshold:0.050 precision:0.978 recall:0.978 true_negative_rate:0.352 true_positive:35650 true_negative:429 false_positive:789 false_negative:815 
fr079_ocount_80_osize_6_otype_SQUARE.png threshold:0.100 precision:0.986 recall:0.910 true_negative_rate:0.610 true_positive:33198 true_negative:743 false_positive:475 false_negative:3267 
fr079_ocount_80_osize_6_otype_SQUARE.png threshold:0.150 precision:0.991 recall:0.778 true_negative_rate:0.787 true_positive:28377 true_negative:958 false_positive:260 false_negative:8088 
fr079_ocount_80_osize_6_otype_SQUARE.png threshold:0.200 precision:0.996 recall:0.614 true_negative_rate:0.935 true_positive:22396 true_negative:1139 false_positive:79 false_negative:14069 
fr079_ocount_80_osize_6_otype_SQUARE.png threshold:0.250 precision:0.998 recall:0.478 true_negative_rate:0.977 true_positive:17417 true_negative:1190 false_positive:28 false_negative:19048 
fr079_ocount_80_osize_6_otype_SQUARE.png threshold:0.300 precision:0.999 recall:0.369 true_negative_rate:0.985 true_positive:13442 true_negative:1200 false_positive:18 false_negative:23023 
fr079_ocount_80_osize_6_otype_SQUARE.png threshold:0.350 precision:0.999 recall:0.269 true_negative_rate:0.994 true_positive:9823 true_negative:1211 false_positive:7 false_negative:26642 
fr079_ocount_80_osize_6_otype_SQUARE.png threshold:0.400 precision:1.000 recall:0.192 true_negative_rate:0.998 true_positive:7006 true_negative:1215 false_positive:3 false_negative:29459 
fr079_ocount_80_osize_6_otype_SQUARE.png threshold:0.450 precision:0.999 recall:0.135 true_negative_rate:0.998 true_positive:4915 true_negative:1215 false_positive:3 false_negative:31550 
fr079_ocount_80_osize_6_otype_SQUARE.png threshold:0.500 precision:1.000 recall:0.092 true_negative_rate:1.000 true_positive:3372 true_negative:1218 false_positive:0 false_negative:33093 
fr079_ocount_80_osize_6_otype_SQUARE.png threshold:0.550 precision:1.000 recall:0.061 true_negative_rate:1.000 true_positive:2239 true_negative:1218 false_positive:0 false_negative:34226 
fr079_ocount_80_osize_6_otype_SQUARE.png threshold:0.600 precision:1.000 recall:0.034 true_negative_rate:1.000 true_positive:1255 true_negative:1218 false_positive:0 false_negative:35210 
fr079_ocount_80_osize_6_otype_SQUARE.png threshold:0.650 precision:1.000 recall:0.016 true_negative_rate:1.000 true_positive:569 true_negative:1218 false_positive:0 false_negative:35896 
fr079_ocount_80_osize_6_otype_SQUARE.png threshold:0.700 precision:1.000 recall:0.006 true_negative_rate:1.000 true_positive:228 true_negative:1218 false_positive:0 false_negative:36237 
fr079_ocount_80_osize_6_otype_SQUARE.png threshold:0.750 precision:1.000 recall:0.003 true_negative_rate:1.000 true_positive:108 true_negative:1218 false_positive:0 false_negative:36357 
fr079_ocount_80_osize_6_otype_SQUARE.png threshold:0.800 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:48 true_negative:1218 false_positive:0 false_negative:36417 
fr079_ocount_80_osize_6_otype_SQUARE.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:24 true_negative:1218 false_positive:0 false_negative:36441 
fr079_ocount_80_osize_6_otype_SQUARE.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:13 true_negative:1218 false_positive:0 false_negative:36452 
fr079_ocount_80_osize_6_otype_SQUARE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:6 true_negative:1218 false_positive:0 false_negative:36459 
fr079_ocount_80_osize_6_otype_SQUARE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:1218 false_positive:0 false_negative:36464 
