csail_ocount_20_osize_21_otype_RECTANGLE.png threshold:0.000 precision:0.883 recall:1.000 true_negative_rate:0.000 true_positive:16857 true_negative:0 false_positive:2236 false_negative:0 
csail_ocount_20_osize_21_otype_RECTANGLE.png threshold:0.050 precision:0.877 recall:0.935 true_negative_rate:0.012 true_positive:15754 true_negative:27 false_positive:2209 false_negative:1103 
csail_ocount_20_osize_21_otype_RECTANGLE.png threshold:0.100 precision:0.869 recall:0.807 true_negative_rate:0.081 true_positive:13596 true_negative:182 false_positive:2054 false_negative:3261 
csail_ocount_20_osize_21_otype_RECTANGLE.png threshold:0.150 precision:0.867 recall:0.613 true_negative_rate:0.292 true_positive:10341 true_negative:652 false_positive:1584 false_negative:6516 
csail_ocount_20_osize_21_otype_RECTANGLE.png threshold:0.200 precision:0.915 recall:0.434 true_negative_rate:0.695 true_positive:7322 true_negative:1555 false_positive:681 false_negative:9535 
csail_ocount_20_osize_21_otype_RECTANGLE.png threshold:0.250 precision:0.959 recall:0.317 true_negative_rate:0.898 true_positive:5343 true_negative:2008 false_positive:228 false_negative:11514 
csail_ocount_20_osize_21_otype_RECTANGLE.png threshold:0.300 precision:0.985 recall:0.238 true_negative_rate:0.973 true_positive:4013 true_negative:2175 false_positive:61 false_negative:12844 
csail_ocount_20_osize_21_otype_RECTANGLE.png threshold:0.350 precision:0.995 recall:0.181 true_negative_rate:0.994 true_positive:3058 true_negative:2222 false_positive:14 false_negative:13799 
csail_ocount_20_osize_21_otype_RECTANGLE.png threshold:0.400 precision:0.998 recall:0.133 true_negative_rate:0.998 true_positive:2250 true_negative:2231 false_positive:5 false_negative:14607 
csail_ocount_20_osize_21_otype_RECTANGLE.png threshold:0.450 precision:1.000 recall:0.098 true_negative_rate:1.000 true_positive:1652 true_negative:2236 false_positive:0 false_negative:15205 
csail_ocount_20_osize_21_otype_RECTANGLE.png threshold:0.500 precision:1.000 recall:0.061 true_negative_rate:1.000 true_positive:1034 true_negative:2236 false_positive:0 false_negative:15823 
csail_ocount_20_osize_21_otype_RECTANGLE.png threshold:0.550 precision:1.000 recall:0.034 true_negative_rate:1.000 true_positive:580 true_negative:2236 false_positive:0 false_negative:16277 
csail_ocount_20_osize_21_otype_RECTANGLE.png threshold:0.600 precision:1.000 recall:0.019 true_negative_rate:1.000 true_positive:314 true_negative:2236 false_positive:0 false_negative:16543 
csail_ocount_20_osize_21_otype_RECTANGLE.png threshold:0.650 precision:1.000 recall:0.008 true_negative_rate:1.000 true_positive:128 true_negative:2236 false_positive:0 false_negative:16729 
csail_ocount_20_osize_21_otype_RECTANGLE.png threshold:0.700 precision:1.000 recall:0.003 true_negative_rate:1.000 true_positive:44 true_negative:2236 false_positive:0 false_negative:16813 
csail_ocount_20_osize_21_otype_RECTANGLE.png threshold:0.750 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:24 true_negative:2236 false_positive:0 false_negative:16833 
csail_ocount_20_osize_21_otype_RECTANGLE.png threshold:0.800 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:19 true_negative:2236 false_positive:0 false_negative:16838 
csail_ocount_20_osize_21_otype_RECTANGLE.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:12 true_negative:2236 false_positive:0 false_negative:16845 
csail_ocount_20_osize_21_otype_RECTANGLE.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:5 true_negative:2236 false_positive:0 false_negative:16852 
csail_ocount_20_osize_21_otype_RECTANGLE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:3 true_negative:2236 false_positive:0 false_negative:16854 
csail_ocount_20_osize_21_otype_RECTANGLE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:2236 false_positive:0 false_negative:16856 
