aces_publicb_ocount_180_osize_5_otype_SQUARE.png threshold:0.000 precision:0.955 recall:1.000 true_negative_rate:0.000 true_positive:37795 true_negative:0 false_positive:1794 false_negative:0 
aces_publicb_ocount_180_osize_5_otype_SQUARE.png threshold:0.050 precision:0.990 recall:0.860 true_negative_rate:0.822 true_positive:32512 true_negative:1474 false_positive:320 false_negative:5283 
aces_publicb_ocount_180_osize_5_otype_SQUARE.png threshold:0.100 precision:0.996 recall:0.721 true_negative_rate:0.932 true_positive:27234 true_negative:1672 false_positive:122 false_negative:10561 
aces_publicb_ocount_180_osize_5_otype_SQUARE.png threshold:0.150 precision:0.998 recall:0.621 true_negative_rate:0.974 true_positive:23480 true_negative:1747 false_positive:47 false_negative:14315 
aces_publicb_ocount_180_osize_5_otype_SQUARE.png threshold:0.200 precision:0.999 recall:0.542 true_negative_rate:0.986 true_positive:20472 true_negative:1769 false_positive:25 false_negative:17323 
aces_publicb_ocount_180_osize_5_otype_SQUARE.png threshold:0.250 precision:0.999 recall:0.477 true_negative_rate:0.990 true_positive:18039 true_negative:1776 false_positive:18 false_negative:19756 
aces_publicb_ocount_180_osize_5_otype_SQUARE.png threshold:0.300 precision:0.999 recall:0.421 true_negative_rate:0.993 true_positive:15922 true_negative:1782 false_positive:12 false_negative:21873 
aces_publicb_ocount_180_osize_5_otype_SQUARE.png threshold:0.350 precision:0.999 recall:0.360 true_negative_rate:0.995 true_positive:13612 true_negative:1785 false_positive:9 false_negative:24183 
aces_publicb_ocount_180_osize_5_otype_SQUARE.png threshold:0.400 precision:1.000 recall:0.289 true_negative_rate:0.997 true_positive:10930 true_negative:1789 false_positive:5 false_negative:26865 
aces_publicb_ocount_180_osize_5_otype_SQUARE.png threshold:0.450 precision:1.000 recall:0.233 true_negative_rate:0.999 true_positive:8790 true_negative:1793 false_positive:1 false_negative:29005 
aces_publicb_ocount_180_osize_5_otype_SQUARE.png threshold:0.500 precision:1.000 recall:0.186 true_negative_rate:1.000 true_positive:7043 true_negative:1794 false_positive:0 false_negative:30752 
aces_publicb_ocount_180_osize_5_otype_SQUARE.png threshold:0.550 precision:1.000 recall:0.143 true_negative_rate:1.000 true_positive:5401 true_negative:1794 false_positive:0 false_negative:32394 
aces_publicb_ocount_180_osize_5_otype_SQUARE.png threshold:0.600 precision:1.000 recall:0.101 true_negative_rate:1.000 true_positive:3834 true_negative:1794 false_positive:0 false_negative:33961 
aces_publicb_ocount_180_osize_5_otype_SQUARE.png threshold:0.650 precision:1.000 recall:0.069 true_negative_rate:1.000 true_positive:2613 true_negative:1794 false_positive:0 false_negative:35182 
aces_publicb_ocount_180_osize_5_otype_SQUARE.png threshold:0.700 precision:1.000 recall:0.036 true_negative_rate:1.000 true_positive:1374 true_negative:1794 false_positive:0 false_negative:36421 
aces_publicb_ocount_180_osize_5_otype_SQUARE.png threshold:0.750 precision:1.000 recall:0.015 true_negative_rate:1.000 true_positive:554 true_negative:1794 false_positive:0 false_negative:37241 
aces_publicb_ocount_180_osize_5_otype_SQUARE.png threshold:0.800 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:77 true_negative:1794 false_positive:0 false_negative:37718 
aces_publicb_ocount_180_osize_5_otype_SQUARE.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:40 true_negative:1794 false_positive:0 false_negative:37755 
aces_publicb_ocount_180_osize_5_otype_SQUARE.png threshold:0.900 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:26 true_negative:1794 false_positive:0 false_negative:37769 
aces_publicb_ocount_180_osize_5_otype_SQUARE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:13 true_negative:1794 false_positive:0 false_negative:37782 
aces_publicb_ocount_180_osize_5_otype_SQUARE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:1794 false_positive:0 false_negative:37794 
