fr101_ocount_20_osize_17_otype_RANDOM.png threshold:0.000 precision:0.926 recall:1.000 true_negative_rate:0.000 true_positive:14893 true_negative:0 false_positive:1197 false_negative:0 
fr101_ocount_20_osize_17_otype_RANDOM.png threshold:0.050 precision:0.928 recall:0.923 true_negative_rate:0.104 true_positive:13745 true_negative:124 false_positive:1073 false_negative:1148 
fr101_ocount_20_osize_17_otype_RANDOM.png threshold:0.100 precision:0.946 recall:0.804 true_negative_rate:0.425 true_positive:11975 true_negative:509 false_positive:688 false_negative:2918 
fr101_ocount_20_osize_17_otype_RANDOM.png threshold:0.150 precision:0.978 recall:0.674 true_negative_rate:0.808 true_positive:10044 true_negative:967 false_positive:230 false_negative:4849 
fr101_ocount_20_osize_17_otype_RANDOM.png threshold:0.200 precision:0.991 recall:0.553 true_negative_rate:0.940 true_positive:8237 true_negative:1125 false_positive:72 false_negative:6656 
fr101_ocount_20_osize_17_otype_RANDOM.png threshold:0.250 precision:0.999 recall:0.478 true_negative_rate:0.993 true_positive:7123 true_negative:1189 false_positive:8 false_negative:7770 
fr101_ocount_20_osize_17_otype_RANDOM.png threshold:0.300 precision:1.000 recall:0.418 true_negative_rate:1.000 true_positive:6226 true_negative:1197 false_positive:0 false_negative:8667 
fr101_ocount_20_osize_17_otype_RANDOM.png threshold:0.350 precision:1.000 recall:0.377 true_negative_rate:1.000 true_positive:5610 true_negative:1197 false_positive:0 false_negative:9283 
fr101_ocount_20_osize_17_otype_RANDOM.png threshold:0.400 precision:1.000 recall:0.330 true_negative_rate:1.000 true_positive:4914 true_negative:1197 false_positive:0 false_negative:9979 
fr101_ocount_20_osize_17_otype_RANDOM.png threshold:0.450 precision:1.000 recall:0.291 true_negative_rate:1.000 true_positive:4327 true_negative:1197 false_positive:0 false_negative:10566 
fr101_ocount_20_osize_17_otype_RANDOM.png threshold:0.500 precision:1.000 recall:0.258 true_negative_rate:1.000 true_positive:3841 true_negative:1197 false_positive:0 false_negative:11052 
fr101_ocount_20_osize_17_otype_RANDOM.png threshold:0.550 precision:1.000 recall:0.224 true_negative_rate:1.000 true_positive:3337 true_negative:1197 false_positive:0 false_negative:11556 
fr101_ocount_20_osize_17_otype_RANDOM.png threshold:0.600 precision:1.000 recall:0.192 true_negative_rate:1.000 true_positive:2854 true_negative:1197 false_positive:0 false_negative:12039 
fr101_ocount_20_osize_17_otype_RANDOM.png threshold:0.650 precision:1.000 recall:0.153 true_negative_rate:1.000 true_positive:2278 true_negative:1197 false_positive:0 false_negative:12615 
fr101_ocount_20_osize_17_otype_RANDOM.png threshold:0.700 precision:1.000 recall:0.119 true_negative_rate:1.000 true_positive:1774 true_negative:1197 false_positive:0 false_negative:13119 
fr101_ocount_20_osize_17_otype_RANDOM.png threshold:0.750 precision:1.000 recall:0.090 true_negative_rate:1.000 true_positive:1341 true_negative:1197 false_positive:0 false_negative:13552 
fr101_ocount_20_osize_17_otype_RANDOM.png threshold:0.800 precision:1.000 recall:0.060 true_negative_rate:1.000 true_positive:896 true_negative:1197 false_positive:0 false_negative:13997 
fr101_ocount_20_osize_17_otype_RANDOM.png threshold:0.850 precision:1.000 recall:0.027 true_negative_rate:1.000 true_positive:405 true_negative:1197 false_positive:0 false_negative:14488 
fr101_ocount_20_osize_17_otype_RANDOM.png threshold:0.900 precision:1.000 recall:0.009 true_negative_rate:1.000 true_positive:138 true_negative:1197 false_positive:0 false_negative:14755 
fr101_ocount_20_osize_17_otype_RANDOM.png threshold:0.950 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:36 true_negative:1197 false_positive:0 false_negative:14857 
fr101_ocount_20_osize_17_otype_RANDOM.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:1197 false_positive:0 false_negative:14892 
