edmonton_ocount_40_osize_29_otype_SQUARE.png threshold:0.000 precision:0.825 recall:1.000 true_negative_rate:0.000 true_positive:44587 true_negative:0 false_positive:9461 false_negative:0 
edmonton_ocount_40_osize_29_otype_SQUARE.png threshold:0.050 precision:0.800 recall:0.713 true_negative_rate:0.161 true_positive:31783 true_negative:1525 false_positive:7936 false_negative:12804 
edmonton_ocount_40_osize_29_otype_SQUARE.png threshold:0.100 precision:0.951 recall:0.454 true_negative_rate:0.890 true_positive:20249 true_negative:8417 false_positive:1044 false_negative:24338 
edmonton_ocount_40_osize_29_otype_SQUARE.png threshold:0.150 precision:0.985 recall:0.309 true_negative_rate:0.977 true_positive:13797 true_negative:9246 false_positive:215 false_negative:30790 
edmonton_ocount_40_osize_29_otype_SQUARE.png threshold:0.200 precision:0.992 recall:0.221 true_negative_rate:0.992 true_positive:9834 true_negative:9382 false_positive:79 false_negative:34753 
edmonton_ocount_40_osize_29_otype_SQUARE.png threshold:0.250 precision:0.999 recall:0.166 true_negative_rate:1.000 true_positive:7388 true_negative:9457 false_positive:4 false_negative:37199 
edmonton_ocount_40_osize_29_otype_SQUARE.png threshold:0.300 precision:1.000 recall:0.130 true_negative_rate:1.000 true_positive:5779 true_negative:9461 false_positive:0 false_negative:38808 
edmonton_ocount_40_osize_29_otype_SQUARE.png threshold:0.350 precision:1.000 recall:0.109 true_negative_rate:1.000 true_positive:4880 true_negative:9461 false_positive:0 false_negative:39707 
edmonton_ocount_40_osize_29_otype_SQUARE.png threshold:0.400 precision:1.000 recall:0.091 true_negative_rate:1.000 true_positive:4052 true_negative:9461 false_positive:0 false_negative:40535 
edmonton_ocount_40_osize_29_otype_SQUARE.png threshold:0.450 precision:1.000 recall:0.081 true_negative_rate:1.000 true_positive:3624 true_negative:9461 false_positive:0 false_negative:40963 
edmonton_ocount_40_osize_29_otype_SQUARE.png threshold:0.500 precision:1.000 recall:0.075 true_negative_rate:1.000 true_positive:3337 true_negative:9461 false_positive:0 false_negative:41250 
edmonton_ocount_40_osize_29_otype_SQUARE.png threshold:0.550 precision:1.000 recall:0.070 true_negative_rate:1.000 true_positive:3109 true_negative:9461 false_positive:0 false_negative:41478 
edmonton_ocount_40_osize_29_otype_SQUARE.png threshold:0.600 precision:1.000 recall:0.068 true_negative_rate:1.000 true_positive:3032 true_negative:9461 false_positive:0 false_negative:41555 
edmonton_ocount_40_osize_29_otype_SQUARE.png threshold:0.650 precision:1.000 recall:0.060 true_negative_rate:1.000 true_positive:2669 true_negative:9461 false_positive:0 false_negative:41918 
edmonton_ocount_40_osize_29_otype_SQUARE.png threshold:0.700 precision:1.000 recall:0.017 true_negative_rate:1.000 true_positive:742 true_negative:9461 false_positive:0 false_negative:43845 
edmonton_ocount_40_osize_29_otype_SQUARE.png threshold:0.750 precision:1.000 recall:0.008 true_negative_rate:1.000 true_positive:355 true_negative:9461 false_positive:0 false_negative:44232 
edmonton_ocount_40_osize_29_otype_SQUARE.png threshold:0.800 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:60 true_negative:9461 false_positive:0 false_negative:44527 
edmonton_ocount_40_osize_29_otype_SQUARE.png threshold:0.850 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:9461 false_positive:0 false_negative:44586 
edmonton_ocount_40_osize_29_otype_SQUARE.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:9461 false_positive:0 false_negative:44586 
edmonton_ocount_40_osize_29_otype_SQUARE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:9461 false_positive:0 false_negative:44586 
edmonton_ocount_40_osize_29_otype_SQUARE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:9461 false_positive:0 false_negative:44586 
