csail_ocount_60_osize_9_otype_RECTANGLE.png threshold:0.000 precision:0.919 recall:1.000 true_negative_rate:0.000 true_positive:16857 true_negative:0 false_positive:1476 false_negative:0 
csail_ocount_60_osize_9_otype_RECTANGLE.png threshold:0.050 precision:0.920 recall:0.963 true_negative_rate:0.049 true_positive:16232 true_negative:73 false_positive:1403 false_negative:625 
csail_ocount_60_osize_9_otype_RECTANGLE.png threshold:0.100 precision:0.932 recall:0.863 true_negative_rate:0.278 true_positive:14556 true_negative:411 false_positive:1065 false_negative:2301 
csail_ocount_60_osize_9_otype_RECTANGLE.png threshold:0.150 precision:0.958 recall:0.689 true_negative_rate:0.659 true_positive:11621 true_negative:972 false_positive:504 false_negative:5236 
csail_ocount_60_osize_9_otype_RECTANGLE.png threshold:0.200 precision:0.974 recall:0.505 true_negative_rate:0.848 true_positive:8519 true_negative:1251 false_positive:225 false_negative:8338 
csail_ocount_60_osize_9_otype_RECTANGLE.png threshold:0.250 precision:0.985 recall:0.370 true_negative_rate:0.936 true_positive:6230 true_negative:1381 false_positive:95 false_negative:10627 
csail_ocount_60_osize_9_otype_RECTANGLE.png threshold:0.300 precision:0.990 recall:0.276 true_negative_rate:0.970 true_positive:4654 true_negative:1431 false_positive:45 false_negative:12203 
csail_ocount_60_osize_9_otype_RECTANGLE.png threshold:0.350 precision:0.997 recall:0.200 true_negative_rate:0.993 true_positive:3379 true_negative:1465 false_positive:11 false_negative:13478 
csail_ocount_60_osize_9_otype_RECTANGLE.png threshold:0.400 precision:0.998 recall:0.142 true_negative_rate:0.997 true_positive:2394 true_negative:1472 false_positive:4 false_negative:14463 
csail_ocount_60_osize_9_otype_RECTANGLE.png threshold:0.450 precision:0.999 recall:0.098 true_negative_rate:0.999 true_positive:1645 true_negative:1475 false_positive:1 false_negative:15212 
csail_ocount_60_osize_9_otype_RECTANGLE.png threshold:0.500 precision:1.000 recall:0.060 true_negative_rate:1.000 true_positive:1018 true_negative:1476 false_positive:0 false_negative:15839 
csail_ocount_60_osize_9_otype_RECTANGLE.png threshold:0.550 precision:1.000 recall:0.035 true_negative_rate:1.000 true_positive:586 true_negative:1476 false_positive:0 false_negative:16271 
csail_ocount_60_osize_9_otype_RECTANGLE.png threshold:0.600 precision:1.000 recall:0.019 true_negative_rate:1.000 true_positive:313 true_negative:1476 false_positive:0 false_negative:16544 
csail_ocount_60_osize_9_otype_RECTANGLE.png threshold:0.650 precision:1.000 recall:0.007 true_negative_rate:1.000 true_positive:126 true_negative:1476 false_positive:0 false_negative:16731 
csail_ocount_60_osize_9_otype_RECTANGLE.png threshold:0.700 precision:1.000 recall:0.003 true_negative_rate:1.000 true_positive:45 true_negative:1476 false_positive:0 false_negative:16812 
csail_ocount_60_osize_9_otype_RECTANGLE.png threshold:0.750 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:28 true_negative:1476 false_positive:0 false_negative:16829 
csail_ocount_60_osize_9_otype_RECTANGLE.png threshold:0.800 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:18 true_negative:1476 false_positive:0 false_negative:16839 
csail_ocount_60_osize_9_otype_RECTANGLE.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:10 true_negative:1476 false_positive:0 false_negative:16847 
csail_ocount_60_osize_9_otype_RECTANGLE.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:6 true_negative:1476 false_positive:0 false_negative:16851 
csail_ocount_60_osize_9_otype_RECTANGLE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:3 true_negative:1476 false_positive:0 false_negative:16854 
csail_ocount_60_osize_9_otype_RECTANGLE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:1476 false_positive:0 false_negative:16856 
