aces_publicb_ocount_40_osize_12_otype_RANDOM.png threshold:0.000 precision:0.950 recall:1.000 true_negative_rate:0.000 true_positive:37795 true_negative:0 false_positive:1987 false_negative:0 
aces_publicb_ocount_40_osize_12_otype_RANDOM.png threshold:0.050 precision:0.964 recall:0.861 true_negative_rate:0.394 true_positive:32546 true_negative:782 false_positive:1205 false_negative:5249 
aces_publicb_ocount_40_osize_12_otype_RANDOM.png threshold:0.100 precision:0.995 recall:0.720 true_negative_rate:0.938 true_positive:27214 true_negative:1863 false_positive:124 false_negative:10581 
aces_publicb_ocount_40_osize_12_otype_RANDOM.png threshold:0.150 precision:0.999 recall:0.620 true_negative_rate:0.990 true_positive:23420 true_negative:1968 false_positive:19 false_negative:14375 
aces_publicb_ocount_40_osize_12_otype_RANDOM.png threshold:0.200 precision:1.000 recall:0.542 true_negative_rate:0.999 true_positive:20477 true_negative:1986 false_positive:1 false_negative:17318 
aces_publicb_ocount_40_osize_12_otype_RANDOM.png threshold:0.250 precision:1.000 recall:0.476 true_negative_rate:0.999 true_positive:17991 true_negative:1986 false_positive:1 false_negative:19804 
aces_publicb_ocount_40_osize_12_otype_RANDOM.png threshold:0.300 precision:1.000 recall:0.420 true_negative_rate:1.000 true_positive:15892 true_negative:1987 false_positive:0 false_negative:21903 
aces_publicb_ocount_40_osize_12_otype_RANDOM.png threshold:0.350 precision:1.000 recall:0.357 true_negative_rate:1.000 true_positive:13484 true_negative:1987 false_positive:0 false_negative:24311 
aces_publicb_ocount_40_osize_12_otype_RANDOM.png threshold:0.400 precision:1.000 recall:0.287 true_negative_rate:1.000 true_positive:10846 true_negative:1987 false_positive:0 false_negative:26949 
aces_publicb_ocount_40_osize_12_otype_RANDOM.png threshold:0.450 precision:1.000 recall:0.231 true_negative_rate:1.000 true_positive:8726 true_negative:1987 false_positive:0 false_negative:29069 
aces_publicb_ocount_40_osize_12_otype_RANDOM.png threshold:0.500 precision:1.000 recall:0.184 true_negative_rate:1.000 true_positive:6972 true_negative:1987 false_positive:0 false_negative:30823 
aces_publicb_ocount_40_osize_12_otype_RANDOM.png threshold:0.550 precision:1.000 recall:0.141 true_negative_rate:1.000 true_positive:5345 true_negative:1987 false_positive:0 false_negative:32450 
aces_publicb_ocount_40_osize_12_otype_RANDOM.png threshold:0.600 precision:1.000 recall:0.101 true_negative_rate:1.000 true_positive:3801 true_negative:1987 false_positive:0 false_negative:33994 
aces_publicb_ocount_40_osize_12_otype_RANDOM.png threshold:0.650 precision:1.000 recall:0.068 true_negative_rate:1.000 true_positive:2572 true_negative:1987 false_positive:0 false_negative:35223 
aces_publicb_ocount_40_osize_12_otype_RANDOM.png threshold:0.700 precision:1.000 recall:0.036 true_negative_rate:1.000 true_positive:1350 true_negative:1987 false_positive:0 false_negative:36445 
aces_publicb_ocount_40_osize_12_otype_RANDOM.png threshold:0.750 precision:1.000 recall:0.014 true_negative_rate:1.000 true_positive:521 true_negative:1987 false_positive:0 false_negative:37274 
aces_publicb_ocount_40_osize_12_otype_RANDOM.png threshold:0.800 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:64 true_negative:1987 false_positive:0 false_negative:37731 
aces_publicb_ocount_40_osize_12_otype_RANDOM.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:37 true_negative:1987 false_positive:0 false_negative:37758 
aces_publicb_ocount_40_osize_12_otype_RANDOM.png threshold:0.900 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:26 true_negative:1987 false_positive:0 false_negative:37769 
aces_publicb_ocount_40_osize_12_otype_RANDOM.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:13 true_negative:1987 false_positive:0 false_negative:37782 
aces_publicb_ocount_40_osize_12_otype_RANDOM.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:1987 false_positive:0 false_negative:37794 
