edmonton_ocount_120_osize_19_otype_SQUARE.png threshold:0.000 precision:0.768 recall:1.000 true_negative_rate:0.000 true_positive:44587 true_negative:0 false_positive:13476 false_negative:0 
edmonton_ocount_120_osize_19_otype_SQUARE.png threshold:0.050 precision:0.769 recall:0.727 true_negative_rate:0.279 true_positive:32410 true_negative:3763 false_positive:9713 false_negative:12177 
edmonton_ocount_120_osize_19_otype_SQUARE.png threshold:0.100 precision:0.940 recall:0.459 true_negative_rate:0.902 true_positive:20475 true_negative:12159 false_positive:1317 false_negative:24112 
edmonton_ocount_120_osize_19_otype_SQUARE.png threshold:0.150 precision:0.982 recall:0.313 true_negative_rate:0.981 true_positive:13955 true_negative:13222 false_positive:254 false_negative:30632 
edmonton_ocount_120_osize_19_otype_SQUARE.png threshold:0.200 precision:0.995 recall:0.223 true_negative_rate:0.996 true_positive:9956 true_negative:13423 false_positive:53 false_negative:34631 
edmonton_ocount_120_osize_19_otype_SQUARE.png threshold:0.250 precision:1.000 recall:0.167 true_negative_rate:1.000 true_positive:7437 true_negative:13476 false_positive:0 false_negative:37150 
edmonton_ocount_120_osize_19_otype_SQUARE.png threshold:0.300 precision:1.000 recall:0.130 true_negative_rate:1.000 true_positive:5777 true_negative:13476 false_positive:0 false_negative:38810 
edmonton_ocount_120_osize_19_otype_SQUARE.png threshold:0.350 precision:1.000 recall:0.110 true_negative_rate:1.000 true_positive:4885 true_negative:13476 false_positive:0 false_negative:39702 
edmonton_ocount_120_osize_19_otype_SQUARE.png threshold:0.400 precision:1.000 recall:0.089 true_negative_rate:1.000 true_positive:3982 true_negative:13476 false_positive:0 false_negative:40605 
edmonton_ocount_120_osize_19_otype_SQUARE.png threshold:0.450 precision:1.000 recall:0.082 true_negative_rate:1.000 true_positive:3641 true_negative:13476 false_positive:0 false_negative:40946 
edmonton_ocount_120_osize_19_otype_SQUARE.png threshold:0.500 precision:1.000 recall:0.074 true_negative_rate:1.000 true_positive:3306 true_negative:13476 false_positive:0 false_negative:41281 
edmonton_ocount_120_osize_19_otype_SQUARE.png threshold:0.550 precision:1.000 recall:0.070 true_negative_rate:1.000 true_positive:3120 true_negative:13476 false_positive:0 false_negative:41467 
edmonton_ocount_120_osize_19_otype_SQUARE.png threshold:0.600 precision:1.000 recall:0.068 true_negative_rate:1.000 true_positive:3054 true_negative:13476 false_positive:0 false_negative:41533 
edmonton_ocount_120_osize_19_otype_SQUARE.png threshold:0.650 precision:1.000 recall:0.061 true_negative_rate:1.000 true_positive:2738 true_negative:13476 false_positive:0 false_negative:41849 
edmonton_ocount_120_osize_19_otype_SQUARE.png threshold:0.700 precision:1.000 recall:0.017 true_negative_rate:1.000 true_positive:778 true_negative:13476 false_positive:0 false_negative:43809 
edmonton_ocount_120_osize_19_otype_SQUARE.png threshold:0.750 precision:1.000 recall:0.009 true_negative_rate:1.000 true_positive:411 true_negative:13476 false_positive:0 false_negative:44176 
edmonton_ocount_120_osize_19_otype_SQUARE.png threshold:0.800 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:14 true_negative:13476 false_positive:0 false_negative:44573 
edmonton_ocount_120_osize_19_otype_SQUARE.png threshold:0.850 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:13476 false_positive:0 false_negative:44586 
edmonton_ocount_120_osize_19_otype_SQUARE.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:13476 false_positive:0 false_negative:44586 
edmonton_ocount_120_osize_19_otype_SQUARE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:13476 false_positive:0 false_negative:44586 
edmonton_ocount_120_osize_19_otype_SQUARE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:13476 false_positive:0 false_negative:44586 
