edmonton_ocount_60_osize_25_otype_RANDOM.png threshold:0.000 precision:0.748 recall:1.000 true_negative_rate:0.000 true_positive:44587 true_negative:0 false_positive:14988 false_negative:0 
edmonton_ocount_60_osize_25_otype_RANDOM.png threshold:0.050 precision:0.708 recall:0.724 true_negative_rate:0.113 true_positive:32266 true_negative:1694 false_positive:13294 false_negative:12321 
edmonton_ocount_60_osize_25_otype_RANDOM.png threshold:0.100 precision:0.829 recall:0.463 true_negative_rate:0.716 true_positive:20659 true_negative:10734 false_positive:4254 false_negative:23928 
edmonton_ocount_60_osize_25_otype_RANDOM.png threshold:0.150 precision:0.934 recall:0.320 true_negative_rate:0.932 true_positive:14284 true_negative:13976 false_positive:1012 false_negative:30303 
edmonton_ocount_60_osize_25_otype_RANDOM.png threshold:0.200 precision:0.969 recall:0.225 true_negative_rate:0.979 true_positive:10052 true_negative:14668 false_positive:320 false_negative:34535 
edmonton_ocount_60_osize_25_otype_RANDOM.png threshold:0.250 precision:0.982 recall:0.174 true_negative_rate:0.991 true_positive:7743 true_negative:14848 false_positive:140 false_negative:36844 
edmonton_ocount_60_osize_25_otype_RANDOM.png threshold:0.300 precision:0.987 recall:0.131 true_negative_rate:0.995 true_positive:5863 true_negative:14911 false_positive:77 false_negative:38724 
edmonton_ocount_60_osize_25_otype_RANDOM.png threshold:0.350 precision:0.995 recall:0.109 true_negative_rate:0.998 true_positive:4873 true_negative:14962 false_positive:26 false_negative:39714 
edmonton_ocount_60_osize_25_otype_RANDOM.png threshold:0.400 precision:0.996 recall:0.091 true_negative_rate:0.999 true_positive:4072 true_negative:14971 false_positive:17 false_negative:40515 
edmonton_ocount_60_osize_25_otype_RANDOM.png threshold:0.450 precision:1.000 recall:0.082 true_negative_rate:1.000 true_positive:3662 true_negative:14987 false_positive:1 false_negative:40925 
edmonton_ocount_60_osize_25_otype_RANDOM.png threshold:0.500 precision:1.000 recall:0.075 true_negative_rate:1.000 true_positive:3351 true_negative:14988 false_positive:0 false_negative:41236 
edmonton_ocount_60_osize_25_otype_RANDOM.png threshold:0.550 precision:1.000 recall:0.070 true_negative_rate:1.000 true_positive:3124 true_negative:14988 false_positive:0 false_negative:41463 
edmonton_ocount_60_osize_25_otype_RANDOM.png threshold:0.600 precision:1.000 recall:0.068 true_negative_rate:1.000 true_positive:3018 true_negative:14988 false_positive:0 false_negative:41569 
edmonton_ocount_60_osize_25_otype_RANDOM.png threshold:0.650 precision:1.000 recall:0.060 true_negative_rate:1.000 true_positive:2688 true_negative:14988 false_positive:0 false_negative:41899 
edmonton_ocount_60_osize_25_otype_RANDOM.png threshold:0.700 precision:1.000 recall:0.016 true_negative_rate:1.000 true_positive:701 true_negative:14988 false_positive:0 false_negative:43886 
edmonton_ocount_60_osize_25_otype_RANDOM.png threshold:0.750 precision:1.000 recall:0.009 true_negative_rate:1.000 true_positive:381 true_negative:14988 false_positive:0 false_negative:44206 
edmonton_ocount_60_osize_25_otype_RANDOM.png threshold:0.800 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:49 true_negative:14988 false_positive:0 false_negative:44538 
edmonton_ocount_60_osize_25_otype_RANDOM.png threshold:0.850 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:14988 false_positive:0 false_negative:44586 
edmonton_ocount_60_osize_25_otype_RANDOM.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:14988 false_positive:0 false_negative:44586 
edmonton_ocount_60_osize_25_otype_RANDOM.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:14988 false_positive:0 false_negative:44586 
edmonton_ocount_60_osize_25_otype_RANDOM.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:14988 false_positive:0 false_negative:44586 
