csail_ocount_60_osize_7_otype_RECTANGLE.png threshold:0.000 precision:0.949 recall:1.000 true_negative_rate:0.000 true_positive:16857 true_negative:0 false_positive:908 false_negative:0 
csail_ocount_60_osize_7_otype_RECTANGLE.png threshold:0.050 precision:0.955 recall:0.968 true_negative_rate:0.159 true_positive:16310 true_negative:144 false_positive:764 false_negative:547 
csail_ocount_60_osize_7_otype_RECTANGLE.png threshold:0.100 precision:0.968 recall:0.871 true_negative_rate:0.474 true_positive:14678 true_negative:430 false_positive:478 false_negative:2179 
csail_ocount_60_osize_7_otype_RECTANGLE.png threshold:0.150 precision:0.989 recall:0.701 true_negative_rate:0.855 true_positive:11813 true_negative:776 false_positive:132 false_negative:5044 
csail_ocount_60_osize_7_otype_RECTANGLE.png threshold:0.200 precision:0.994 recall:0.511 true_negative_rate:0.939 true_positive:8619 true_negative:853 false_positive:55 false_negative:8238 
csail_ocount_60_osize_7_otype_RECTANGLE.png threshold:0.250 precision:0.998 recall:0.369 true_negative_rate:0.983 true_positive:6213 true_negative:893 false_positive:15 false_negative:10644 
csail_ocount_60_osize_7_otype_RECTANGLE.png threshold:0.300 precision:1.000 recall:0.270 true_negative_rate:0.998 true_positive:4553 true_negative:906 false_positive:2 false_negative:12304 
csail_ocount_60_osize_7_otype_RECTANGLE.png threshold:0.350 precision:1.000 recall:0.205 true_negative_rate:1.000 true_positive:3449 true_negative:908 false_positive:0 false_negative:13408 
csail_ocount_60_osize_7_otype_RECTANGLE.png threshold:0.400 precision:1.000 recall:0.150 true_negative_rate:1.000 true_positive:2535 true_negative:908 false_positive:0 false_negative:14322 
csail_ocount_60_osize_7_otype_RECTANGLE.png threshold:0.450 precision:1.000 recall:0.105 true_negative_rate:1.000 true_positive:1773 true_negative:908 false_positive:0 false_negative:15084 
csail_ocount_60_osize_7_otype_RECTANGLE.png threshold:0.500 precision:1.000 recall:0.069 true_negative_rate:1.000 true_positive:1157 true_negative:908 false_positive:0 false_negative:15700 
csail_ocount_60_osize_7_otype_RECTANGLE.png threshold:0.550 precision:1.000 recall:0.043 true_negative_rate:1.000 true_positive:719 true_negative:908 false_positive:0 false_negative:16138 
csail_ocount_60_osize_7_otype_RECTANGLE.png threshold:0.600 precision:1.000 recall:0.025 true_negative_rate:1.000 true_positive:421 true_negative:908 false_positive:0 false_negative:16436 
csail_ocount_60_osize_7_otype_RECTANGLE.png threshold:0.650 precision:1.000 recall:0.011 true_negative_rate:1.000 true_positive:187 true_negative:908 false_positive:0 false_negative:16670 
csail_ocount_60_osize_7_otype_RECTANGLE.png threshold:0.700 precision:1.000 recall:0.004 true_negative_rate:1.000 true_positive:73 true_negative:908 false_positive:0 false_negative:16784 
csail_ocount_60_osize_7_otype_RECTANGLE.png threshold:0.750 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:28 true_negative:908 false_positive:0 false_negative:16829 
csail_ocount_60_osize_7_otype_RECTANGLE.png threshold:0.800 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:22 true_negative:908 false_positive:0 false_negative:16835 
csail_ocount_60_osize_7_otype_RECTANGLE.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:14 true_negative:908 false_positive:0 false_negative:16843 
csail_ocount_60_osize_7_otype_RECTANGLE.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:5 true_negative:908 false_positive:0 false_negative:16852 
csail_ocount_60_osize_7_otype_RECTANGLE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:3 true_negative:908 false_positive:0 false_negative:16854 
csail_ocount_60_osize_7_otype_RECTANGLE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:908 false_positive:0 false_negative:16856 
