csail_ocount_140_osize_6_otype_SQUARE.png threshold:0.000 precision:0.895 recall:1.000 true_negative_rate:0.000 true_positive:16857 true_negative:0 false_positive:1976 false_negative:0 
csail_ocount_140_osize_6_otype_SQUARE.png threshold:0.050 precision:0.902 recall:0.967 true_negative_rate:0.099 true_positive:16301 true_negative:196 false_positive:1780 false_negative:556 
csail_ocount_140_osize_6_otype_SQUARE.png threshold:0.100 precision:0.933 recall:0.870 true_negative_rate:0.470 true_positive:14665 true_negative:928 false_positive:1048 false_negative:2192 
csail_ocount_140_osize_6_otype_SQUARE.png threshold:0.150 precision:0.972 recall:0.702 true_negative_rate:0.826 true_positive:11829 true_negative:1633 false_positive:343 false_negative:5028 
csail_ocount_140_osize_6_otype_SQUARE.png threshold:0.200 precision:0.983 recall:0.514 true_negative_rate:0.924 true_positive:8662 true_negative:1825 false_positive:151 false_negative:8195 
csail_ocount_140_osize_6_otype_SQUARE.png threshold:0.250 precision:0.989 recall:0.371 true_negative_rate:0.965 true_positive:6248 true_negative:1906 false_positive:70 false_negative:10609 
csail_ocount_140_osize_6_otype_SQUARE.png threshold:0.300 precision:0.995 recall:0.268 true_negative_rate:0.988 true_positive:4519 true_negative:1952 false_positive:24 false_negative:12338 
csail_ocount_140_osize_6_otype_SQUARE.png threshold:0.350 precision:0.999 recall:0.200 true_negative_rate:0.997 true_positive:3376 true_negative:1971 false_positive:5 false_negative:13481 
csail_ocount_140_osize_6_otype_SQUARE.png threshold:0.400 precision:1.000 recall:0.146 true_negative_rate:1.000 true_positive:2458 true_negative:1976 false_positive:0 false_negative:14399 
csail_ocount_140_osize_6_otype_SQUARE.png threshold:0.450 precision:1.000 recall:0.103 true_negative_rate:1.000 true_positive:1731 true_negative:1976 false_positive:0 false_negative:15126 
csail_ocount_140_osize_6_otype_SQUARE.png threshold:0.500 precision:1.000 recall:0.067 true_negative_rate:1.000 true_positive:1123 true_negative:1976 false_positive:0 false_negative:15734 
csail_ocount_140_osize_6_otype_SQUARE.png threshold:0.550 precision:1.000 recall:0.040 true_negative_rate:1.000 true_positive:681 true_negative:1976 false_positive:0 false_negative:16176 
csail_ocount_140_osize_6_otype_SQUARE.png threshold:0.600 precision:1.000 recall:0.024 true_negative_rate:1.000 true_positive:397 true_negative:1976 false_positive:0 false_negative:16460 
csail_ocount_140_osize_6_otype_SQUARE.png threshold:0.650 precision:1.000 recall:0.010 true_negative_rate:1.000 true_positive:167 true_negative:1976 false_positive:0 false_negative:16690 
csail_ocount_140_osize_6_otype_SQUARE.png threshold:0.700 precision:1.000 recall:0.003 true_negative_rate:1.000 true_positive:56 true_negative:1976 false_positive:0 false_negative:16801 
csail_ocount_140_osize_6_otype_SQUARE.png threshold:0.750 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:30 true_negative:1976 false_positive:0 false_negative:16827 
csail_ocount_140_osize_6_otype_SQUARE.png threshold:0.800 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:20 true_negative:1976 false_positive:0 false_negative:16837 
csail_ocount_140_osize_6_otype_SQUARE.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:12 true_negative:1976 false_positive:0 false_negative:16845 
csail_ocount_140_osize_6_otype_SQUARE.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:6 true_negative:1976 false_positive:0 false_negative:16851 
csail_ocount_140_osize_6_otype_SQUARE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:4 true_negative:1976 false_positive:0 false_negative:16853 
csail_ocount_140_osize_6_otype_SQUARE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:1976 false_positive:0 false_negative:16856 
