aces_publicb_ocount_40_osize_27_otype_RANDOM.png threshold:0.000 precision:0.773 recall:1.000 true_negative_rate:0.000 true_positive:37795 true_negative:0 false_positive:11069 false_negative:0 
aces_publicb_ocount_40_osize_27_otype_RANDOM.png threshold:0.050 precision:0.755 recall:0.865 true_negative_rate:0.040 true_positive:32711 true_negative:440 false_positive:10629 false_negative:5084 
aces_publicb_ocount_40_osize_27_otype_RANDOM.png threshold:0.100 precision:0.784 recall:0.730 true_negative_rate:0.312 true_positive:27597 true_negative:3453 false_positive:7616 false_negative:10198 
aces_publicb_ocount_40_osize_27_otype_RANDOM.png threshold:0.150 precision:0.922 recall:0.620 true_negative_rate:0.820 true_positive:23437 true_negative:9074 false_positive:1995 false_negative:14358 
aces_publicb_ocount_40_osize_27_otype_RANDOM.png threshold:0.200 precision:0.984 recall:0.539 true_negative_rate:0.970 true_positive:20361 true_negative:10737 false_positive:332 false_negative:17434 
aces_publicb_ocount_40_osize_27_otype_RANDOM.png threshold:0.250 precision:0.997 recall:0.478 true_negative_rate:0.995 true_positive:18048 true_negative:11009 false_positive:60 false_negative:19747 
aces_publicb_ocount_40_osize_27_otype_RANDOM.png threshold:0.300 precision:0.999 recall:0.420 true_negative_rate:0.999 true_positive:15889 true_negative:11060 false_positive:9 false_negative:21906 
aces_publicb_ocount_40_osize_27_otype_RANDOM.png threshold:0.350 precision:0.999 recall:0.357 true_negative_rate:0.999 true_positive:13486 true_negative:11060 false_positive:9 false_negative:24309 
aces_publicb_ocount_40_osize_27_otype_RANDOM.png threshold:0.400 precision:0.999 recall:0.290 true_negative_rate:0.999 true_positive:10964 true_negative:11060 false_positive:9 false_negative:26831 
aces_publicb_ocount_40_osize_27_otype_RANDOM.png threshold:0.450 precision:1.000 recall:0.237 true_negative_rate:1.000 true_positive:8960 true_negative:11067 false_positive:2 false_negative:28835 
aces_publicb_ocount_40_osize_27_otype_RANDOM.png threshold:0.500 precision:1.000 recall:0.187 true_negative_rate:1.000 true_positive:7055 true_negative:11069 false_positive:0 false_negative:30740 
aces_publicb_ocount_40_osize_27_otype_RANDOM.png threshold:0.550 precision:1.000 recall:0.139 true_negative_rate:1.000 true_positive:5268 true_negative:11069 false_positive:0 false_negative:32527 
aces_publicb_ocount_40_osize_27_otype_RANDOM.png threshold:0.600 precision:1.000 recall:0.100 true_negative_rate:1.000 true_positive:3787 true_negative:11069 false_positive:0 false_negative:34008 
aces_publicb_ocount_40_osize_27_otype_RANDOM.png threshold:0.650 precision:1.000 recall:0.067 true_negative_rate:1.000 true_positive:2518 true_negative:11069 false_positive:0 false_negative:35277 
aces_publicb_ocount_40_osize_27_otype_RANDOM.png threshold:0.700 precision:1.000 recall:0.035 true_negative_rate:1.000 true_positive:1335 true_negative:11069 false_positive:0 false_negative:36460 
aces_publicb_ocount_40_osize_27_otype_RANDOM.png threshold:0.750 precision:1.000 recall:0.015 true_negative_rate:1.000 true_positive:576 true_negative:11069 false_positive:0 false_negative:37219 
aces_publicb_ocount_40_osize_27_otype_RANDOM.png threshold:0.800 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:82 true_negative:11069 false_positive:0 false_negative:37713 
aces_publicb_ocount_40_osize_27_otype_RANDOM.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:34 true_negative:11069 false_positive:0 false_negative:37761 
aces_publicb_ocount_40_osize_27_otype_RANDOM.png threshold:0.900 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:26 true_negative:11069 false_positive:0 false_negative:37769 
aces_publicb_ocount_40_osize_27_otype_RANDOM.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:13 true_negative:11069 false_positive:0 false_negative:37782 
aces_publicb_ocount_40_osize_27_otype_RANDOM.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:11069 false_positive:0 false_negative:37794 
