aces_publicb_ocount_60_osize_18_otype_RANDOM.png threshold:0.000 precision:0.827 recall:1.000 true_negative_rate:0.000 true_positive:37795 true_negative:0 false_positive:7910 false_negative:0 
aces_publicb_ocount_60_osize_18_otype_RANDOM.png threshold:0.050 precision:0.818 recall:0.867 true_negative_rate:0.081 true_positive:32771 true_negative:637 false_positive:7273 false_negative:5024 
aces_publicb_ocount_60_osize_18_otype_RANDOM.png threshold:0.100 precision:0.874 recall:0.728 true_negative_rate:0.498 true_positive:27521 true_negative:3936 false_positive:3974 false_negative:10274 
aces_publicb_ocount_60_osize_18_otype_RANDOM.png threshold:0.150 precision:0.950 recall:0.628 true_negative_rate:0.842 true_positive:23723 true_negative:6657 false_positive:1253 false_negative:14072 
aces_publicb_ocount_60_osize_18_otype_RANDOM.png threshold:0.200 precision:0.984 recall:0.545 true_negative_rate:0.957 true_positive:20603 true_negative:7573 false_positive:337 false_negative:17192 
aces_publicb_ocount_60_osize_18_otype_RANDOM.png threshold:0.250 precision:0.993 recall:0.473 true_negative_rate:0.985 true_positive:17893 true_negative:7791 false_positive:119 false_negative:19902 
aces_publicb_ocount_60_osize_18_otype_RANDOM.png threshold:0.300 precision:0.998 recall:0.418 true_negative_rate:0.997 true_positive:15804 true_negative:7884 false_positive:26 false_negative:21991 
aces_publicb_ocount_60_osize_18_otype_RANDOM.png threshold:0.350 precision:0.999 recall:0.359 true_negative_rate:0.998 true_positive:13587 true_negative:7893 false_positive:17 false_negative:24208 
aces_publicb_ocount_60_osize_18_otype_RANDOM.png threshold:0.400 precision:0.999 recall:0.288 true_negative_rate:0.999 true_positive:10881 true_negative:7904 false_positive:6 false_negative:26914 
aces_publicb_ocount_60_osize_18_otype_RANDOM.png threshold:0.450 precision:1.000 recall:0.232 true_negative_rate:0.999 true_positive:8751 true_negative:7906 false_positive:4 false_negative:29044 
aces_publicb_ocount_60_osize_18_otype_RANDOM.png threshold:0.500 precision:1.000 recall:0.183 true_negative_rate:1.000 true_positive:6928 true_negative:7909 false_positive:1 false_negative:30867 
aces_publicb_ocount_60_osize_18_otype_RANDOM.png threshold:0.550 precision:1.000 recall:0.140 true_negative_rate:1.000 true_positive:5309 true_negative:7910 false_positive:0 false_negative:32486 
aces_publicb_ocount_60_osize_18_otype_RANDOM.png threshold:0.600 precision:1.000 recall:0.099 true_negative_rate:1.000 true_positive:3728 true_negative:7910 false_positive:0 false_negative:34067 
aces_publicb_ocount_60_osize_18_otype_RANDOM.png threshold:0.650 precision:1.000 recall:0.066 true_negative_rate:1.000 true_positive:2486 true_negative:7910 false_positive:0 false_negative:35309 
aces_publicb_ocount_60_osize_18_otype_RANDOM.png threshold:0.700 precision:1.000 recall:0.032 true_negative_rate:1.000 true_positive:1218 true_negative:7910 false_positive:0 false_negative:36577 
aces_publicb_ocount_60_osize_18_otype_RANDOM.png threshold:0.750 precision:1.000 recall:0.013 true_negative_rate:1.000 true_positive:500 true_negative:7910 false_positive:0 false_negative:37295 
aces_publicb_ocount_60_osize_18_otype_RANDOM.png threshold:0.800 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:88 true_negative:7910 false_positive:0 false_negative:37707 
aces_publicb_ocount_60_osize_18_otype_RANDOM.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:33 true_negative:7910 false_positive:0 false_negative:37762 
aces_publicb_ocount_60_osize_18_otype_RANDOM.png threshold:0.900 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:23 true_negative:7910 false_positive:0 false_negative:37772 
aces_publicb_ocount_60_osize_18_otype_RANDOM.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:12 true_negative:7910 false_positive:0 false_negative:37783 
aces_publicb_ocount_60_osize_18_otype_RANDOM.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:7910 false_positive:0 false_negative:37794 
