edmonton_ocount_120_osize_12_otype_RANDOM.png threshold:0.000 precision:0.855 recall:1.000 true_negative_rate:0.000 true_positive:44587 true_negative:0 false_positive:7541 false_negative:0 
edmonton_ocount_120_osize_12_otype_RANDOM.png threshold:0.050 precision:0.919 recall:0.717 true_negative_rate:0.628 true_positive:31960 true_negative:4733 false_positive:2808 false_negative:12627 
edmonton_ocount_120_osize_12_otype_RANDOM.png threshold:0.100 precision:0.980 recall:0.454 true_negative_rate:0.945 true_positive:20243 true_negative:7125 false_positive:416 false_negative:24344 
edmonton_ocount_120_osize_12_otype_RANDOM.png threshold:0.150 precision:0.995 recall:0.307 true_negative_rate:0.992 true_positive:13710 true_negative:7478 false_positive:63 false_negative:30877 
edmonton_ocount_120_osize_12_otype_RANDOM.png threshold:0.200 precision:0.998 recall:0.219 true_negative_rate:0.998 true_positive:9782 true_negative:7525 false_positive:16 false_negative:34805 
edmonton_ocount_120_osize_12_otype_RANDOM.png threshold:0.250 precision:1.000 recall:0.165 true_negative_rate:1.000 true_positive:7378 true_negative:7541 false_positive:0 false_negative:37209 
edmonton_ocount_120_osize_12_otype_RANDOM.png threshold:0.300 precision:1.000 recall:0.128 true_negative_rate:1.000 true_positive:5704 true_negative:7541 false_positive:0 false_negative:38883 
edmonton_ocount_120_osize_12_otype_RANDOM.png threshold:0.350 precision:1.000 recall:0.109 true_negative_rate:1.000 true_positive:4857 true_negative:7541 false_positive:0 false_negative:39730 
edmonton_ocount_120_osize_12_otype_RANDOM.png threshold:0.400 precision:1.000 recall:0.088 true_negative_rate:1.000 true_positive:3942 true_negative:7541 false_positive:0 false_negative:40645 
edmonton_ocount_120_osize_12_otype_RANDOM.png threshold:0.450 precision:1.000 recall:0.081 true_negative_rate:1.000 true_positive:3618 true_negative:7541 false_positive:0 false_negative:40969 
edmonton_ocount_120_osize_12_otype_RANDOM.png threshold:0.500 precision:1.000 recall:0.075 true_negative_rate:1.000 true_positive:3332 true_negative:7541 false_positive:0 false_negative:41255 
edmonton_ocount_120_osize_12_otype_RANDOM.png threshold:0.550 precision:1.000 recall:0.070 true_negative_rate:1.000 true_positive:3106 true_negative:7541 false_positive:0 false_negative:41481 
edmonton_ocount_120_osize_12_otype_RANDOM.png threshold:0.600 precision:1.000 recall:0.068 true_negative_rate:1.000 true_positive:3047 true_negative:7541 false_positive:0 false_negative:41540 
edmonton_ocount_120_osize_12_otype_RANDOM.png threshold:0.650 precision:1.000 recall:0.060 true_negative_rate:1.000 true_positive:2693 true_negative:7541 false_positive:0 false_negative:41894 
edmonton_ocount_120_osize_12_otype_RANDOM.png threshold:0.700 precision:1.000 recall:0.016 true_negative_rate:1.000 true_positive:708 true_negative:7541 false_positive:0 false_negative:43879 
edmonton_ocount_120_osize_12_otype_RANDOM.png threshold:0.750 precision:1.000 recall:0.009 true_negative_rate:1.000 true_positive:404 true_negative:7541 false_positive:0 false_negative:44183 
edmonton_ocount_120_osize_12_otype_RANDOM.png threshold:0.800 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:7 true_negative:7541 false_positive:0 false_negative:44580 
edmonton_ocount_120_osize_12_otype_RANDOM.png threshold:0.850 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:3 true_negative:7541 false_positive:0 false_negative:44584 
edmonton_ocount_120_osize_12_otype_RANDOM.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:7541 false_positive:0 false_negative:44586 
edmonton_ocount_120_osize_12_otype_RANDOM.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:7541 false_positive:0 false_negative:44586 
edmonton_ocount_120_osize_12_otype_RANDOM.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:7541 false_positive:0 false_negative:44586 
