edmonton_ocount_120_osize_18_otype_RECTANGLE.png threshold:0.000 precision:0.823 recall:1.000 true_negative_rate:0.000 true_positive:44587 true_negative:0 false_positive:9560 false_negative:0 
edmonton_ocount_120_osize_18_otype_RECTANGLE.png threshold:0.050 precision:0.866 recall:0.720 true_negative_rate:0.482 true_positive:32113 true_negative:4612 false_positive:4948 false_negative:12474 
edmonton_ocount_120_osize_18_otype_RECTANGLE.png threshold:0.100 precision:0.980 recall:0.449 true_negative_rate:0.956 true_positive:20011 true_negative:9144 false_positive:416 false_negative:24576 
edmonton_ocount_120_osize_18_otype_RECTANGLE.png threshold:0.150 precision:0.995 recall:0.304 true_negative_rate:0.993 true_positive:13566 true_negative:9490 false_positive:70 false_negative:31021 
edmonton_ocount_120_osize_18_otype_RECTANGLE.png threshold:0.200 precision:1.000 recall:0.217 true_negative_rate:1.000 true_positive:9682 true_negative:9560 false_positive:0 false_negative:34905 
edmonton_ocount_120_osize_18_otype_RECTANGLE.png threshold:0.250 precision:1.000 recall:0.166 true_negative_rate:1.000 true_positive:7387 true_negative:9560 false_positive:0 false_negative:37200 
edmonton_ocount_120_osize_18_otype_RECTANGLE.png threshold:0.300 precision:1.000 recall:0.128 true_negative_rate:1.000 true_positive:5704 true_negative:9560 false_positive:0 false_negative:38883 
edmonton_ocount_120_osize_18_otype_RECTANGLE.png threshold:0.350 precision:1.000 recall:0.109 true_negative_rate:1.000 true_positive:4872 true_negative:9560 false_positive:0 false_negative:39715 
edmonton_ocount_120_osize_18_otype_RECTANGLE.png threshold:0.400 precision:1.000 recall:0.089 true_negative_rate:1.000 true_positive:3949 true_negative:9560 false_positive:0 false_negative:40638 
edmonton_ocount_120_osize_18_otype_RECTANGLE.png threshold:0.450 precision:1.000 recall:0.081 true_negative_rate:1.000 true_positive:3621 true_negative:9560 false_positive:0 false_negative:40966 
edmonton_ocount_120_osize_18_otype_RECTANGLE.png threshold:0.500 precision:1.000 recall:0.075 true_negative_rate:1.000 true_positive:3330 true_negative:9560 false_positive:0 false_negative:41257 
edmonton_ocount_120_osize_18_otype_RECTANGLE.png threshold:0.550 precision:1.000 recall:0.070 true_negative_rate:1.000 true_positive:3109 true_negative:9560 false_positive:0 false_negative:41478 
edmonton_ocount_120_osize_18_otype_RECTANGLE.png threshold:0.600 precision:1.000 recall:0.068 true_negative_rate:1.000 true_positive:3051 true_negative:9560 false_positive:0 false_negative:41536 
edmonton_ocount_120_osize_18_otype_RECTANGLE.png threshold:0.650 precision:1.000 recall:0.061 true_negative_rate:1.000 true_positive:2699 true_negative:9560 false_positive:0 false_negative:41888 
edmonton_ocount_120_osize_18_otype_RECTANGLE.png threshold:0.700 precision:1.000 recall:0.016 true_negative_rate:1.000 true_positive:723 true_negative:9560 false_positive:0 false_negative:43864 
edmonton_ocount_120_osize_18_otype_RECTANGLE.png threshold:0.750 precision:1.000 recall:0.009 true_negative_rate:1.000 true_positive:402 true_negative:9560 false_positive:0 false_negative:44185 
edmonton_ocount_120_osize_18_otype_RECTANGLE.png threshold:0.800 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:11 true_negative:9560 false_positive:0 false_negative:44576 
edmonton_ocount_120_osize_18_otype_RECTANGLE.png threshold:0.850 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:9560 false_positive:0 false_negative:44586 
edmonton_ocount_120_osize_18_otype_RECTANGLE.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:9560 false_positive:0 false_negative:44586 
edmonton_ocount_120_osize_18_otype_RECTANGLE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:9560 false_positive:0 false_negative:44586 
edmonton_ocount_120_osize_18_otype_RECTANGLE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:9560 false_positive:0 false_negative:44586 
