edmonton_ocount_40_osize_3_otype_RANDOM.png threshold:0.000 precision:0.994 recall:1.000 true_negative_rate:0.000 true_positive:44587 true_negative:0 false_positive:281 false_negative:0 
edmonton_ocount_40_osize_3_otype_RANDOM.png threshold:0.050 precision:0.999 recall:0.702 true_negative_rate:0.940 true_positive:31289 true_negative:264 false_positive:17 false_negative:13298 
edmonton_ocount_40_osize_3_otype_RANDOM.png threshold:0.100 precision:0.999 recall:0.441 true_negative_rate:0.954 true_positive:19668 true_negative:268 false_positive:13 false_negative:24919 
edmonton_ocount_40_osize_3_otype_RANDOM.png threshold:0.150 precision:1.000 recall:0.303 true_negative_rate:0.993 true_positive:13504 true_negative:279 false_positive:2 false_negative:31083 
edmonton_ocount_40_osize_3_otype_RANDOM.png threshold:0.200 precision:1.000 recall:0.216 true_negative_rate:1.000 true_positive:9642 true_negative:281 false_positive:0 false_negative:34945 
edmonton_ocount_40_osize_3_otype_RANDOM.png threshold:0.250 precision:1.000 recall:0.165 true_negative_rate:1.000 true_positive:7372 true_negative:281 false_positive:0 false_negative:37215 
edmonton_ocount_40_osize_3_otype_RANDOM.png threshold:0.300 precision:1.000 recall:0.128 true_negative_rate:1.000 true_positive:5718 true_negative:281 false_positive:0 false_negative:38869 
edmonton_ocount_40_osize_3_otype_RANDOM.png threshold:0.350 precision:1.000 recall:0.109 true_negative_rate:1.000 true_positive:4865 true_negative:281 false_positive:0 false_negative:39722 
edmonton_ocount_40_osize_3_otype_RANDOM.png threshold:0.400 precision:1.000 recall:0.088 true_negative_rate:1.000 true_positive:3945 true_negative:281 false_positive:0 false_negative:40642 
edmonton_ocount_40_osize_3_otype_RANDOM.png threshold:0.450 precision:1.000 recall:0.081 true_negative_rate:1.000 true_positive:3615 true_negative:281 false_positive:0 false_negative:40972 
edmonton_ocount_40_osize_3_otype_RANDOM.png threshold:0.500 precision:1.000 recall:0.074 true_negative_rate:1.000 true_positive:3316 true_negative:281 false_positive:0 false_negative:41271 
edmonton_ocount_40_osize_3_otype_RANDOM.png threshold:0.550 precision:1.000 recall:0.070 true_negative_rate:1.000 true_positive:3109 true_negative:281 false_positive:0 false_negative:41478 
edmonton_ocount_40_osize_3_otype_RANDOM.png threshold:0.600 precision:1.000 recall:0.068 true_negative_rate:1.000 true_positive:3053 true_negative:281 false_positive:0 false_negative:41534 
edmonton_ocount_40_osize_3_otype_RANDOM.png threshold:0.650 precision:1.000 recall:0.061 true_negative_rate:1.000 true_positive:2699 true_negative:281 false_positive:0 false_negative:41888 
edmonton_ocount_40_osize_3_otype_RANDOM.png threshold:0.700 precision:1.000 recall:0.015 true_negative_rate:1.000 true_positive:670 true_negative:281 false_positive:0 false_negative:43917 
edmonton_ocount_40_osize_3_otype_RANDOM.png threshold:0.750 precision:1.000 recall:0.009 true_negative_rate:1.000 true_positive:405 true_negative:281 false_positive:0 false_negative:44182 
edmonton_ocount_40_osize_3_otype_RANDOM.png threshold:0.800 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:6 true_negative:281 false_positive:0 false_negative:44581 
edmonton_ocount_40_osize_3_otype_RANDOM.png threshold:0.850 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:281 false_positive:0 false_negative:44586 
edmonton_ocount_40_osize_3_otype_RANDOM.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:281 false_positive:0 false_negative:44586 
edmonton_ocount_40_osize_3_otype_RANDOM.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:281 false_positive:0 false_negative:44586 
edmonton_ocount_40_osize_3_otype_RANDOM.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:281 false_positive:0 false_negative:44586 
