aces_publicb_ocount_120_osize_3_otype_RECTANGLE.png threshold:0.000 precision:0.988 recall:1.000 true_negative_rate:0.000 true_positive:37795 true_negative:0 false_positive:460 false_negative:0 
aces_publicb_ocount_120_osize_3_otype_RECTANGLE.png threshold:0.050 precision:0.998 recall:0.858 true_negative_rate:0.850 true_positive:32413 true_negative:391 false_positive:69 false_negative:5382 
aces_publicb_ocount_120_osize_3_otype_RECTANGLE.png threshold:0.100 precision:0.999 recall:0.718 true_negative_rate:0.933 true_positive:27146 true_negative:429 false_positive:31 false_negative:10649 
aces_publicb_ocount_120_osize_3_otype_RECTANGLE.png threshold:0.150 precision:0.999 recall:0.618 true_negative_rate:0.957 true_positive:23351 true_negative:440 false_positive:20 false_negative:14444 
aces_publicb_ocount_120_osize_3_otype_RECTANGLE.png threshold:0.200 precision:0.999 recall:0.540 true_negative_rate:0.970 true_positive:20417 true_negative:446 false_positive:14 false_negative:17378 
aces_publicb_ocount_120_osize_3_otype_RECTANGLE.png threshold:0.250 precision:1.000 recall:0.476 true_negative_rate:0.996 true_positive:18008 true_negative:458 false_positive:2 false_negative:19787 
aces_publicb_ocount_120_osize_3_otype_RECTANGLE.png threshold:0.300 precision:1.000 recall:0.420 true_negative_rate:0.998 true_positive:15876 true_negative:459 false_positive:1 false_negative:21919 
aces_publicb_ocount_120_osize_3_otype_RECTANGLE.png threshold:0.350 precision:1.000 recall:0.357 true_negative_rate:1.000 true_positive:13482 true_negative:460 false_positive:0 false_negative:24313 
aces_publicb_ocount_120_osize_3_otype_RECTANGLE.png threshold:0.400 precision:1.000 recall:0.286 true_negative_rate:1.000 true_positive:10826 true_negative:460 false_positive:0 false_negative:26969 
aces_publicb_ocount_120_osize_3_otype_RECTANGLE.png threshold:0.450 precision:1.000 recall:0.230 true_negative_rate:1.000 true_positive:8702 true_negative:460 false_positive:0 false_negative:29093 
aces_publicb_ocount_120_osize_3_otype_RECTANGLE.png threshold:0.500 precision:1.000 recall:0.184 true_negative_rate:1.000 true_positive:6957 true_negative:460 false_positive:0 false_negative:30838 
aces_publicb_ocount_120_osize_3_otype_RECTANGLE.png threshold:0.550 precision:1.000 recall:0.141 true_negative_rate:1.000 true_positive:5314 true_negative:460 false_positive:0 false_negative:32481 
aces_publicb_ocount_120_osize_3_otype_RECTANGLE.png threshold:0.600 precision:1.000 recall:0.100 true_negative_rate:1.000 true_positive:3762 true_negative:460 false_positive:0 false_negative:34033 
aces_publicb_ocount_120_osize_3_otype_RECTANGLE.png threshold:0.650 precision:1.000 recall:0.067 true_negative_rate:1.000 true_positive:2521 true_negative:460 false_positive:0 false_negative:35274 
aces_publicb_ocount_120_osize_3_otype_RECTANGLE.png threshold:0.700 precision:1.000 recall:0.034 true_negative_rate:1.000 true_positive:1301 true_negative:460 false_positive:0 false_negative:36494 
aces_publicb_ocount_120_osize_3_otype_RECTANGLE.png threshold:0.750 precision:1.000 recall:0.013 true_negative_rate:1.000 true_positive:505 true_negative:460 false_positive:0 false_negative:37290 
aces_publicb_ocount_120_osize_3_otype_RECTANGLE.png threshold:0.800 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:59 true_negative:460 false_positive:0 false_negative:37736 
aces_publicb_ocount_120_osize_3_otype_RECTANGLE.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:35 true_negative:460 false_positive:0 false_negative:37760 
aces_publicb_ocount_120_osize_3_otype_RECTANGLE.png threshold:0.900 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:25 true_negative:460 false_positive:0 false_negative:37770 
aces_publicb_ocount_120_osize_3_otype_RECTANGLE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:12 true_negative:460 false_positive:0 false_negative:37783 
aces_publicb_ocount_120_osize_3_otype_RECTANGLE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:460 false_positive:0 false_negative:37794 
