fr101_ocount_60_osize_17_otype_RECTANGLE.png threshold:0.000 precision:0.767 recall:1.000 true_negative_rate:0.000 true_positive:14893 true_negative:0 false_positive:4521 false_negative:0 
fr101_ocount_60_osize_17_otype_RECTANGLE.png threshold:0.050 precision:0.762 recall:0.920 true_negative_rate:0.055 true_positive:13700 true_negative:250 false_positive:4271 false_negative:1193 
fr101_ocount_60_osize_17_otype_RECTANGLE.png threshold:0.100 precision:0.801 recall:0.782 true_negative_rate:0.359 true_positive:11644 true_negative:1624 false_positive:2897 false_negative:3249 
fr101_ocount_60_osize_17_otype_RECTANGLE.png threshold:0.150 precision:0.907 recall:0.636 true_negative_rate:0.786 true_positive:9465 true_negative:3555 false_positive:966 false_negative:5428 
fr101_ocount_60_osize_17_otype_RECTANGLE.png threshold:0.200 precision:0.983 recall:0.533 true_negative_rate:0.969 true_positive:7939 true_negative:4382 false_positive:139 false_negative:6954 
fr101_ocount_60_osize_17_otype_RECTANGLE.png threshold:0.250 precision:0.996 recall:0.456 true_negative_rate:0.994 true_positive:6797 true_negative:4495 false_positive:26 false_negative:8096 
fr101_ocount_60_osize_17_otype_RECTANGLE.png threshold:0.300 precision:0.999 recall:0.395 true_negative_rate:0.999 true_positive:5879 true_negative:4516 false_positive:5 false_negative:9014 
fr101_ocount_60_osize_17_otype_RECTANGLE.png threshold:0.350 precision:0.999 recall:0.348 true_negative_rate:0.999 true_positive:5179 true_negative:4516 false_positive:5 false_negative:9714 
fr101_ocount_60_osize_17_otype_RECTANGLE.png threshold:0.400 precision:0.999 recall:0.296 true_negative_rate:0.999 true_positive:4406 true_negative:4516 false_positive:5 false_negative:10487 
fr101_ocount_60_osize_17_otype_RECTANGLE.png threshold:0.450 precision:1.000 recall:0.261 true_negative_rate:1.000 true_positive:3883 true_negative:4521 false_positive:0 false_negative:11010 
fr101_ocount_60_osize_17_otype_RECTANGLE.png threshold:0.500 precision:1.000 recall:0.225 true_negative_rate:1.000 true_positive:3347 true_negative:4521 false_positive:0 false_negative:11546 
fr101_ocount_60_osize_17_otype_RECTANGLE.png threshold:0.550 precision:1.000 recall:0.187 true_negative_rate:1.000 true_positive:2783 true_negative:4521 false_positive:0 false_negative:12110 
fr101_ocount_60_osize_17_otype_RECTANGLE.png threshold:0.600 precision:1.000 recall:0.143 true_negative_rate:1.000 true_positive:2132 true_negative:4521 false_positive:0 false_negative:12761 
fr101_ocount_60_osize_17_otype_RECTANGLE.png threshold:0.650 precision:1.000 recall:0.108 true_negative_rate:1.000 true_positive:1606 true_negative:4521 false_positive:0 false_negative:13287 
fr101_ocount_60_osize_17_otype_RECTANGLE.png threshold:0.700 precision:1.000 recall:0.076 true_negative_rate:1.000 true_positive:1129 true_negative:4521 false_positive:0 false_negative:13764 
fr101_ocount_60_osize_17_otype_RECTANGLE.png threshold:0.750 precision:1.000 recall:0.041 true_negative_rate:1.000 true_positive:605 true_negative:4521 false_positive:0 false_negative:14288 
fr101_ocount_60_osize_17_otype_RECTANGLE.png threshold:0.800 precision:1.000 recall:0.018 true_negative_rate:1.000 true_positive:263 true_negative:4521 false_positive:0 false_negative:14630 
fr101_ocount_60_osize_17_otype_RECTANGLE.png threshold:0.850 precision:1.000 recall:0.007 true_negative_rate:1.000 true_positive:108 true_negative:4521 false_positive:0 false_negative:14785 
fr101_ocount_60_osize_17_otype_RECTANGLE.png threshold:0.900 precision:1.000 recall:0.003 true_negative_rate:1.000 true_positive:40 true_negative:4521 false_positive:0 false_negative:14853 
fr101_ocount_60_osize_17_otype_RECTANGLE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:7 true_negative:4521 false_positive:0 false_negative:14886 
fr101_ocount_60_osize_17_otype_RECTANGLE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:4521 false_positive:0 false_negative:14892 
