aces_publicb_ocount_40_osize_2_otype_SQUARE.png threshold:0.000 precision:0.997 recall:1.000 true_negative_rate:0.000 true_positive:37795 true_negative:0 false_positive:99 false_negative:0 
aces_publicb_ocount_40_osize_2_otype_SQUARE.png threshold:0.050 precision:1.000 recall:0.857 true_negative_rate:0.899 true_positive:32405 true_negative:89 false_positive:10 false_negative:5390 
aces_publicb_ocount_40_osize_2_otype_SQUARE.png threshold:0.100 precision:1.000 recall:0.717 true_negative_rate:0.949 true_positive:27096 true_negative:94 false_positive:5 false_negative:10699 
aces_publicb_ocount_40_osize_2_otype_SQUARE.png threshold:0.150 precision:1.000 recall:0.618 true_negative_rate:0.949 true_positive:23344 true_negative:94 false_positive:5 false_negative:14451 
aces_publicb_ocount_40_osize_2_otype_SQUARE.png threshold:0.200 precision:1.000 recall:0.540 true_negative_rate:0.960 true_positive:20405 true_negative:95 false_positive:4 false_negative:17390 
aces_publicb_ocount_40_osize_2_otype_SQUARE.png threshold:0.250 precision:1.000 recall:0.475 true_negative_rate:0.960 true_positive:17950 true_negative:95 false_positive:4 false_negative:19845 
aces_publicb_ocount_40_osize_2_otype_SQUARE.png threshold:0.300 precision:1.000 recall:0.420 true_negative_rate:1.000 true_positive:15883 true_negative:99 false_positive:0 false_negative:21912 
aces_publicb_ocount_40_osize_2_otype_SQUARE.png threshold:0.350 precision:1.000 recall:0.357 true_negative_rate:1.000 true_positive:13489 true_negative:99 false_positive:0 false_negative:24306 
aces_publicb_ocount_40_osize_2_otype_SQUARE.png threshold:0.400 precision:1.000 recall:0.286 true_negative_rate:1.000 true_positive:10801 true_negative:99 false_positive:0 false_negative:26994 
aces_publicb_ocount_40_osize_2_otype_SQUARE.png threshold:0.450 precision:1.000 recall:0.230 true_negative_rate:1.000 true_positive:8698 true_negative:99 false_positive:0 false_negative:29097 
aces_publicb_ocount_40_osize_2_otype_SQUARE.png threshold:0.500 precision:1.000 recall:0.184 true_negative_rate:1.000 true_positive:6946 true_negative:99 false_positive:0 false_negative:30849 
aces_publicb_ocount_40_osize_2_otype_SQUARE.png threshold:0.550 precision:1.000 recall:0.140 true_negative_rate:1.000 true_positive:5306 true_negative:99 false_positive:0 false_negative:32489 
aces_publicb_ocount_40_osize_2_otype_SQUARE.png threshold:0.600 precision:1.000 recall:0.100 true_negative_rate:1.000 true_positive:3762 true_negative:99 false_positive:0 false_negative:34033 
aces_publicb_ocount_40_osize_2_otype_SQUARE.png threshold:0.650 precision:1.000 recall:0.067 true_negative_rate:1.000 true_positive:2517 true_negative:99 false_positive:0 false_negative:35278 
aces_publicb_ocount_40_osize_2_otype_SQUARE.png threshold:0.700 precision:1.000 recall:0.034 true_negative_rate:1.000 true_positive:1301 true_negative:99 false_positive:0 false_negative:36494 
aces_publicb_ocount_40_osize_2_otype_SQUARE.png threshold:0.750 precision:1.000 recall:0.013 true_negative_rate:1.000 true_positive:504 true_negative:99 false_positive:0 false_negative:37291 
aces_publicb_ocount_40_osize_2_otype_SQUARE.png threshold:0.800 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:60 true_negative:99 false_positive:0 false_negative:37735 
aces_publicb_ocount_40_osize_2_otype_SQUARE.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:35 true_negative:99 false_positive:0 false_negative:37760 
aces_publicb_ocount_40_osize_2_otype_SQUARE.png threshold:0.900 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:25 true_negative:99 false_positive:0 false_negative:37770 
aces_publicb_ocount_40_osize_2_otype_SQUARE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:12 true_negative:99 false_positive:0 false_negative:37783 
aces_publicb_ocount_40_osize_2_otype_SQUARE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:99 false_positive:0 false_negative:37794 
