fr101_ocount_160_osize_10_otype_SQUARE.png threshold:0.000 precision:0.703 recall:1.000 true_negative_rate:0.000 true_positive:14893 true_negative:0 false_positive:6305 false_negative:0 
fr101_ocount_160_osize_10_otype_SQUARE.png threshold:0.050 precision:0.718 recall:0.928 true_negative_rate:0.140 true_positive:13825 true_negative:885 false_positive:5420 false_negative:1068 
fr101_ocount_160_osize_10_otype_SQUARE.png threshold:0.100 precision:0.851 recall:0.815 true_negative_rate:0.662 true_positive:12131 true_negative:4173 false_positive:2132 false_negative:2762 
fr101_ocount_160_osize_10_otype_SQUARE.png threshold:0.150 precision:0.942 recall:0.683 true_negative_rate:0.901 true_positive:10176 true_negative:5682 false_positive:623 false_negative:4717 
fr101_ocount_160_osize_10_otype_SQUARE.png threshold:0.200 precision:0.977 recall:0.569 true_negative_rate:0.969 true_positive:8468 true_negative:6109 false_positive:196 false_negative:6425 
fr101_ocount_160_osize_10_otype_SQUARE.png threshold:0.250 precision:0.991 recall:0.483 true_negative_rate:0.990 true_positive:7198 true_negative:6240 false_positive:65 false_negative:7695 
fr101_ocount_160_osize_10_otype_SQUARE.png threshold:0.300 precision:0.992 recall:0.421 true_negative_rate:0.992 true_positive:6263 true_negative:6255 false_positive:50 false_negative:8630 
fr101_ocount_160_osize_10_otype_SQUARE.png threshold:0.350 precision:0.995 recall:0.376 true_negative_rate:0.995 true_positive:5602 true_negative:6275 false_positive:30 false_negative:9291 
fr101_ocount_160_osize_10_otype_SQUARE.png threshold:0.400 precision:0.995 recall:0.337 true_negative_rate:0.996 true_positive:5019 true_negative:6281 false_positive:24 false_negative:9874 
fr101_ocount_160_osize_10_otype_SQUARE.png threshold:0.450 precision:0.998 recall:0.291 true_negative_rate:0.999 true_positive:4340 true_negative:6298 false_positive:7 false_negative:10553 
fr101_ocount_160_osize_10_otype_SQUARE.png threshold:0.500 precision:1.000 recall:0.259 true_negative_rate:1.000 true_positive:3854 true_negative:6305 false_positive:0 false_negative:11039 
fr101_ocount_160_osize_10_otype_SQUARE.png threshold:0.550 precision:1.000 recall:0.225 true_negative_rate:1.000 true_positive:3349 true_negative:6305 false_positive:0 false_negative:11544 
fr101_ocount_160_osize_10_otype_SQUARE.png threshold:0.600 precision:1.000 recall:0.188 true_negative_rate:1.000 true_positive:2807 true_negative:6305 false_positive:0 false_negative:12086 
fr101_ocount_160_osize_10_otype_SQUARE.png threshold:0.650 precision:1.000 recall:0.149 true_negative_rate:1.000 true_positive:2218 true_negative:6305 false_positive:0 false_negative:12675 
fr101_ocount_160_osize_10_otype_SQUARE.png threshold:0.700 precision:1.000 recall:0.113 true_negative_rate:1.000 true_positive:1687 true_negative:6305 false_positive:0 false_negative:13206 
fr101_ocount_160_osize_10_otype_SQUARE.png threshold:0.750 precision:1.000 recall:0.084 true_negative_rate:1.000 true_positive:1247 true_negative:6305 false_positive:0 false_negative:13646 
fr101_ocount_160_osize_10_otype_SQUARE.png threshold:0.800 precision:1.000 recall:0.052 true_negative_rate:1.000 true_positive:776 true_negative:6305 false_positive:0 false_negative:14117 
fr101_ocount_160_osize_10_otype_SQUARE.png threshold:0.850 precision:1.000 recall:0.023 true_negative_rate:1.000 true_positive:336 true_negative:6305 false_positive:0 false_negative:14557 
fr101_ocount_160_osize_10_otype_SQUARE.png threshold:0.900 precision:1.000 recall:0.007 true_negative_rate:1.000 true_positive:103 true_negative:6305 false_positive:0 false_negative:14790 
fr101_ocount_160_osize_10_otype_SQUARE.png threshold:0.950 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:22 true_negative:6305 false_positive:0 false_negative:14871 
fr101_ocount_160_osize_10_otype_SQUARE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:6305 false_positive:0 false_negative:14892 
