edmonton_ocount_160_osize_9_otype_RANDOM.png threshold:0.000 precision:0.882 recall:1.000 true_negative_rate:0.000 true_positive:44587 true_negative:0 false_positive:5990 false_negative:0 
edmonton_ocount_160_osize_9_otype_RANDOM.png threshold:0.050 precision:0.972 recall:0.708 true_negative_rate:0.847 true_positive:31581 true_negative:5076 false_positive:914 false_negative:13006 
edmonton_ocount_160_osize_9_otype_RANDOM.png threshold:0.100 precision:0.994 recall:0.445 true_negative_rate:0.979 true_positive:19820 true_negative:5866 false_positive:124 false_negative:24767 
edmonton_ocount_160_osize_9_otype_RANDOM.png threshold:0.150 precision:0.998 recall:0.306 true_negative_rate:0.995 true_positive:13626 true_negative:5961 false_positive:29 false_negative:30961 
edmonton_ocount_160_osize_9_otype_RANDOM.png threshold:0.200 precision:0.999 recall:0.218 true_negative_rate:0.999 true_positive:9718 true_negative:5985 false_positive:5 false_negative:34869 
edmonton_ocount_160_osize_9_otype_RANDOM.png threshold:0.250 precision:0.999 recall:0.167 true_negative_rate:0.999 true_positive:7424 true_negative:5985 false_positive:5 false_negative:37163 
edmonton_ocount_160_osize_9_otype_RANDOM.png threshold:0.300 precision:1.000 recall:0.129 true_negative_rate:1.000 true_positive:5753 true_negative:5990 false_positive:0 false_negative:38834 
edmonton_ocount_160_osize_9_otype_RANDOM.png threshold:0.350 precision:1.000 recall:0.110 true_negative_rate:1.000 true_positive:4887 true_negative:5990 false_positive:0 false_negative:39700 
edmonton_ocount_160_osize_9_otype_RANDOM.png threshold:0.400 precision:1.000 recall:0.089 true_negative_rate:1.000 true_positive:3958 true_negative:5990 false_positive:0 false_negative:40629 
edmonton_ocount_160_osize_9_otype_RANDOM.png threshold:0.450 precision:1.000 recall:0.081 true_negative_rate:1.000 true_positive:3619 true_negative:5990 false_positive:0 false_negative:40968 
edmonton_ocount_160_osize_9_otype_RANDOM.png threshold:0.500 precision:1.000 recall:0.075 true_negative_rate:1.000 true_positive:3329 true_negative:5990 false_positive:0 false_negative:41258 
edmonton_ocount_160_osize_9_otype_RANDOM.png threshold:0.550 precision:1.000 recall:0.070 true_negative_rate:1.000 true_positive:3108 true_negative:5990 false_positive:0 false_negative:41479 
edmonton_ocount_160_osize_9_otype_RANDOM.png threshold:0.600 precision:1.000 recall:0.068 true_negative_rate:1.000 true_positive:3045 true_negative:5990 false_positive:0 false_negative:41542 
edmonton_ocount_160_osize_9_otype_RANDOM.png threshold:0.650 precision:1.000 recall:0.061 true_negative_rate:1.000 true_positive:2702 true_negative:5990 false_positive:0 false_negative:41885 
edmonton_ocount_160_osize_9_otype_RANDOM.png threshold:0.700 precision:1.000 recall:0.016 true_negative_rate:1.000 true_positive:700 true_negative:5990 false_positive:0 false_negative:43887 
edmonton_ocount_160_osize_9_otype_RANDOM.png threshold:0.750 precision:1.000 recall:0.009 true_negative_rate:1.000 true_positive:410 true_negative:5990 false_positive:0 false_negative:44177 
edmonton_ocount_160_osize_9_otype_RANDOM.png threshold:0.800 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:6 true_negative:5990 false_positive:0 false_negative:44581 
edmonton_ocount_160_osize_9_otype_RANDOM.png threshold:0.850 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:5990 false_positive:0 false_negative:44586 
edmonton_ocount_160_osize_9_otype_RANDOM.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:5990 false_positive:0 false_negative:44586 
edmonton_ocount_160_osize_9_otype_RANDOM.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:5990 false_positive:0 false_negative:44586 
edmonton_ocount_160_osize_9_otype_RANDOM.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:5990 false_positive:0 false_negative:44586 
