edmonton_ocount_120_osize_36_otype_SQUARE.png threshold:0.000 precision:0.441 recall:1.000 true_negative_rate:0.000 true_positive:44587 true_negative:0 false_positive:56546 false_negative:0 
edmonton_ocount_120_osize_36_otype_SQUARE.png threshold:0.050 precision:0.392 recall:0.774 true_negative_rate:0.055 true_positive:34519 true_negative:3089 false_positive:53457 false_negative:10068 
edmonton_ocount_120_osize_36_otype_SQUARE.png threshold:0.100 precision:0.389 recall:0.512 true_negative_rate:0.367 true_positive:22817 true_negative:20766 false_positive:35780 false_negative:21770 
edmonton_ocount_120_osize_36_otype_SQUARE.png threshold:0.150 precision:0.547 recall:0.332 true_negative_rate:0.783 true_positive:14809 true_negative:44301 false_positive:12245 false_negative:29778 
edmonton_ocount_120_osize_36_otype_SQUARE.png threshold:0.200 precision:0.880 recall:0.240 true_negative_rate:0.974 true_positive:10713 true_negative:55092 false_positive:1454 false_negative:33874 
edmonton_ocount_120_osize_36_otype_SQUARE.png threshold:0.250 precision:0.961 recall:0.176 true_negative_rate:0.994 true_positive:7834 true_negative:56230 false_positive:316 false_negative:36753 
edmonton_ocount_120_osize_36_otype_SQUARE.png threshold:0.300 precision:0.978 recall:0.137 true_negative_rate:0.998 true_positive:6114 true_negative:56409 false_positive:137 false_negative:38473 
edmonton_ocount_120_osize_36_otype_SQUARE.png threshold:0.350 precision:0.989 recall:0.112 true_negative_rate:0.999 true_positive:4972 true_negative:56491 false_positive:55 false_negative:39615 
edmonton_ocount_120_osize_36_otype_SQUARE.png threshold:0.400 precision:0.998 recall:0.091 true_negative_rate:1.000 true_positive:4045 true_negative:56536 false_positive:10 false_negative:40542 
edmonton_ocount_120_osize_36_otype_SQUARE.png threshold:0.450 precision:1.000 recall:0.083 true_negative_rate:1.000 true_positive:3714 true_negative:56546 false_positive:0 false_negative:40873 
edmonton_ocount_120_osize_36_otype_SQUARE.png threshold:0.500 precision:1.000 recall:0.076 true_negative_rate:1.000 true_positive:3410 true_negative:56546 false_positive:0 false_negative:41177 
edmonton_ocount_120_osize_36_otype_SQUARE.png threshold:0.550 precision:1.000 recall:0.072 true_negative_rate:1.000 true_positive:3205 true_negative:56546 false_positive:0 false_negative:41382 
edmonton_ocount_120_osize_36_otype_SQUARE.png threshold:0.600 precision:1.000 recall:0.068 true_negative_rate:1.000 true_positive:3047 true_negative:56546 false_positive:0 false_negative:41540 
edmonton_ocount_120_osize_36_otype_SQUARE.png threshold:0.650 precision:1.000 recall:0.062 true_negative_rate:1.000 true_positive:2762 true_negative:56546 false_positive:0 false_negative:41825 
edmonton_ocount_120_osize_36_otype_SQUARE.png threshold:0.700 precision:1.000 recall:0.021 true_negative_rate:1.000 true_positive:953 true_negative:56546 false_positive:0 false_negative:43634 
edmonton_ocount_120_osize_36_otype_SQUARE.png threshold:0.750 precision:1.000 recall:0.010 true_negative_rate:1.000 true_positive:453 true_negative:56546 false_positive:0 false_negative:44134 
edmonton_ocount_120_osize_36_otype_SQUARE.png threshold:0.800 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:67 true_negative:56546 false_positive:0 false_negative:44520 
edmonton_ocount_120_osize_36_otype_SQUARE.png threshold:0.850 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:2 true_negative:56546 false_positive:0 false_negative:44585 
edmonton_ocount_120_osize_36_otype_SQUARE.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:56546 false_positive:0 false_negative:44586 
edmonton_ocount_120_osize_36_otype_SQUARE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:56546 false_positive:0 false_negative:44586 
edmonton_ocount_120_osize_36_otype_SQUARE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:56546 false_positive:0 false_negative:44586 
