edmonton_ocount_160_osize_31_otype_SQUARE.png threshold:0.000 precision:0.470 recall:1.000 true_negative_rate:0.000 true_positive:44587 true_negative:0 false_positive:50325 false_negative:0 
edmonton_ocount_160_osize_31_otype_SQUARE.png threshold:0.050 precision:0.423 recall:0.762 true_negative_rate:0.078 true_positive:33972 true_negative:3919 false_positive:46406 false_negative:10615 
edmonton_ocount_160_osize_31_otype_SQUARE.png threshold:0.100 precision:0.499 recall:0.501 true_negative_rate:0.555 true_positive:22337 true_negative:27908 false_positive:22417 false_negative:22250 
edmonton_ocount_160_osize_31_otype_SQUARE.png threshold:0.150 precision:0.730 recall:0.334 true_negative_rate:0.890 true_positive:14908 true_negative:44803 false_positive:5522 false_negative:29679 
edmonton_ocount_160_osize_31_otype_SQUARE.png threshold:0.200 precision:0.909 recall:0.233 true_negative_rate:0.979 true_positive:10396 true_negative:49279 false_positive:1046 false_negative:34191 
edmonton_ocount_160_osize_31_otype_SQUARE.png threshold:0.250 precision:0.983 recall:0.174 true_negative_rate:0.997 true_positive:7757 true_negative:50187 false_positive:138 false_negative:36830 
edmonton_ocount_160_osize_31_otype_SQUARE.png threshold:0.300 precision:0.991 recall:0.135 true_negative_rate:0.999 true_positive:6013 true_negative:50271 false_positive:54 false_negative:38574 
edmonton_ocount_160_osize_31_otype_SQUARE.png threshold:0.350 precision:0.999 recall:0.111 true_negative_rate:1.000 true_positive:4933 true_negative:50321 false_positive:4 false_negative:39654 
edmonton_ocount_160_osize_31_otype_SQUARE.png threshold:0.400 precision:1.000 recall:0.090 true_negative_rate:1.000 true_positive:3995 true_negative:50325 false_positive:0 false_negative:40592 
edmonton_ocount_160_osize_31_otype_SQUARE.png threshold:0.450 precision:1.000 recall:0.081 true_negative_rate:1.000 true_positive:3632 true_negative:50325 false_positive:0 false_negative:40955 
edmonton_ocount_160_osize_31_otype_SQUARE.png threshold:0.500 precision:1.000 recall:0.075 true_negative_rate:1.000 true_positive:3328 true_negative:50325 false_positive:0 false_negative:41259 
edmonton_ocount_160_osize_31_otype_SQUARE.png threshold:0.550 precision:1.000 recall:0.070 true_negative_rate:1.000 true_positive:3106 true_negative:50325 false_positive:0 false_negative:41481 
edmonton_ocount_160_osize_31_otype_SQUARE.png threshold:0.600 precision:1.000 recall:0.067 true_negative_rate:1.000 true_positive:3009 true_negative:50325 false_positive:0 false_negative:41578 
edmonton_ocount_160_osize_31_otype_SQUARE.png threshold:0.650 precision:1.000 recall:0.062 true_negative_rate:1.000 true_positive:2762 true_negative:50325 false_positive:0 false_negative:41825 
edmonton_ocount_160_osize_31_otype_SQUARE.png threshold:0.700 precision:1.000 recall:0.024 true_negative_rate:1.000 true_positive:1053 true_negative:50325 false_positive:0 false_negative:43534 
edmonton_ocount_160_osize_31_otype_SQUARE.png threshold:0.750 precision:1.000 recall:0.009 true_negative_rate:1.000 true_positive:389 true_negative:50325 false_positive:0 false_negative:44198 
edmonton_ocount_160_osize_31_otype_SQUARE.png threshold:0.800 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:39 true_negative:50325 false_positive:0 false_negative:44548 
edmonton_ocount_160_osize_31_otype_SQUARE.png threshold:0.850 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:50325 false_positive:0 false_negative:44586 
edmonton_ocount_160_osize_31_otype_SQUARE.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:50325 false_positive:0 false_negative:44586 
edmonton_ocount_160_osize_31_otype_SQUARE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:50325 false_positive:0 false_negative:44586 
edmonton_ocount_160_osize_31_otype_SQUARE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:50325 false_positive:0 false_negative:44586 
