aces_publicb_ocount_40_osize_2_otype_RECTANGLE.png threshold:0.000 precision:0.997 recall:1.000 true_negative_rate:0.000 true_positive:37795 true_negative:0 false_positive:97 false_negative:0 
aces_publicb_ocount_40_osize_2_otype_RECTANGLE.png threshold:0.050 precision:1.000 recall:0.857 true_negative_rate:0.938 true_positive:32401 true_negative:91 false_positive:6 false_negative:5394 
aces_publicb_ocount_40_osize_2_otype_RECTANGLE.png threshold:0.100 precision:1.000 recall:0.717 true_negative_rate:0.969 true_positive:27095 true_negative:94 false_positive:3 false_negative:10700 
aces_publicb_ocount_40_osize_2_otype_RECTANGLE.png threshold:0.150 precision:1.000 recall:0.618 true_negative_rate:0.979 true_positive:23345 true_negative:95 false_positive:2 false_negative:14450 
aces_publicb_ocount_40_osize_2_otype_RECTANGLE.png threshold:0.200 precision:1.000 recall:0.540 true_negative_rate:0.979 true_positive:20404 true_negative:95 false_positive:2 false_negative:17391 
aces_publicb_ocount_40_osize_2_otype_RECTANGLE.png threshold:0.250 precision:1.000 recall:0.475 true_negative_rate:0.979 true_positive:17958 true_negative:95 false_positive:2 false_negative:19837 
aces_publicb_ocount_40_osize_2_otype_RECTANGLE.png threshold:0.300 precision:1.000 recall:0.420 true_negative_rate:0.979 true_positive:15872 true_negative:95 false_positive:2 false_negative:21923 
aces_publicb_ocount_40_osize_2_otype_RECTANGLE.png threshold:0.350 precision:1.000 recall:0.356 true_negative_rate:0.979 true_positive:13469 true_negative:95 false_positive:2 false_negative:24326 
aces_publicb_ocount_40_osize_2_otype_RECTANGLE.png threshold:0.400 precision:1.000 recall:0.286 true_negative_rate:0.979 true_positive:10809 true_negative:95 false_positive:2 false_negative:26986 
aces_publicb_ocount_40_osize_2_otype_RECTANGLE.png threshold:0.450 precision:1.000 recall:0.230 true_negative_rate:0.979 true_positive:8702 true_negative:95 false_positive:2 false_negative:29093 
aces_publicb_ocount_40_osize_2_otype_RECTANGLE.png threshold:0.500 precision:1.000 recall:0.184 true_negative_rate:0.979 true_positive:6949 true_negative:95 false_positive:2 false_negative:30846 
aces_publicb_ocount_40_osize_2_otype_RECTANGLE.png threshold:0.550 precision:1.000 recall:0.140 true_negative_rate:0.979 true_positive:5306 true_negative:95 false_positive:2 false_negative:32489 
aces_publicb_ocount_40_osize_2_otype_RECTANGLE.png threshold:0.600 precision:0.999 recall:0.099 true_negative_rate:0.979 true_positive:3757 true_negative:95 false_positive:2 false_negative:34038 
aces_publicb_ocount_40_osize_2_otype_RECTANGLE.png threshold:0.650 precision:0.999 recall:0.067 true_negative_rate:0.979 true_positive:2520 true_negative:95 false_positive:2 false_negative:35275 
aces_publicb_ocount_40_osize_2_otype_RECTANGLE.png threshold:0.700 precision:1.000 recall:0.035 true_negative_rate:1.000 true_positive:1304 true_negative:97 false_positive:0 false_negative:36491 
aces_publicb_ocount_40_osize_2_otype_RECTANGLE.png threshold:0.750 precision:1.000 recall:0.013 true_negative_rate:1.000 true_positive:509 true_negative:97 false_positive:0 false_negative:37286 
aces_publicb_ocount_40_osize_2_otype_RECTANGLE.png threshold:0.800 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:62 true_negative:97 false_positive:0 false_negative:37733 
aces_publicb_ocount_40_osize_2_otype_RECTANGLE.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:35 true_negative:97 false_positive:0 false_negative:37760 
aces_publicb_ocount_40_osize_2_otype_RECTANGLE.png threshold:0.900 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:25 true_negative:97 false_positive:0 false_negative:37770 
aces_publicb_ocount_40_osize_2_otype_RECTANGLE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:12 true_negative:97 false_positive:0 false_negative:37783 
aces_publicb_ocount_40_osize_2_otype_RECTANGLE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:97 false_positive:0 false_negative:37794 
