fr101_ocount_60_osize_16_otype_SQUARE.png threshold:0.000 precision:0.770 recall:1.000 true_negative_rate:0.000 true_positive:14893 true_negative:0 false_positive:4438 false_negative:0 
fr101_ocount_60_osize_16_otype_SQUARE.png threshold:0.050 precision:0.766 recall:0.920 true_negative_rate:0.058 true_positive:13701 true_negative:258 false_positive:4180 false_negative:1192 
fr101_ocount_60_osize_16_otype_SQUARE.png threshold:0.100 precision:0.813 recall:0.800 true_negative_rate:0.384 true_positive:11907 true_negative:1706 false_positive:2732 false_negative:2986 
fr101_ocount_60_osize_16_otype_SQUARE.png threshold:0.150 precision:0.957 recall:0.659 true_negative_rate:0.900 true_positive:9814 true_negative:3995 false_positive:443 false_negative:5079 
fr101_ocount_60_osize_16_otype_SQUARE.png threshold:0.200 precision:0.985 recall:0.545 true_negative_rate:0.973 true_positive:8112 true_negative:4316 false_positive:122 false_negative:6781 
fr101_ocount_60_osize_16_otype_SQUARE.png threshold:0.250 precision:0.996 recall:0.468 true_negative_rate:0.993 true_positive:6971 true_negative:4409 false_positive:29 false_negative:7922 
fr101_ocount_60_osize_16_otype_SQUARE.png threshold:0.300 precision:0.996 recall:0.413 true_negative_rate:0.995 true_positive:6148 true_negative:4414 false_positive:24 false_negative:8745 
fr101_ocount_60_osize_16_otype_SQUARE.png threshold:0.350 precision:0.996 recall:0.367 true_negative_rate:0.995 true_positive:5468 true_negative:4415 false_positive:23 false_negative:9425 
fr101_ocount_60_osize_16_otype_SQUARE.png threshold:0.400 precision:0.995 recall:0.319 true_negative_rate:0.995 true_positive:4756 true_negative:4416 false_positive:22 false_negative:10137 
fr101_ocount_60_osize_16_otype_SQUARE.png threshold:0.450 precision:0.995 recall:0.282 true_negative_rate:0.995 true_positive:4207 true_negative:4417 false_positive:21 false_negative:10686 
fr101_ocount_60_osize_16_otype_SQUARE.png threshold:0.500 precision:0.994 recall:0.248 true_negative_rate:0.995 true_positive:3696 true_negative:4417 false_positive:21 false_negative:11197 
fr101_ocount_60_osize_16_otype_SQUARE.png threshold:0.550 precision:0.995 recall:0.215 true_negative_rate:0.997 true_positive:3207 true_negative:4423 false_positive:15 false_negative:11686 
fr101_ocount_60_osize_16_otype_SQUARE.png threshold:0.600 precision:0.997 recall:0.182 true_negative_rate:0.998 true_positive:2709 true_negative:4430 false_positive:8 false_negative:12184 
fr101_ocount_60_osize_16_otype_SQUARE.png threshold:0.650 precision:1.000 recall:0.143 true_negative_rate:1.000 true_positive:2137 true_negative:4438 false_positive:0 false_negative:12756 
fr101_ocount_60_osize_16_otype_SQUARE.png threshold:0.700 precision:1.000 recall:0.106 true_negative_rate:1.000 true_positive:1586 true_negative:4438 false_positive:0 false_negative:13307 
fr101_ocount_60_osize_16_otype_SQUARE.png threshold:0.750 precision:1.000 recall:0.076 true_negative_rate:1.000 true_positive:1129 true_negative:4438 false_positive:0 false_negative:13764 
fr101_ocount_60_osize_16_otype_SQUARE.png threshold:0.800 precision:1.000 recall:0.040 true_negative_rate:1.000 true_positive:601 true_negative:4438 false_positive:0 false_negative:14292 
fr101_ocount_60_osize_16_otype_SQUARE.png threshold:0.850 precision:1.000 recall:0.018 true_negative_rate:1.000 true_positive:273 true_negative:4438 false_positive:0 false_negative:14620 
fr101_ocount_60_osize_16_otype_SQUARE.png threshold:0.900 precision:1.000 recall:0.006 true_negative_rate:1.000 true_positive:86 true_negative:4438 false_positive:0 false_negative:14807 
fr101_ocount_60_osize_16_otype_SQUARE.png threshold:0.950 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:20 true_negative:4438 false_positive:0 false_negative:14873 
fr101_ocount_60_osize_16_otype_SQUARE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:4438 false_positive:0 false_negative:14892 
