fr079_ocount_60_osize_6_otype_RANDOM.png threshold:0.000 precision:0.971 recall:1.000 true_negative_rate:0.000 true_positive:36465 true_negative:0 false_positive:1074 false_negative:0 
fr079_ocount_60_osize_6_otype_RANDOM.png threshold:0.050 precision:0.981 recall:0.976 true_negative_rate:0.369 true_positive:35589 true_negative:396 false_positive:678 false_negative:876 
fr079_ocount_60_osize_6_otype_RANDOM.png threshold:0.100 precision:0.990 recall:0.900 true_negative_rate:0.685 true_positive:32825 true_negative:736 false_positive:338 false_negative:3640 
fr079_ocount_60_osize_6_otype_RANDOM.png threshold:0.150 precision:0.994 recall:0.759 true_negative_rate:0.850 true_positive:27692 true_negative:913 false_positive:161 false_negative:8773 
fr079_ocount_60_osize_6_otype_RANDOM.png threshold:0.200 precision:0.996 recall:0.591 true_negative_rate:0.920 true_positive:21549 true_negative:988 false_positive:86 false_negative:14916 
fr079_ocount_60_osize_6_otype_RANDOM.png threshold:0.250 precision:0.998 recall:0.457 true_negative_rate:0.965 true_positive:16657 true_negative:1036 false_positive:38 false_negative:19808 
fr079_ocount_60_osize_6_otype_RANDOM.png threshold:0.300 precision:0.999 recall:0.345 true_negative_rate:0.986 true_positive:12573 true_negative:1059 false_positive:15 false_negative:23892 
fr079_ocount_60_osize_6_otype_RANDOM.png threshold:0.350 precision:0.999 recall:0.246 true_negative_rate:0.991 true_positive:8975 true_negative:1064 false_positive:10 false_negative:27490 
fr079_ocount_60_osize_6_otype_RANDOM.png threshold:0.400 precision:0.998 recall:0.174 true_negative_rate:0.991 true_positive:6334 true_negative:1064 false_positive:10 false_negative:30131 
fr079_ocount_60_osize_6_otype_RANDOM.png threshold:0.450 precision:1.000 recall:0.122 true_negative_rate:0.998 true_positive:4433 true_negative:1072 false_positive:2 false_negative:32032 
fr079_ocount_60_osize_6_otype_RANDOM.png threshold:0.500 precision:1.000 recall:0.081 true_negative_rate:0.999 true_positive:2961 true_negative:1073 false_positive:1 false_negative:33504 
fr079_ocount_60_osize_6_otype_RANDOM.png threshold:0.550 precision:1.000 recall:0.051 true_negative_rate:1.000 true_positive:1853 true_negative:1074 false_positive:0 false_negative:34612 
fr079_ocount_60_osize_6_otype_RANDOM.png threshold:0.600 precision:1.000 recall:0.026 true_negative_rate:1.000 true_positive:930 true_negative:1074 false_positive:0 false_negative:35535 
fr079_ocount_60_osize_6_otype_RANDOM.png threshold:0.650 precision:1.000 recall:0.010 true_negative_rate:1.000 true_positive:367 true_negative:1074 false_positive:0 false_negative:36098 
fr079_ocount_60_osize_6_otype_RANDOM.png threshold:0.700 precision:1.000 recall:0.004 true_negative_rate:1.000 true_positive:151 true_negative:1074 false_positive:0 false_negative:36314 
fr079_ocount_60_osize_6_otype_RANDOM.png threshold:0.750 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:71 true_negative:1074 false_positive:0 false_negative:36394 
fr079_ocount_60_osize_6_otype_RANDOM.png threshold:0.800 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:27 true_negative:1074 false_positive:0 false_negative:36438 
fr079_ocount_60_osize_6_otype_RANDOM.png threshold:0.850 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:16 true_negative:1074 false_positive:0 false_negative:36449 
fr079_ocount_60_osize_6_otype_RANDOM.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:9 true_negative:1074 false_positive:0 false_negative:36456 
fr079_ocount_60_osize_6_otype_RANDOM.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:7 true_negative:1074 false_positive:0 false_negative:36458 
fr079_ocount_60_osize_6_otype_RANDOM.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:1074 false_positive:0 false_negative:36464 
