edmonton_ocount_60_osize_32_otype_RECTANGLE.png threshold:0.000 precision:0.740 recall:1.000 true_negative_rate:0.000 true_positive:44587 true_negative:0 false_positive:15699 false_negative:0 
edmonton_ocount_60_osize_32_otype_RECTANGLE.png threshold:0.050 precision:0.691 recall:0.737 true_negative_rate:0.062 true_positive:32867 true_negative:968 false_positive:14731 false_negative:11720 
edmonton_ocount_60_osize_32_otype_RECTANGLE.png threshold:0.100 precision:0.776 recall:0.479 true_negative_rate:0.607 true_positive:21348 true_negative:9526 false_positive:6173 false_negative:23239 
edmonton_ocount_60_osize_32_otype_RECTANGLE.png threshold:0.150 precision:0.942 recall:0.325 true_negative_rate:0.943 true_positive:14481 true_negative:14804 false_positive:895 false_negative:30106 
edmonton_ocount_60_osize_32_otype_RECTANGLE.png threshold:0.200 precision:0.974 recall:0.232 true_negative_rate:0.982 true_positive:10355 true_negative:15420 false_positive:279 false_negative:34232 
edmonton_ocount_60_osize_32_otype_RECTANGLE.png threshold:0.250 precision:0.991 recall:0.171 true_negative_rate:0.996 true_positive:7610 true_negative:15629 false_positive:70 false_negative:36977 
edmonton_ocount_60_osize_32_otype_RECTANGLE.png threshold:0.300 precision:0.997 recall:0.131 true_negative_rate:0.999 true_positive:5836 true_negative:15683 false_positive:16 false_negative:38751 
edmonton_ocount_60_osize_32_otype_RECTANGLE.png threshold:0.350 precision:1.000 recall:0.112 true_negative_rate:1.000 true_positive:4983 true_negative:15699 false_positive:0 false_negative:39604 
edmonton_ocount_60_osize_32_otype_RECTANGLE.png threshold:0.400 precision:1.000 recall:0.089 true_negative_rate:1.000 true_positive:3989 true_negative:15699 false_positive:0 false_negative:40598 
edmonton_ocount_60_osize_32_otype_RECTANGLE.png threshold:0.450 precision:1.000 recall:0.081 true_negative_rate:1.000 true_positive:3627 true_negative:15699 false_positive:0 false_negative:40960 
edmonton_ocount_60_osize_32_otype_RECTANGLE.png threshold:0.500 precision:1.000 recall:0.075 true_negative_rate:1.000 true_positive:3352 true_negative:15699 false_positive:0 false_negative:41235 
edmonton_ocount_60_osize_32_otype_RECTANGLE.png threshold:0.550 precision:1.000 recall:0.070 true_negative_rate:1.000 true_positive:3112 true_negative:15699 false_positive:0 false_negative:41475 
edmonton_ocount_60_osize_32_otype_RECTANGLE.png threshold:0.600 precision:1.000 recall:0.069 true_negative_rate:1.000 true_positive:3062 true_negative:15699 false_positive:0 false_negative:41525 
edmonton_ocount_60_osize_32_otype_RECTANGLE.png threshold:0.650 precision:1.000 recall:0.061 true_negative_rate:1.000 true_positive:2712 true_negative:15699 false_positive:0 false_negative:41875 
edmonton_ocount_60_osize_32_otype_RECTANGLE.png threshold:0.700 precision:1.000 recall:0.019 true_negative_rate:1.000 true_positive:855 true_negative:15699 false_positive:0 false_negative:43732 
edmonton_ocount_60_osize_32_otype_RECTANGLE.png threshold:0.750 precision:1.000 recall:0.010 true_negative_rate:1.000 true_positive:444 true_negative:15699 false_positive:0 false_negative:44143 
edmonton_ocount_60_osize_32_otype_RECTANGLE.png threshold:0.800 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:15 true_negative:15699 false_positive:0 false_negative:44572 
edmonton_ocount_60_osize_32_otype_RECTANGLE.png threshold:0.850 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:15699 false_positive:0 false_negative:44586 
edmonton_ocount_60_osize_32_otype_RECTANGLE.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:15699 false_positive:0 false_negative:44586 
edmonton_ocount_60_osize_32_otype_RECTANGLE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:15699 false_positive:0 false_negative:44586 
edmonton_ocount_60_osize_32_otype_RECTANGLE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:15699 false_positive:0 false_negative:44586 
