fr101_ocount_120_osize_10_otype_RECTANGLE.png threshold:0.000 precision:0.815 recall:1.000 true_negative_rate:0.000 true_positive:14893 true_negative:0 false_positive:3376 false_negative:0 
fr101_ocount_120_osize_10_otype_RECTANGLE.png threshold:0.050 precision:0.845 recall:0.926 true_negative_rate:0.251 true_positive:13785 true_negative:847 false_positive:2529 false_negative:1108 
fr101_ocount_120_osize_10_otype_RECTANGLE.png threshold:0.100 precision:0.939 recall:0.805 true_negative_rate:0.768 true_positive:11990 true_negative:2594 false_positive:782 false_negative:2903 
fr101_ocount_120_osize_10_otype_RECTANGLE.png threshold:0.150 precision:0.981 recall:0.665 true_negative_rate:0.942 true_positive:9910 true_negative:3181 false_positive:195 false_negative:4983 
fr101_ocount_120_osize_10_otype_RECTANGLE.png threshold:0.200 precision:0.990 recall:0.550 true_negative_rate:0.976 true_positive:8196 true_negative:3295 false_positive:81 false_negative:6697 
fr101_ocount_120_osize_10_otype_RECTANGLE.png threshold:0.250 precision:0.993 recall:0.472 true_negative_rate:0.985 true_positive:7032 true_negative:3327 false_positive:49 false_negative:7861 
fr101_ocount_120_osize_10_otype_RECTANGLE.png threshold:0.300 precision:0.996 recall:0.416 true_negative_rate:0.992 true_positive:6195 true_negative:3350 false_positive:26 false_negative:8698 
fr101_ocount_120_osize_10_otype_RECTANGLE.png threshold:0.350 precision:0.998 recall:0.372 true_negative_rate:0.997 true_positive:5540 true_negative:3366 false_positive:10 false_negative:9353 
fr101_ocount_120_osize_10_otype_RECTANGLE.png threshold:0.400 precision:0.998 recall:0.325 true_negative_rate:0.997 true_positive:4838 true_negative:3366 false_positive:10 false_negative:10055 
fr101_ocount_120_osize_10_otype_RECTANGLE.png threshold:0.450 precision:0.999 recall:0.279 true_negative_rate:0.998 true_positive:4161 true_negative:3370 false_positive:6 false_negative:10732 
fr101_ocount_120_osize_10_otype_RECTANGLE.png threshold:0.500 precision:1.000 recall:0.246 true_negative_rate:1.000 true_positive:3670 true_negative:3376 false_positive:0 false_negative:11223 
fr101_ocount_120_osize_10_otype_RECTANGLE.png threshold:0.550 precision:1.000 recall:0.215 true_negative_rate:1.000 true_positive:3199 true_negative:3376 false_positive:0 false_negative:11694 
fr101_ocount_120_osize_10_otype_RECTANGLE.png threshold:0.600 precision:1.000 recall:0.182 true_negative_rate:1.000 true_positive:2712 true_negative:3376 false_positive:0 false_negative:12181 
fr101_ocount_120_osize_10_otype_RECTANGLE.png threshold:0.650 precision:1.000 recall:0.142 true_negative_rate:1.000 true_positive:2114 true_negative:3376 false_positive:0 false_negative:12779 
fr101_ocount_120_osize_10_otype_RECTANGLE.png threshold:0.700 precision:1.000 recall:0.107 true_negative_rate:1.000 true_positive:1590 true_negative:3376 false_positive:0 false_negative:13303 
fr101_ocount_120_osize_10_otype_RECTANGLE.png threshold:0.750 precision:1.000 recall:0.078 true_negative_rate:1.000 true_positive:1165 true_negative:3376 false_positive:0 false_negative:13728 
fr101_ocount_120_osize_10_otype_RECTANGLE.png threshold:0.800 precision:1.000 recall:0.045 true_negative_rate:1.000 true_positive:669 true_negative:3376 false_positive:0 false_negative:14224 
fr101_ocount_120_osize_10_otype_RECTANGLE.png threshold:0.850 precision:1.000 recall:0.017 true_negative_rate:1.000 true_positive:259 true_negative:3376 false_positive:0 false_negative:14634 
fr101_ocount_120_osize_10_otype_RECTANGLE.png threshold:0.900 precision:1.000 recall:0.006 true_negative_rate:1.000 true_positive:87 true_negative:3376 false_positive:0 false_negative:14806 
fr101_ocount_120_osize_10_otype_RECTANGLE.png threshold:0.950 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:23 true_negative:3376 false_positive:0 false_negative:14870 
fr101_ocount_120_osize_10_otype_RECTANGLE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:3376 false_positive:0 false_negative:14892 
