fr079_ocount_60_osize_5_otype_SQUARE.png threshold:0.000 precision:0.987 recall:1.000 true_negative_rate:0.000 true_positive:36465 true_negative:0 false_positive:462 false_negative:0 
fr079_ocount_60_osize_5_otype_SQUARE.png threshold:0.050 precision:0.994 recall:0.975 true_negative_rate:0.526 true_positive:35547 true_negative:243 false_positive:219 false_negative:918 
fr079_ocount_60_osize_5_otype_SQUARE.png threshold:0.100 precision:0.997 recall:0.901 true_negative_rate:0.773 true_positive:32856 true_negative:357 false_positive:105 false_negative:3609 
fr079_ocount_60_osize_5_otype_SQUARE.png threshold:0.150 precision:0.997 recall:0.768 true_negative_rate:0.842 true_positive:28008 true_negative:389 false_positive:73 false_negative:8457 
fr079_ocount_60_osize_5_otype_SQUARE.png threshold:0.200 precision:0.998 recall:0.608 true_negative_rate:0.911 true_positive:22164 true_negative:421 false_positive:41 false_negative:14301 
fr079_ocount_60_osize_5_otype_SQUARE.png threshold:0.250 precision:0.999 recall:0.481 true_negative_rate:0.961 true_positive:17554 true_negative:444 false_positive:18 false_negative:18911 
fr079_ocount_60_osize_5_otype_SQUARE.png threshold:0.300 precision:1.000 recall:0.371 true_negative_rate:0.994 true_positive:13512 true_negative:459 false_positive:3 false_negative:22953 
fr079_ocount_60_osize_5_otype_SQUARE.png threshold:0.350 precision:1.000 recall:0.272 true_negative_rate:0.996 true_positive:9924 true_negative:460 false_positive:2 false_negative:26541 
fr079_ocount_60_osize_5_otype_SQUARE.png threshold:0.400 precision:1.000 recall:0.193 true_negative_rate:0.998 true_positive:7031 true_negative:461 false_positive:1 false_negative:29434 
fr079_ocount_60_osize_5_otype_SQUARE.png threshold:0.450 precision:1.000 recall:0.132 true_negative_rate:0.998 true_positive:4827 true_negative:461 false_positive:1 false_negative:31638 
fr079_ocount_60_osize_5_otype_SQUARE.png threshold:0.500 precision:1.000 recall:0.088 true_negative_rate:0.998 true_positive:3227 true_negative:461 false_positive:1 false_negative:33238 
fr079_ocount_60_osize_5_otype_SQUARE.png threshold:0.550 precision:1.000 recall:0.056 true_negative_rate:1.000 true_positive:2030 true_negative:462 false_positive:0 false_negative:34435 
fr079_ocount_60_osize_5_otype_SQUARE.png threshold:0.600 precision:1.000 recall:0.030 true_negative_rate:1.000 true_positive:1100 true_negative:462 false_positive:0 false_negative:35365 
fr079_ocount_60_osize_5_otype_SQUARE.png threshold:0.650 precision:1.000 recall:0.013 true_negative_rate:1.000 true_positive:482 true_negative:462 false_positive:0 false_negative:35983 
fr079_ocount_60_osize_5_otype_SQUARE.png threshold:0.700 precision:1.000 recall:0.005 true_negative_rate:1.000 true_positive:198 true_negative:462 false_positive:0 false_negative:36267 
fr079_ocount_60_osize_5_otype_SQUARE.png threshold:0.750 precision:1.000 recall:0.003 true_negative_rate:1.000 true_positive:97 true_negative:462 false_positive:0 false_negative:36368 
fr079_ocount_60_osize_5_otype_SQUARE.png threshold:0.800 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:45 true_negative:462 false_positive:0 false_negative:36420 
fr079_ocount_60_osize_5_otype_SQUARE.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:20 true_negative:462 false_positive:0 false_negative:36445 
fr079_ocount_60_osize_5_otype_SQUARE.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:11 true_negative:462 false_positive:0 false_negative:36454 
fr079_ocount_60_osize_5_otype_SQUARE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:7 true_negative:462 false_positive:0 false_negative:36458 
fr079_ocount_60_osize_5_otype_SQUARE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:462 false_positive:0 false_negative:36464 
