csail_ocount_100_osize_7_otype_RECTANGLE.png threshold:0.000 precision:0.913 recall:1.000 true_negative_rate:0.000 true_positive:16857 true_negative:0 false_positive:1600 false_negative:0 
csail_ocount_100_osize_7_otype_RECTANGLE.png threshold:0.050 precision:0.918 recall:0.967 true_negative_rate:0.084 true_positive:16294 true_negative:135 false_positive:1465 false_negative:563 
csail_ocount_100_osize_7_otype_RECTANGLE.png threshold:0.100 precision:0.947 recall:0.873 true_negative_rate:0.485 true_positive:14714 true_negative:776 false_positive:824 false_negative:2143 
csail_ocount_100_osize_7_otype_RECTANGLE.png threshold:0.150 precision:0.980 recall:0.709 true_negative_rate:0.848 true_positive:11954 true_negative:1356 false_positive:244 false_negative:4903 
csail_ocount_100_osize_7_otype_RECTANGLE.png threshold:0.200 precision:0.990 recall:0.519 true_negative_rate:0.943 true_positive:8743 true_negative:1509 false_positive:91 false_negative:8114 
csail_ocount_100_osize_7_otype_RECTANGLE.png threshold:0.250 precision:0.993 recall:0.372 true_negative_rate:0.974 true_positive:6266 true_negative:1559 false_positive:41 false_negative:10591 
csail_ocount_100_osize_7_otype_RECTANGLE.png threshold:0.300 precision:0.996 recall:0.276 true_negative_rate:0.989 true_positive:4660 true_negative:1583 false_positive:17 false_negative:12197 
csail_ocount_100_osize_7_otype_RECTANGLE.png threshold:0.350 precision:0.997 recall:0.209 true_negative_rate:0.994 true_positive:3527 true_negative:1590 false_positive:10 false_negative:13330 
csail_ocount_100_osize_7_otype_RECTANGLE.png threshold:0.400 precision:0.998 recall:0.153 true_negative_rate:0.998 true_positive:2579 true_negative:1596 false_positive:4 false_negative:14278 
csail_ocount_100_osize_7_otype_RECTANGLE.png threshold:0.450 precision:1.000 recall:0.110 true_negative_rate:1.000 true_positive:1849 true_negative:1600 false_positive:0 false_negative:15008 
csail_ocount_100_osize_7_otype_RECTANGLE.png threshold:0.500 precision:1.000 recall:0.071 true_negative_rate:1.000 true_positive:1193 true_negative:1600 false_positive:0 false_negative:15664 
csail_ocount_100_osize_7_otype_RECTANGLE.png threshold:0.550 precision:1.000 recall:0.043 true_negative_rate:1.000 true_positive:732 true_negative:1600 false_positive:0 false_negative:16125 
csail_ocount_100_osize_7_otype_RECTANGLE.png threshold:0.600 precision:1.000 recall:0.027 true_negative_rate:1.000 true_positive:453 true_negative:1600 false_positive:0 false_negative:16404 
csail_ocount_100_osize_7_otype_RECTANGLE.png threshold:0.650 precision:1.000 recall:0.013 true_negative_rate:1.000 true_positive:222 true_negative:1600 false_positive:0 false_negative:16635 
csail_ocount_100_osize_7_otype_RECTANGLE.png threshold:0.700 precision:1.000 recall:0.004 true_negative_rate:1.000 true_positive:75 true_negative:1600 false_positive:0 false_negative:16782 
csail_ocount_100_osize_7_otype_RECTANGLE.png threshold:0.750 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:35 true_negative:1600 false_positive:0 false_negative:16822 
csail_ocount_100_osize_7_otype_RECTANGLE.png threshold:0.800 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:22 true_negative:1600 false_positive:0 false_negative:16835 
csail_ocount_100_osize_7_otype_RECTANGLE.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:18 true_negative:1600 false_positive:0 false_negative:16839 
csail_ocount_100_osize_7_otype_RECTANGLE.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:8 true_negative:1600 false_positive:0 false_negative:16849 
csail_ocount_100_osize_7_otype_RECTANGLE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:5 true_negative:1600 false_positive:0 false_negative:16852 
csail_ocount_100_osize_7_otype_RECTANGLE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:1600 false_positive:0 false_negative:16856 
