aces_publicb_ocount_40_osize_9_otype_RANDOM.png threshold:0.000 precision:0.965 recall:1.000 true_negative_rate:0.000 true_positive:37795 true_negative:0 false_positive:1391 false_negative:0 
aces_publicb_ocount_40_osize_9_otype_RANDOM.png threshold:0.050 precision:0.981 recall:0.860 true_negative_rate:0.559 true_positive:32515 true_negative:778 false_positive:613 false_negative:5280 
aces_publicb_ocount_40_osize_9_otype_RANDOM.png threshold:0.100 precision:0.997 recall:0.717 true_negative_rate:0.940 true_positive:27098 true_negative:1307 false_positive:84 false_negative:10697 
aces_publicb_ocount_40_osize_9_otype_RANDOM.png threshold:0.150 precision:0.998 recall:0.620 true_negative_rate:0.964 true_positive:23423 true_negative:1341 false_positive:50 false_negative:14372 
aces_publicb_ocount_40_osize_9_otype_RANDOM.png threshold:0.200 precision:0.999 recall:0.542 true_negative_rate:0.987 true_positive:20482 true_negative:1373 false_positive:18 false_negative:17313 
aces_publicb_ocount_40_osize_9_otype_RANDOM.png threshold:0.250 precision:1.000 recall:0.477 true_negative_rate:0.996 true_positive:18033 true_negative:1386 false_positive:5 false_negative:19762 
aces_publicb_ocount_40_osize_9_otype_RANDOM.png threshold:0.300 precision:1.000 recall:0.420 true_negative_rate:0.997 true_positive:15888 true_negative:1387 false_positive:4 false_negative:21907 
aces_publicb_ocount_40_osize_9_otype_RANDOM.png threshold:0.350 precision:1.000 recall:0.357 true_negative_rate:1.000 true_positive:13509 true_negative:1391 false_positive:0 false_negative:24286 
aces_publicb_ocount_40_osize_9_otype_RANDOM.png threshold:0.400 precision:1.000 recall:0.288 true_negative_rate:1.000 true_positive:10891 true_negative:1391 false_positive:0 false_negative:26904 
aces_publicb_ocount_40_osize_9_otype_RANDOM.png threshold:0.450 precision:1.000 recall:0.231 true_negative_rate:1.000 true_positive:8734 true_negative:1391 false_positive:0 false_negative:29061 
aces_publicb_ocount_40_osize_9_otype_RANDOM.png threshold:0.500 precision:1.000 recall:0.185 true_negative_rate:1.000 true_positive:6987 true_negative:1391 false_positive:0 false_negative:30808 
aces_publicb_ocount_40_osize_9_otype_RANDOM.png threshold:0.550 precision:1.000 recall:0.141 true_negative_rate:1.000 true_positive:5342 true_negative:1391 false_positive:0 false_negative:32453 
aces_publicb_ocount_40_osize_9_otype_RANDOM.png threshold:0.600 precision:1.000 recall:0.100 true_negative_rate:1.000 true_positive:3789 true_negative:1391 false_positive:0 false_negative:34006 
aces_publicb_ocount_40_osize_9_otype_RANDOM.png threshold:0.650 precision:1.000 recall:0.068 true_negative_rate:1.000 true_positive:2552 true_negative:1391 false_positive:0 false_negative:35243 
aces_publicb_ocount_40_osize_9_otype_RANDOM.png threshold:0.700 precision:1.000 recall:0.035 true_negative_rate:1.000 true_positive:1320 true_negative:1391 false_positive:0 false_negative:36475 
aces_publicb_ocount_40_osize_9_otype_RANDOM.png threshold:0.750 precision:1.000 recall:0.014 true_negative_rate:1.000 true_positive:526 true_negative:1391 false_positive:0 false_negative:37269 
aces_publicb_ocount_40_osize_9_otype_RANDOM.png threshold:0.800 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:70 true_negative:1391 false_positive:0 false_negative:37725 
aces_publicb_ocount_40_osize_9_otype_RANDOM.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:40 true_negative:1391 false_positive:0 false_negative:37755 
aces_publicb_ocount_40_osize_9_otype_RANDOM.png threshold:0.900 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:26 true_negative:1391 false_positive:0 false_negative:37769 
aces_publicb_ocount_40_osize_9_otype_RANDOM.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:13 true_negative:1391 false_positive:0 false_negative:37782 
aces_publicb_ocount_40_osize_9_otype_RANDOM.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:1391 false_positive:0 false_negative:37794 
