fhw_ocount_160_osize_2_otype_RANDOM.png threshold:0.000 precision:0.980 recall:1.000 true_negative_rate:0.000 true_positive:34831 true_negative:0 false_positive:705 false_negative:0 
fhw_ocount_160_osize_2_otype_RANDOM.png threshold:0.050 precision:0.988 recall:0.936 true_negative_rate:0.448 true_positive:32600 true_negative:316 false_positive:389 false_negative:2231 
fhw_ocount_160_osize_2_otype_RANDOM.png threshold:0.100 precision:0.995 recall:0.782 true_negative_rate:0.797 true_positive:27246 true_negative:562 false_positive:143 false_negative:7585 
fhw_ocount_160_osize_2_otype_RANDOM.png threshold:0.150 precision:0.998 recall:0.597 true_negative_rate:0.943 true_positive:20778 true_negative:665 false_positive:40 false_negative:14053 
fhw_ocount_160_osize_2_otype_RANDOM.png threshold:0.200 precision:0.999 recall:0.466 true_negative_rate:0.980 true_positive:16215 true_negative:691 false_positive:14 false_negative:18616 
fhw_ocount_160_osize_2_otype_RANDOM.png threshold:0.250 precision:0.999 recall:0.388 true_negative_rate:0.989 true_positive:13511 true_negative:697 false_positive:8 false_negative:21320 
fhw_ocount_160_osize_2_otype_RANDOM.png threshold:0.300 precision:1.000 recall:0.326 true_negative_rate:0.993 true_positive:11359 true_negative:700 false_positive:5 false_negative:23472 
fhw_ocount_160_osize_2_otype_RANDOM.png threshold:0.350 precision:1.000 recall:0.271 true_negative_rate:0.994 true_positive:9440 true_negative:701 false_positive:4 false_negative:25391 
fhw_ocount_160_osize_2_otype_RANDOM.png threshold:0.400 precision:1.000 recall:0.226 true_negative_rate:0.997 true_positive:7861 true_negative:703 false_positive:2 false_negative:26970 
fhw_ocount_160_osize_2_otype_RANDOM.png threshold:0.450 precision:1.000 recall:0.185 true_negative_rate:0.999 true_positive:6454 true_negative:704 false_positive:1 false_negative:28377 
fhw_ocount_160_osize_2_otype_RANDOM.png threshold:0.500 precision:1.000 recall:0.144 true_negative_rate:1.000 true_positive:5002 true_negative:705 false_positive:0 false_negative:29829 
fhw_ocount_160_osize_2_otype_RANDOM.png threshold:0.550 precision:1.000 recall:0.111 true_negative_rate:1.000 true_positive:3866 true_negative:705 false_positive:0 false_negative:30965 
fhw_ocount_160_osize_2_otype_RANDOM.png threshold:0.600 precision:1.000 recall:0.078 true_negative_rate:1.000 true_positive:2712 true_negative:705 false_positive:0 false_negative:32119 
fhw_ocount_160_osize_2_otype_RANDOM.png threshold:0.650 precision:1.000 recall:0.050 true_negative_rate:1.000 true_positive:1725 true_negative:705 false_positive:0 false_negative:33106 
fhw_ocount_160_osize_2_otype_RANDOM.png threshold:0.700 precision:1.000 recall:0.036 true_negative_rate:1.000 true_positive:1262 true_negative:705 false_positive:0 false_negative:33569 
fhw_ocount_160_osize_2_otype_RANDOM.png threshold:0.750 precision:1.000 recall:0.028 true_negative_rate:1.000 true_positive:984 true_negative:705 false_positive:0 false_negative:33847 
fhw_ocount_160_osize_2_otype_RANDOM.png threshold:0.800 precision:1.000 recall:0.019 true_negative_rate:1.000 true_positive:678 true_negative:705 false_positive:0 false_negative:34153 
fhw_ocount_160_osize_2_otype_RANDOM.png threshold:0.850 precision:1.000 recall:0.006 true_negative_rate:1.000 true_positive:221 true_negative:705 false_positive:0 false_negative:34610 
fhw_ocount_160_osize_2_otype_RANDOM.png threshold:0.900 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:50 true_negative:705 false_positive:0 false_negative:34781 
fhw_ocount_160_osize_2_otype_RANDOM.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:13 true_negative:705 false_positive:0 false_negative:34818 
fhw_ocount_160_osize_2_otype_RANDOM.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:705 false_positive:0 false_negative:34830 
