edmonton_ocount_140_osize_9_otype_RECTANGLE.png threshold:0.000 precision:0.926 recall:1.000 true_negative_rate:0.000 true_positive:44587 true_negative:0 false_positive:3560 false_negative:0 
edmonton_ocount_140_osize_9_otype_RECTANGLE.png threshold:0.050 precision:0.990 recall:0.706 true_negative_rate:0.907 true_positive:31478 true_negative:3230 false_positive:330 false_negative:13109 
edmonton_ocount_140_osize_9_otype_RECTANGLE.png threshold:0.100 precision:0.996 recall:0.443 true_negative_rate:0.975 true_positive:19763 true_negative:3472 false_positive:88 false_negative:24824 
edmonton_ocount_140_osize_9_otype_RECTANGLE.png threshold:0.150 precision:0.998 recall:0.304 true_negative_rate:0.994 true_positive:13554 true_negative:3539 false_positive:21 false_negative:31033 
edmonton_ocount_140_osize_9_otype_RECTANGLE.png threshold:0.200 precision:1.000 recall:0.217 true_negative_rate:0.999 true_positive:9671 true_negative:3557 false_positive:3 false_negative:34916 
edmonton_ocount_140_osize_9_otype_RECTANGLE.png threshold:0.250 precision:1.000 recall:0.165 true_negative_rate:0.999 true_positive:7376 true_negative:3557 false_positive:3 false_negative:37211 
edmonton_ocount_140_osize_9_otype_RECTANGLE.png threshold:0.300 precision:1.000 recall:0.128 true_negative_rate:1.000 true_positive:5726 true_negative:3560 false_positive:0 false_negative:38861 
edmonton_ocount_140_osize_9_otype_RECTANGLE.png threshold:0.350 precision:1.000 recall:0.109 true_negative_rate:1.000 true_positive:4862 true_negative:3560 false_positive:0 false_negative:39725 
edmonton_ocount_140_osize_9_otype_RECTANGLE.png threshold:0.400 precision:1.000 recall:0.088 true_negative_rate:1.000 true_positive:3944 true_negative:3560 false_positive:0 false_negative:40643 
edmonton_ocount_140_osize_9_otype_RECTANGLE.png threshold:0.450 precision:1.000 recall:0.081 true_negative_rate:1.000 true_positive:3618 true_negative:3560 false_positive:0 false_negative:40969 
edmonton_ocount_140_osize_9_otype_RECTANGLE.png threshold:0.500 precision:1.000 recall:0.075 true_negative_rate:1.000 true_positive:3332 true_negative:3560 false_positive:0 false_negative:41255 
edmonton_ocount_140_osize_9_otype_RECTANGLE.png threshold:0.550 precision:1.000 recall:0.070 true_negative_rate:1.000 true_positive:3114 true_negative:3560 false_positive:0 false_negative:41473 
edmonton_ocount_140_osize_9_otype_RECTANGLE.png threshold:0.600 precision:1.000 recall:0.068 true_negative_rate:1.000 true_positive:3048 true_negative:3560 false_positive:0 false_negative:41539 
edmonton_ocount_140_osize_9_otype_RECTANGLE.png threshold:0.650 precision:1.000 recall:0.060 true_negative_rate:1.000 true_positive:2697 true_negative:3560 false_positive:0 false_negative:41890 
edmonton_ocount_140_osize_9_otype_RECTANGLE.png threshold:0.700 precision:1.000 recall:0.015 true_negative_rate:1.000 true_positive:673 true_negative:3560 false_positive:0 false_negative:43914 
edmonton_ocount_140_osize_9_otype_RECTANGLE.png threshold:0.750 precision:1.000 recall:0.009 true_negative_rate:1.000 true_positive:404 true_negative:3560 false_positive:0 false_negative:44183 
edmonton_ocount_140_osize_9_otype_RECTANGLE.png threshold:0.800 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:7 true_negative:3560 false_positive:0 false_negative:44580 
edmonton_ocount_140_osize_9_otype_RECTANGLE.png threshold:0.850 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:3560 false_positive:0 false_negative:44586 
edmonton_ocount_140_osize_9_otype_RECTANGLE.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:3560 false_positive:0 false_negative:44586 
edmonton_ocount_140_osize_9_otype_RECTANGLE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:3560 false_positive:0 false_negative:44586 
edmonton_ocount_140_osize_9_otype_RECTANGLE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:3560 false_positive:0 false_negative:44586 
