fhw_ocount_40_osize_10_otype_RECTANGLE.png threshold:0.000 precision:0.964 recall:1.000 true_negative_rate:0.000 true_positive:34831 true_negative:0 false_positive:1286 false_negative:0 
fhw_ocount_40_osize_10_otype_RECTANGLE.png threshold:0.050 precision:0.968 recall:0.939 true_negative_rate:0.153 true_positive:32693 true_negative:197 false_positive:1089 false_negative:2138 
fhw_ocount_40_osize_10_otype_RECTANGLE.png threshold:0.100 precision:0.977 recall:0.782 true_negative_rate:0.493 true_positive:27252 true_negative:634 false_positive:652 false_negative:7579 
fhw_ocount_40_osize_10_otype_RECTANGLE.png threshold:0.150 precision:0.989 recall:0.599 true_negative_rate:0.813 true_positive:20880 true_negative:1045 false_positive:241 false_negative:13951 
fhw_ocount_40_osize_10_otype_RECTANGLE.png threshold:0.200 precision:0.995 recall:0.469 true_negative_rate:0.935 true_positive:16339 true_negative:1203 false_positive:83 false_negative:18492 
fhw_ocount_40_osize_10_otype_RECTANGLE.png threshold:0.250 precision:0.998 recall:0.388 true_negative_rate:0.975 true_positive:13525 true_negative:1254 false_positive:32 false_negative:21306 
fhw_ocount_40_osize_10_otype_RECTANGLE.png threshold:0.300 precision:0.999 recall:0.326 true_negative_rate:0.991 true_positive:11363 true_negative:1275 false_positive:11 false_negative:23468 
fhw_ocount_40_osize_10_otype_RECTANGLE.png threshold:0.350 precision:0.999 recall:0.272 true_negative_rate:0.992 true_positive:9464 true_negative:1276 false_positive:10 false_negative:25367 
fhw_ocount_40_osize_10_otype_RECTANGLE.png threshold:0.400 precision:0.999 recall:0.227 true_negative_rate:0.992 true_positive:7892 true_negative:1276 false_positive:10 false_negative:26939 
fhw_ocount_40_osize_10_otype_RECTANGLE.png threshold:0.450 precision:0.999 recall:0.186 true_negative_rate:0.995 true_positive:6492 true_negative:1280 false_positive:6 false_negative:28339 
fhw_ocount_40_osize_10_otype_RECTANGLE.png threshold:0.500 precision:0.999 recall:0.144 true_negative_rate:0.995 true_positive:5012 true_negative:1280 false_positive:6 false_negative:29819 
fhw_ocount_40_osize_10_otype_RECTANGLE.png threshold:0.550 precision:0.999 recall:0.112 true_negative_rate:0.996 true_positive:3901 true_negative:1281 false_positive:5 false_negative:30930 
fhw_ocount_40_osize_10_otype_RECTANGLE.png threshold:0.600 precision:1.000 recall:0.080 true_negative_rate:1.000 true_positive:2801 true_negative:1286 false_positive:0 false_negative:32030 
fhw_ocount_40_osize_10_otype_RECTANGLE.png threshold:0.650 precision:1.000 recall:0.050 true_negative_rate:1.000 true_positive:1742 true_negative:1286 false_positive:0 false_negative:33089 
fhw_ocount_40_osize_10_otype_RECTANGLE.png threshold:0.700 precision:1.000 recall:0.036 true_negative_rate:1.000 true_positive:1254 true_negative:1286 false_positive:0 false_negative:33577 
fhw_ocount_40_osize_10_otype_RECTANGLE.png threshold:0.750 precision:1.000 recall:0.028 true_negative_rate:1.000 true_positive:987 true_negative:1286 false_positive:0 false_negative:33844 
fhw_ocount_40_osize_10_otype_RECTANGLE.png threshold:0.800 precision:1.000 recall:0.020 true_negative_rate:1.000 true_positive:686 true_negative:1286 false_positive:0 false_negative:34145 
fhw_ocount_40_osize_10_otype_RECTANGLE.png threshold:0.850 precision:1.000 recall:0.007 true_negative_rate:1.000 true_positive:243 true_negative:1286 false_positive:0 false_negative:34588 
fhw_ocount_40_osize_10_otype_RECTANGLE.png threshold:0.900 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:70 true_negative:1286 false_positive:0 false_negative:34761 
fhw_ocount_40_osize_10_otype_RECTANGLE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:14 true_negative:1286 false_positive:0 false_negative:34817 
fhw_ocount_40_osize_10_otype_RECTANGLE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:1286 false_positive:0 false_negative:34830 
