edmonton_ocount_80_osize_35_otype_RANDOM.png threshold:0.000 precision:0.539 recall:1.000 true_negative_rate:0.000 true_positive:44587 true_negative:0 false_positive:38140 false_negative:0 
edmonton_ocount_80_osize_35_otype_RANDOM.png threshold:0.050 precision:0.484 recall:0.754 true_negative_rate:0.060 true_positive:33603 true_negative:2303 false_positive:35837 false_negative:10984 
edmonton_ocount_80_osize_35_otype_RANDOM.png threshold:0.100 precision:0.508 recall:0.517 true_negative_rate:0.414 true_positive:23036 true_negative:15792 false_positive:22348 false_negative:21551 
edmonton_ocount_80_osize_35_otype_RANDOM.png threshold:0.150 precision:0.670 recall:0.354 true_negative_rate:0.796 true_positive:15789 true_negative:30354 false_positive:7786 false_negative:28798 
edmonton_ocount_80_osize_35_otype_RANDOM.png threshold:0.200 precision:0.851 recall:0.244 true_negative_rate:0.950 true_positive:10859 true_negative:36233 false_positive:1907 false_negative:33728 
edmonton_ocount_80_osize_35_otype_RANDOM.png threshold:0.250 precision:0.952 recall:0.179 true_negative_rate:0.990 true_positive:7975 true_negative:37740 false_positive:400 false_negative:36612 
edmonton_ocount_80_osize_35_otype_RANDOM.png threshold:0.300 precision:0.999 recall:0.139 true_negative_rate:1.000 true_positive:6186 true_negative:38132 false_positive:8 false_negative:38401 
edmonton_ocount_80_osize_35_otype_RANDOM.png threshold:0.350 precision:1.000 recall:0.110 true_negative_rate:1.000 true_positive:4913 true_negative:38139 false_positive:1 false_negative:39674 
edmonton_ocount_80_osize_35_otype_RANDOM.png threshold:0.400 precision:1.000 recall:0.090 true_negative_rate:1.000 true_positive:4021 true_negative:38140 false_positive:0 false_negative:40566 
edmonton_ocount_80_osize_35_otype_RANDOM.png threshold:0.450 precision:1.000 recall:0.081 true_negative_rate:1.000 true_positive:3595 true_negative:38140 false_positive:0 false_negative:40992 
edmonton_ocount_80_osize_35_otype_RANDOM.png threshold:0.500 precision:1.000 recall:0.075 true_negative_rate:1.000 true_positive:3345 true_negative:38140 false_positive:0 false_negative:41242 
edmonton_ocount_80_osize_35_otype_RANDOM.png threshold:0.550 precision:1.000 recall:0.071 true_negative_rate:1.000 true_positive:3146 true_negative:38140 false_positive:0 false_negative:41441 
edmonton_ocount_80_osize_35_otype_RANDOM.png threshold:0.600 precision:1.000 recall:0.068 true_negative_rate:1.000 true_positive:3035 true_negative:38140 false_positive:0 false_negative:41552 
edmonton_ocount_80_osize_35_otype_RANDOM.png threshold:0.650 precision:1.000 recall:0.061 true_negative_rate:1.000 true_positive:2724 true_negative:38140 false_positive:0 false_negative:41863 
edmonton_ocount_80_osize_35_otype_RANDOM.png threshold:0.700 precision:1.000 recall:0.020 true_negative_rate:1.000 true_positive:888 true_negative:38140 false_positive:0 false_negative:43699 
edmonton_ocount_80_osize_35_otype_RANDOM.png threshold:0.750 precision:1.000 recall:0.009 true_negative_rate:1.000 true_positive:397 true_negative:38140 false_positive:0 false_negative:44190 
edmonton_ocount_80_osize_35_otype_RANDOM.png threshold:0.800 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:52 true_negative:38140 false_positive:0 false_negative:44535 
edmonton_ocount_80_osize_35_otype_RANDOM.png threshold:0.850 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:38140 false_positive:0 false_negative:44586 
edmonton_ocount_80_osize_35_otype_RANDOM.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:38140 false_positive:0 false_negative:44586 
edmonton_ocount_80_osize_35_otype_RANDOM.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:38140 false_positive:0 false_negative:44586 
edmonton_ocount_80_osize_35_otype_RANDOM.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:38140 false_positive:0 false_negative:44586 
