csail_ocount_40_osize_7_otype_RECTANGLE.png threshold:0.000 precision:0.969 recall:1.000 true_negative_rate:0.000 true_positive:16857 true_negative:0 false_positive:548 false_negative:0 
csail_ocount_40_osize_7_otype_RECTANGLE.png threshold:0.050 precision:0.972 recall:0.966 true_negative_rate:0.157 true_positive:16289 true_negative:86 false_positive:462 false_negative:568 
csail_ocount_40_osize_7_otype_RECTANGLE.png threshold:0.100 precision:0.988 recall:0.868 true_negative_rate:0.666 true_positive:14634 true_negative:365 false_positive:183 false_negative:2223 
csail_ocount_40_osize_7_otype_RECTANGLE.png threshold:0.150 precision:0.994 recall:0.698 true_negative_rate:0.872 true_positive:11759 true_negative:478 false_positive:70 false_negative:5098 
csail_ocount_40_osize_7_otype_RECTANGLE.png threshold:0.200 precision:0.998 recall:0.506 true_negative_rate:0.964 true_positive:8535 true_negative:528 false_positive:20 false_negative:8322 
csail_ocount_40_osize_7_otype_RECTANGLE.png threshold:0.250 precision:0.999 recall:0.363 true_negative_rate:0.984 true_positive:6124 true_negative:539 false_positive:9 false_negative:10733 
csail_ocount_40_osize_7_otype_RECTANGLE.png threshold:0.300 precision:0.999 recall:0.268 true_negative_rate:0.989 true_positive:4523 true_negative:542 false_positive:6 false_negative:12334 
csail_ocount_40_osize_7_otype_RECTANGLE.png threshold:0.350 precision:0.999 recall:0.202 true_negative_rate:0.995 true_positive:3404 true_negative:545 false_positive:3 false_negative:13453 
csail_ocount_40_osize_7_otype_RECTANGLE.png threshold:0.400 precision:1.000 recall:0.148 true_negative_rate:1.000 true_positive:2488 true_negative:548 false_positive:0 false_negative:14369 
csail_ocount_40_osize_7_otype_RECTANGLE.png threshold:0.450 precision:1.000 recall:0.104 true_negative_rate:1.000 true_positive:1759 true_negative:548 false_positive:0 false_negative:15098 
csail_ocount_40_osize_7_otype_RECTANGLE.png threshold:0.500 precision:1.000 recall:0.067 true_negative_rate:1.000 true_positive:1122 true_negative:548 false_positive:0 false_negative:15735 
csail_ocount_40_osize_7_otype_RECTANGLE.png threshold:0.550 precision:1.000 recall:0.040 true_negative_rate:1.000 true_positive:676 true_negative:548 false_positive:0 false_negative:16181 
csail_ocount_40_osize_7_otype_RECTANGLE.png threshold:0.600 precision:1.000 recall:0.023 true_negative_rate:1.000 true_positive:390 true_negative:548 false_positive:0 false_negative:16467 
csail_ocount_40_osize_7_otype_RECTANGLE.png threshold:0.650 precision:1.000 recall:0.010 true_negative_rate:1.000 true_positive:173 true_negative:548 false_positive:0 false_negative:16684 
csail_ocount_40_osize_7_otype_RECTANGLE.png threshold:0.700 precision:1.000 recall:0.004 true_negative_rate:1.000 true_positive:65 true_negative:548 false_positive:0 false_negative:16792 
csail_ocount_40_osize_7_otype_RECTANGLE.png threshold:0.750 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:26 true_negative:548 false_positive:0 false_negative:16831 
csail_ocount_40_osize_7_otype_RECTANGLE.png threshold:0.800 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:21 true_negative:548 false_positive:0 false_negative:16836 
csail_ocount_40_osize_7_otype_RECTANGLE.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:13 true_negative:548 false_positive:0 false_negative:16844 
csail_ocount_40_osize_7_otype_RECTANGLE.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:6 true_negative:548 false_positive:0 false_negative:16851 
csail_ocount_40_osize_7_otype_RECTANGLE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:3 true_negative:548 false_positive:0 false_negative:16854 
csail_ocount_40_osize_7_otype_RECTANGLE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:548 false_positive:0 false_negative:16856 
