csail_ocount_160_osize_3_otype_RECTANGLE.png threshold:0.000 precision:0.966 recall:1.000 true_negative_rate:0.000 true_positive:16857 true_negative:0 false_positive:588 false_negative:0 
csail_ocount_160_osize_3_otype_RECTANGLE.png threshold:0.050 precision:0.979 recall:0.970 true_negative_rate:0.413 true_positive:16353 true_negative:243 false_positive:345 false_negative:504 
csail_ocount_160_osize_3_otype_RECTANGLE.png threshold:0.100 precision:0.992 recall:0.875 true_negative_rate:0.803 true_positive:14743 true_negative:472 false_positive:116 false_negative:2114 
csail_ocount_160_osize_3_otype_RECTANGLE.png threshold:0.150 precision:0.996 recall:0.705 true_negative_rate:0.913 true_positive:11878 true_negative:537 false_positive:51 false_negative:4979 
csail_ocount_160_osize_3_otype_RECTANGLE.png threshold:0.200 precision:0.999 recall:0.514 true_negative_rate:0.986 true_positive:8662 true_negative:580 false_positive:8 false_negative:8195 
csail_ocount_160_osize_3_otype_RECTANGLE.png threshold:0.250 precision:0.999 recall:0.370 true_negative_rate:0.993 true_positive:6233 true_negative:584 false_positive:4 false_negative:10624 
csail_ocount_160_osize_3_otype_RECTANGLE.png threshold:0.300 precision:1.000 recall:0.275 true_negative_rate:0.998 true_positive:4634 true_negative:587 false_positive:1 false_negative:12223 
csail_ocount_160_osize_3_otype_RECTANGLE.png threshold:0.350 precision:1.000 recall:0.209 true_negative_rate:1.000 true_positive:3521 true_negative:588 false_positive:0 false_negative:13336 
csail_ocount_160_osize_3_otype_RECTANGLE.png threshold:0.400 precision:1.000 recall:0.153 true_negative_rate:1.000 true_positive:2587 true_negative:588 false_positive:0 false_negative:14270 
csail_ocount_160_osize_3_otype_RECTANGLE.png threshold:0.450 precision:1.000 recall:0.112 true_negative_rate:1.000 true_positive:1885 true_negative:588 false_positive:0 false_negative:14972 
csail_ocount_160_osize_3_otype_RECTANGLE.png threshold:0.500 precision:1.000 recall:0.072 true_negative_rate:1.000 true_positive:1210 true_negative:588 false_positive:0 false_negative:15647 
csail_ocount_160_osize_3_otype_RECTANGLE.png threshold:0.550 precision:1.000 recall:0.044 true_negative_rate:1.000 true_positive:736 true_negative:588 false_positive:0 false_negative:16121 
csail_ocount_160_osize_3_otype_RECTANGLE.png threshold:0.600 precision:1.000 recall:0.025 true_negative_rate:1.000 true_positive:426 true_negative:588 false_positive:0 false_negative:16431 
csail_ocount_160_osize_3_otype_RECTANGLE.png threshold:0.650 precision:1.000 recall:0.012 true_negative_rate:1.000 true_positive:208 true_negative:588 false_positive:0 false_negative:16649 
csail_ocount_160_osize_3_otype_RECTANGLE.png threshold:0.700 precision:1.000 recall:0.004 true_negative_rate:1.000 true_positive:74 true_negative:588 false_positive:0 false_negative:16783 
csail_ocount_160_osize_3_otype_RECTANGLE.png threshold:0.750 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:32 true_negative:588 false_positive:0 false_negative:16825 
csail_ocount_160_osize_3_otype_RECTANGLE.png threshold:0.800 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:21 true_negative:588 false_positive:0 false_negative:16836 
csail_ocount_160_osize_3_otype_RECTANGLE.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:15 true_negative:588 false_positive:0 false_negative:16842 
csail_ocount_160_osize_3_otype_RECTANGLE.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:8 true_negative:588 false_positive:0 false_negative:16849 
csail_ocount_160_osize_3_otype_RECTANGLE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:5 true_negative:588 false_positive:0 false_negative:16852 
csail_ocount_160_osize_3_otype_RECTANGLE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:588 false_positive:0 false_negative:16856 
