edmonton_ocount_180_osize_4_otype_RECTANGLE.png threshold:0.000 precision:0.977 recall:1.000 true_negative_rate:0.000 true_positive:44587 true_negative:0 false_positive:1072 false_negative:0 
edmonton_ocount_180_osize_4_otype_RECTANGLE.png threshold:0.050 precision:0.997 recall:0.703 true_negative_rate:0.906 true_positive:31343 true_negative:971 false_positive:101 false_negative:13244 
edmonton_ocount_180_osize_4_otype_RECTANGLE.png threshold:0.100 precision:0.998 recall:0.442 true_negative_rate:0.965 true_positive:19710 true_negative:1034 false_positive:38 false_negative:24877 
edmonton_ocount_180_osize_4_otype_RECTANGLE.png threshold:0.150 precision:0.999 recall:0.303 true_negative_rate:0.983 true_positive:13522 true_negative:1054 false_positive:18 false_negative:31065 
edmonton_ocount_180_osize_4_otype_RECTANGLE.png threshold:0.200 precision:0.999 recall:0.216 true_negative_rate:0.987 true_positive:9653 true_negative:1058 false_positive:14 false_negative:34934 
edmonton_ocount_180_osize_4_otype_RECTANGLE.png threshold:0.250 precision:0.999 recall:0.166 true_negative_rate:0.992 true_positive:7387 true_negative:1063 false_positive:9 false_negative:37200 
edmonton_ocount_180_osize_4_otype_RECTANGLE.png threshold:0.300 precision:1.000 recall:0.129 true_negative_rate:0.998 true_positive:5741 true_negative:1070 false_positive:2 false_negative:38846 
edmonton_ocount_180_osize_4_otype_RECTANGLE.png threshold:0.350 precision:1.000 recall:0.109 true_negative_rate:1.000 true_positive:4873 true_negative:1072 false_positive:0 false_negative:39714 
edmonton_ocount_180_osize_4_otype_RECTANGLE.png threshold:0.400 precision:1.000 recall:0.089 true_negative_rate:1.000 true_positive:3953 true_negative:1072 false_positive:0 false_negative:40634 
edmonton_ocount_180_osize_4_otype_RECTANGLE.png threshold:0.450 precision:1.000 recall:0.081 true_negative_rate:1.000 true_positive:3620 true_negative:1072 false_positive:0 false_negative:40967 
edmonton_ocount_180_osize_4_otype_RECTANGLE.png threshold:0.500 precision:1.000 recall:0.074 true_negative_rate:1.000 true_positive:3320 true_negative:1072 false_positive:0 false_negative:41267 
edmonton_ocount_180_osize_4_otype_RECTANGLE.png threshold:0.550 precision:1.000 recall:0.070 true_negative_rate:1.000 true_positive:3109 true_negative:1072 false_positive:0 false_negative:41478 
edmonton_ocount_180_osize_4_otype_RECTANGLE.png threshold:0.600 precision:1.000 recall:0.068 true_negative_rate:1.000 true_positive:3051 true_negative:1072 false_positive:0 false_negative:41536 
edmonton_ocount_180_osize_4_otype_RECTANGLE.png threshold:0.650 precision:1.000 recall:0.060 true_negative_rate:1.000 true_positive:2696 true_negative:1072 false_positive:0 false_negative:41891 
edmonton_ocount_180_osize_4_otype_RECTANGLE.png threshold:0.700 precision:1.000 recall:0.015 true_negative_rate:1.000 true_positive:670 true_negative:1072 false_positive:0 false_negative:43917 
edmonton_ocount_180_osize_4_otype_RECTANGLE.png threshold:0.750 precision:1.000 recall:0.009 true_negative_rate:1.000 true_positive:403 true_negative:1072 false_positive:0 false_negative:44184 
edmonton_ocount_180_osize_4_otype_RECTANGLE.png threshold:0.800 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:6 true_negative:1072 false_positive:0 false_negative:44581 
edmonton_ocount_180_osize_4_otype_RECTANGLE.png threshold:0.850 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:1072 false_positive:0 false_negative:44586 
edmonton_ocount_180_osize_4_otype_RECTANGLE.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:1072 false_positive:0 false_negative:44586 
edmonton_ocount_180_osize_4_otype_RECTANGLE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:1072 false_positive:0 false_negative:44586 
edmonton_ocount_180_osize_4_otype_RECTANGLE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:1072 false_positive:0 false_negative:44586 
