aces_publicb_ocount_60_osize_7_otype_SQUARE.png threshold:0.000 precision:0.969 recall:1.000 true_negative_rate:0.000 true_positive:37795 true_negative:0 false_positive:1212 false_negative:0 
aces_publicb_ocount_60_osize_7_otype_SQUARE.png threshold:0.050 precision:0.988 recall:0.861 true_negative_rate:0.663 true_positive:32527 true_negative:804 false_positive:408 false_negative:5268 
aces_publicb_ocount_60_osize_7_otype_SQUARE.png threshold:0.100 precision:0.998 recall:0.719 true_negative_rate:0.944 true_positive:27180 true_negative:1144 false_positive:68 false_negative:10615 
aces_publicb_ocount_60_osize_7_otype_SQUARE.png threshold:0.150 precision:0.999 recall:0.621 true_negative_rate:0.980 true_positive:23464 true_negative:1188 false_positive:24 false_negative:14331 
aces_publicb_ocount_60_osize_7_otype_SQUARE.png threshold:0.200 precision:1.000 recall:0.540 true_negative_rate:0.993 true_positive:20412 true_negative:1204 false_positive:8 false_negative:17383 
aces_publicb_ocount_60_osize_7_otype_SQUARE.png threshold:0.250 precision:1.000 recall:0.476 true_negative_rate:1.000 true_positive:17975 true_negative:1212 false_positive:0 false_negative:19820 
aces_publicb_ocount_60_osize_7_otype_SQUARE.png threshold:0.300 precision:1.000 recall:0.420 true_negative_rate:1.000 true_positive:15856 true_negative:1212 false_positive:0 false_negative:21939 
aces_publicb_ocount_60_osize_7_otype_SQUARE.png threshold:0.350 precision:1.000 recall:0.356 true_negative_rate:1.000 true_positive:13468 true_negative:1212 false_positive:0 false_negative:24327 
aces_publicb_ocount_60_osize_7_otype_SQUARE.png threshold:0.400 precision:1.000 recall:0.285 true_negative_rate:1.000 true_positive:10789 true_negative:1212 false_positive:0 false_negative:27006 
aces_publicb_ocount_60_osize_7_otype_SQUARE.png threshold:0.450 precision:1.000 recall:0.230 true_negative_rate:1.000 true_positive:8690 true_negative:1212 false_positive:0 false_negative:29105 
aces_publicb_ocount_60_osize_7_otype_SQUARE.png threshold:0.500 precision:1.000 recall:0.184 true_negative_rate:1.000 true_positive:6941 true_negative:1212 false_positive:0 false_negative:30854 
aces_publicb_ocount_60_osize_7_otype_SQUARE.png threshold:0.550 precision:1.000 recall:0.140 true_negative_rate:1.000 true_positive:5291 true_negative:1212 false_positive:0 false_negative:32504 
aces_publicb_ocount_60_osize_7_otype_SQUARE.png threshold:0.600 precision:1.000 recall:0.100 true_negative_rate:1.000 true_positive:3761 true_negative:1212 false_positive:0 false_negative:34034 
aces_publicb_ocount_60_osize_7_otype_SQUARE.png threshold:0.650 precision:1.000 recall:0.067 true_negative_rate:1.000 true_positive:2514 true_negative:1212 false_positive:0 false_negative:35281 
aces_publicb_ocount_60_osize_7_otype_SQUARE.png threshold:0.700 precision:1.000 recall:0.034 true_negative_rate:1.000 true_positive:1281 true_negative:1212 false_positive:0 false_negative:36514 
aces_publicb_ocount_60_osize_7_otype_SQUARE.png threshold:0.750 precision:1.000 recall:0.013 true_negative_rate:1.000 true_positive:497 true_negative:1212 false_positive:0 false_negative:37298 
aces_publicb_ocount_60_osize_7_otype_SQUARE.png threshold:0.800 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:59 true_negative:1212 false_positive:0 false_negative:37736 
aces_publicb_ocount_60_osize_7_otype_SQUARE.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:34 true_negative:1212 false_positive:0 false_negative:37761 
aces_publicb_ocount_60_osize_7_otype_SQUARE.png threshold:0.900 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:26 true_negative:1212 false_positive:0 false_negative:37769 
aces_publicb_ocount_60_osize_7_otype_SQUARE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:12 true_negative:1212 false_positive:0 false_negative:37783 
aces_publicb_ocount_60_osize_7_otype_SQUARE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:1212 false_positive:0 false_negative:37794 
